#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99582e-03  9.89710e-01  1.42662e-02  6.99582e-04  
7.36952e-03  9.99115e-01  1.42662e-02  7.36952e-04  
7.78892e-03  9.76016e-01  1.42662e-02  7.78892e-04  
8.14787e-03  1.00645e+00  1.42662e-02  8.14787e-04  
8.55491e-03  9.97113e-01  1.42662e-02  8.55491e-04  
8.92450e-03  9.98144e-01  1.42662e-02  8.92450e-04  
9.31939e-03  9.87114e-01  1.42662e-02  9.31939e-04  
9.70311e-03  9.95156e-01  1.42662e-02  9.70311e-04  
1.01118e-02  1.00213e+00  1.42662e-02  1.01118e-03  
1.04763e-02  9.92569e-01  1.42662e-02  1.04763e-03  
1.08703e-02  9.86662e-01  1.42662e-02  1.08703e-03  
1.12552e-02  9.97520e-01  1.42662e-02  1.12552e-03  
1.16382e-02  9.85730e-01  1.42662e-02  1.16382e-03  
1.20344e-02  9.98907e-01  1.42662e-02  1.20344e-03  
1.24057e-02  9.86616e-01  1.42662e-02  1.24057e-03  
1.28097e-02  1.01963e+00  1.42662e-02  1.28097e-03  
1.31933e-02  1.01302e+00  1.42638e-02  1.31933e-03  
1.35730e-02  1.00237e+00  1.42227e-02  1.35730e-03  
1.39325e-02  9.67589e-01  1.40627e-02  1.39325e-03  
1.43638e-02  8.81520e-01  1.33575e-02  1.43638e-03  
1.47481e-02  7.03072e-01  1.20334e-02  1.47481e-03  
1.51434e-02  4.96030e-01  1.01120e-02  1.51434e-03  
1.55148e-02  3.23506e-01  8.03993e-03  1.55148e-03  
1.58990e-02  1.66364e-01  5.89958e-03  1.58990e-03  
1.63103e-02  8.13865e-02  4.00590e-03  1.63103e-03  
1.66855e-02  4.15988e-02  2.79625e-03  1.66855e-03  
1.70866e-02  2.50031e-02  2.01181e-03  1.70866e-03  
1.74519e-02  1.64545e-02  1.72774e-03  1.74519e-03  
1.78614e-02  1.32905e-02  1.72659e-03  1.78614e-03  
1.82405e-02  1.69476e-02  1.79693e-03  1.82405e-03  
1.86076e-02  1.85374e-02  1.85654e-03  1.86076e-03  
1.90041e-02  1.92854e-02  1.87860e-03  1.90041e-03  
1.94176e-02  1.89142e-02  1.85441e-03  1.94176e-03  
1.97749e-02  1.36950e-02  1.80275e-03  1.97749e-03  
2.01519e-02  1.27241e-02  1.72488e-03  2.01519e-03  
2.05540e-02  1.32704e-02  1.62515e-03  2.05540e-03  
2.09489e-02  1.18470e-02  1.52120e-03  2.09489e-03  
2.13411e-02  7.10818e-03  1.41872e-03  2.13411e-03  
2.17154e-02  7.12354e-03  1.32860e-03  2.17154e-03  
2.21482e-02  7.16826e-03  1.23533e-03  2.21482e-03  
2.25044e-02  5.51583e-03  1.16888e-03  2.25044e-03  
2.28816e-02  4.11315e-03  1.11010e-03  2.28816e-03  
2.32444e-02  7.97465e-03  1.06285e-03  2.32444e-03  
2.36681e-02  5.69560e-03  1.01652e-03  2.36681e-03  
2.40521e-02  3.41627e-03  9.81192e-04  2.40521e-03  
2.44339e-02  4.50400e-03  9.50631e-04  2.44339e-03  
2.48240e-02  4.31110e-03  9.21925e-04  2.48240e-03  
2.52145e-02  3.61996e-03  8.94677e-04  2.52145e-03  
2.56050e-02  3.87085e-03  8.68438e-04  2.56050e-03  
2.60210e-02  1.87735e-03  8.40835e-04  2.60210e-03  
2.49977e-02  4.08872e-03  5.69255e-05  2.49977e-03  
2.74324e-02  2.80334e-03  4.71006e-05  2.74324e-03  
2.98295e-02  1.86907e-03  3.90528e-05  2.98295e-03  
3.22616e-02  1.37638e-03  3.30251e-05  3.22616e-03  
3.47245e-02  9.96229e-04  2.83176e-05  3.47245e-03  
3.71840e-02  7.06307e-04  2.45733e-05  3.71840e-03  
3.94868e-02  5.25512e-04  2.17291e-05  3.94868e-03  
4.19264e-02  4.43947e-04  1.92419e-05  4.19264e-03  
4.44361e-02  3.16961e-04  1.71219e-05  4.44361e-03  
4.67901e-02  2.87018e-04  1.54494e-05  4.67901e-03  
4.91642e-02  2.12662e-04  1.40106e-05  4.91642e-03  
5.16429e-02  1.97667e-04  1.27238e-05  5.16429e-03  
5.41039e-02  1.39920e-04  1.16229e-05  5.41039e-03  
5.63543e-02  1.05553e-04  1.07437e-05  5.63543e-03  
5.87940e-02  9.76267e-05  9.90606e-06  5.87940e-03  
6.12693e-02  8.59631e-05  9.15908e-06  6.12693e-03  
6.37806e-02  7.81732e-05  8.49041e-06  6.37806e-03  
6.61650e-02  7.05642e-05  7.92660e-06  6.61650e-03  
6.86717e-02  5.13203e-05  7.39757e-06  6.86717e-03  
7.09514e-02  4.28086e-05  6.96514e-06  7.09514e-03  
7.33776e-02  3.62939e-05  6.54951e-06  7.33776e-03  
7.58925e-02  4.16256e-05  6.16094e-06  7.58925e-03  
7.81871e-02  2.77327e-05  5.83912e-06  7.81871e-03  
8.05602e-02  1.71153e-05  5.53534e-06  8.05602e-03  
8.30501e-02  1.67619e-05  5.24475e-06  8.30501e-03  
8.53958e-02  2.02812e-05  4.99425e-06  8.53958e-03  
8.78561e-02  1.79332e-05  4.75316e-06  8.78561e-03  
9.02551e-02  1.91595e-05  4.53712e-06  9.02551e-03  
9.28326e-02  2.11240e-05  4.32368e-06  9.28326e-03  
9.51445e-02  1.42175e-05  4.14708e-06  9.51445e-03  
9.76146e-02  8.08972e-06  3.97231e-06  9.76146e-03  
1.00032e-01  1.80022e-05  3.81388e-06  1.00032e-02  
9.48344e-02  1.61187e-05  2.41767e-06  9.48344e-03  
1.01406e-01  5.21643e-06  2.22039e-06  1.01406e-02  
1.07341e-01  3.30494e-06  2.07298e-06  1.07341e-02  
1.13428e-01  6.74211e-06  1.94556e-06  1.13428e-02  
1.19516e-01  2.76641e-06  1.83746e-06  1.19516e-02  
1.25543e-01  3.92966e-06  1.74588e-06  1.25543e-02  
1.31868e-01  2.57823e-06  1.66324e-06  1.31868e-02  
1.37876e-01  2.97559e-06  1.59531e-06  1.37876e-02  
1.43931e-01  2.04955e-06  1.53551e-06  1.43931e-02  
1.49977e-01  4.60812e-07  1.48313e-06  1.49977e-02  
1.40086e-01  1.15154e-06  1.15680e-06  1.40086e-02  
1.48358e-01  1.99529e-06  1.13598e-06  1.48358e-02  
1.73586e-01  1.16017e-07  1.09042e-06  1.73586e-02  
1.82305e-01  1.62898e-06  1.07910e-06  1.82305e-02  
1.90420e-01  1.14595e-06  1.07002e-06  1.90420e-02  
2.15909e-01  5.15221e-07  1.04836e-06  2.15909e-02  
2.24277e-01  6.60125e-07  1.04297e-06  2.24277e-02  
2.41438e-01  3.19812e-07  1.03384e-06  2.41438e-02  
2.57930e-01  1.12948e-06  1.02700e-06  2.57930e-02  
2.66655e-01  3.89616e-07  1.02398e-06  2.66655e-02  
2.91375e-01  1.36660e-06  1.01717e-06  2.91375e-02  
2.99666e-01  6.21361e-07  1.01535e-06  2.99666e-02  
