#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99369e-03  9.77806e-01  1.27139e-02  6.99369e-04  
7.65336e-03  9.73189e-01  1.25514e-02  7.65336e-04  
8.30680e-03  9.44120e-01  1.24044e-02  8.30680e-04  
8.96271e-03  9.28433e-01  1.22661e-02  8.96271e-04  
9.64559e-03  9.08784e-01  1.21161e-02  9.64559e-04  
1.02860e-02  9.08558e-01  1.19654e-02  1.02860e-03  
1.09317e-02  8.55674e-01  1.18014e-02  1.09317e-03  
1.16102e-02  8.35363e-01  1.16147e-02  1.16102e-03  
1.22288e-02  8.07881e-01  1.14308e-02  1.22288e-03  
1.28856e-02  7.85260e-01  1.12206e-02  1.28856e-03  
1.35443e-02  7.52474e-01  1.09938e-02  1.35443e-03  
1.42106e-02  7.12355e-01  1.07473e-02  1.42106e-03  
1.48787e-02  6.68323e-01  1.04832e-02  1.48787e-03  
1.54970e-02  6.58902e-01  1.02238e-02  1.54970e-03  
1.61800e-02  6.17376e-01  9.92113e-03  1.61800e-03  
1.68245e-02  5.61916e-01  9.62043e-03  1.68245e-03  
1.74758e-02  5.48818e-01  9.30266e-03  1.74758e-03  
1.81555e-02  4.87367e-01  8.95741e-03  1.81555e-03  
1.87781e-02  4.43265e-01  8.63042e-03  1.87781e-03  
1.94071e-02  4.27942e-01  8.29109e-03  1.94071e-03  
2.00841e-02  3.73633e-01  7.91756e-03  2.00841e-03  
2.07688e-02  3.50316e-01  7.53334e-03  2.07688e-03  
2.14208e-02  3.09319e-01  7.16386e-03  2.14208e-03  
2.20346e-02  2.86637e-01  6.81437e-03  2.20346e-03  
2.27499e-02  2.51519e-01  6.40742e-03  2.27499e-03  
2.33824e-02  2.23936e-01  6.04990e-03  2.33824e-03  
2.40366e-02  1.90186e-01  5.68439e-03  2.40366e-03  
2.47065e-02  1.71768e-01  5.31732e-03  2.47065e-03  
2.53319e-02  1.57936e-01  4.98170e-03  2.53319e-03  
2.59893e-02  1.26707e-01  4.63798e-03  2.59893e-03  
2.50204e-02  1.63263e-01  3.17770e-04  2.50204e-03  
2.73992e-02  9.54313e-02  2.43296e-04  2.73992e-03  
2.98464e-02  5.08427e-02  1.77266e-04  2.98464e-03  
3.21822e-02  2.52007e-02  1.25632e-04  3.21822e-03  
3.47195e-02  1.08253e-02  8.24195e-05  3.47195e-03  
3.71504e-02  4.52427e-03  5.34352e-05  3.71504e-03  
3.95256e-02  2.04933e-03  3.71281e-05  3.95256e-03  
4.19580e-02  1.54313e-03  3.18295e-05  4.19580e-03  
4.43462e-02  1.57331e-03  3.28099e-05  4.43462e-03  
4.68294e-02  1.84060e-03  3.47519e-05  4.68294e-03  
4.91455e-02  1.96527e-03  3.54487e-05  4.91455e-03  
5.15866e-02  1.83627e-03  3.47165e-05  5.15866e-03  
5.40649e-02  1.64244e-03  3.27320e-05  5.40649e-03  
5.65660e-02  1.38004e-03  2.99152e-05  5.65660e-03  
5.89995e-02  1.08838e-03  2.68103e-05  5.89995e-03  
6.13388e-02  8.42766e-04  2.38108e-05  6.13388e-03  
6.37110e-02  6.68097e-04  2.09934e-05  6.37110e-03  
6.59588e-02  4.99868e-04  1.86749e-05  6.59588e-03  
6.85723e-02  3.80274e-04  1.64921e-05  6.85723e-03  
7.09374e-02  3.20785e-04  1.49860e-05  7.09374e-03  
7.35077e-02  2.66232e-04  1.37680e-05  7.35077e-03  
7.59158e-02  2.28736e-04  1.29085e-05  7.59158e-03  
7.81538e-02  1.85216e-04  1.22595e-05  7.81538e-03  
8.07249e-02  1.71592e-04  1.16071e-05  8.07249e-03  
