#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00087e-03  1.00576e+00  1.15569e-02  7.00087e-04  
7.65845e-03  1.00138e+00  1.15569e-02  7.65845e-04  
8.31791e-03  9.90664e-01  1.15569e-02  8.31791e-04  
8.96442e-03  9.99679e-01  1.15569e-02  8.96442e-04  
9.61896e-03  9.66816e-01  1.15569e-02  9.61896e-04  
1.02790e-02  9.77143e-01  1.15569e-02  1.02790e-03  
1.09048e-02  9.88823e-01  1.15569e-02  1.09048e-03  
1.16048e-02  1.00371e+00  1.15569e-02  1.16048e-03  
1.22273e-02  9.93797e-01  1.15569e-02  1.22273e-03  
1.28868e-02  9.87502e-01  1.15569e-02  1.28868e-03  
1.35582e-02  9.98050e-01  1.15569e-02  1.35582e-03  
1.42070e-02  9.89591e-01  1.15569e-02  1.42070e-03  
1.48592e-02  1.00989e+00  1.15569e-02  1.48592e-03  
1.55103e-02  9.96600e-01  1.15569e-02  1.55103e-03  
1.61481e-02  9.89514e-01  1.15569e-02  1.61481e-03  
1.68354e-02  1.01726e+00  1.15569e-02  1.68354e-03  
1.74798e-02  1.02041e+00  1.15569e-02  1.74798e-03  
1.81526e-02  9.96967e-01  1.15569e-02  1.81526e-03  
1.87784e-02  9.99532e-01  1.15569e-02  1.87784e-03  
1.94510e-02  9.96767e-01  1.15569e-02  1.94510e-03  
2.01060e-02  9.99192e-01  1.15569e-02  2.01060e-03  
2.07502e-02  1.01958e+00  1.15569e-02  2.07502e-03  
2.13917e-02  9.95955e-01  1.15569e-02  2.13917e-03  
2.20852e-02  9.91554e-01  1.15558e-02  2.20852e-03  
2.27385e-02  1.00313e+00  1.15369e-02  2.27385e-03  
2.33778e-02  9.88107e-01  1.14487e-02  2.33778e-03  
2.40267e-02  9.22247e-01  1.10382e-02  2.40267e-03  
2.46979e-02  7.86299e-01  1.02289e-02  2.46979e-03  
2.53421e-02  6.05951e-01  8.97289e-03  2.53421e-03  
2.59576e-02  4.21830e-01  7.50914e-03  2.59576e-03  
2.50228e-02  6.85234e-01  5.90001e-04  2.50228e-03  
2.74061e-02  1.59494e-01  2.84861e-04  2.74061e-03  
2.98255e-02  4.77501e-02  1.56891e-04  2.98255e-03  
3.22422e-02  1.73992e-02  9.46536e-05  3.22422e-03  
3.46618e-02  8.37242e-03  6.62835e-05  3.46618e-03  
3.71014e-02  6.44595e-03  5.75951e-05  3.71014e-03  
3.95708e-02  5.39245e-03  5.30329e-05  3.95708e-03  
4.20166e-02  4.30635e-03  4.76771e-05  4.20166e-03  
4.43085e-02  3.33520e-03  4.22589e-05  4.43085e-03  
4.67503e-02  2.62915e-03  3.70103e-05  4.67503e-03  
4.91308e-02  1.99249e-03  3.27980e-05  4.91308e-03  
5.16137e-02  1.56304e-03  2.92697e-05  5.16137e-03  
5.40808e-02  1.28507e-03  2.63899e-05  5.40808e-03  
5.64784e-02  1.07200e-03  2.40028e-05  5.64784e-03  
5.89247e-02  8.42814e-04  2.18795e-05  5.89247e-03  
6.12195e-02  7.61971e-04  2.01246e-05  6.12195e-03  
6.37992e-02  6.37085e-04  1.83854e-05  6.37992e-03  
6.61897e-02  4.98354e-04  1.69653e-05  6.61897e-03  
6.85945e-02  4.61243e-04  1.56950e-05  6.85945e-03  
7.09923e-02  3.62925e-04  1.45640e-05  7.09923e-03  
7.33673e-02  2.66779e-04  1.35583e-05  7.33673e-03  
7.56870e-02  2.61158e-04  1.26719e-05  7.56870e-03  
7.82414e-02  2.31531e-04  1.17910e-05  7.82414e-03  
8.06395e-02  1.91378e-04  1.10432e-05  8.06395e-03  
8.29722e-02  1.74652e-04  1.03806e-05  8.29722e-03  
8.52197e-02  1.73661e-04  9.79600e-06  8.52197e-03  
8.80494e-02  1.31277e-04  9.12598e-06  8.80494e-03  
9.04173e-02  1.38327e-04  8.61563e-06  9.04173e-03  
9.25036e-02  9.97942e-05  8.19988e-06  9.25036e-03  
9.52389e-02  9.00095e-05  7.69799e-06  9.52389e-03  
9.75767e-02  8.27005e-05  7.30382e-06  9.75767e-03  
1.00029e-01  7.63390e-05  6.92155e-06  1.00029e-02  
9.50188e-02  8.48962e-05  4.01276e-06  9.50188e-03  
1.00994e-01  6.32583e-05  3.58447e-06  1.00994e-02  
1.07101e-01  4.91648e-05  3.22270e-06  1.07101e-02  
1.13197e-01  3.72722e-05  2.92185e-06  1.13197e-02  
1.19292e-01  2.66316e-05  2.66892e-06  1.19292e-02  
1.25552e-01  1.73613e-05  2.44931e-06  1.25552e-02  
1.31814e-01  1.53692e-05  2.26267e-06  1.31814e-02  
1.37776e-01  1.52294e-05  2.11025e-06  1.37776e-02  
1.43822e-01  7.74738e-06  1.97663e-06  1.43822e-02  
1.50076e-01  6.79560e-06  1.85702e-06  1.50076e-02  
1.39833e-01  1.13773e-05  1.29101e-06  1.39833e-02  
1.48626e-01  8.45981e-06  1.24189e-06  1.48626e-02  
1.56820e-01  4.01577e-06  1.20425e-06  1.56820e-02  
1.65333e-01  2.89979e-06  1.17178e-06  1.65333e-02  
1.74005e-01  1.42076e-06  1.14429e-06  1.74005e-02  
1.82144e-01  2.79028e-06  1.12268e-06  1.82144e-02  
1.90698e-01  2.09402e-06  1.10355e-06  1.90698e-02  
2.07612e-01  2.20825e-06  1.07418e-06  2.07612e-02  
2.24525e-01  1.84615e-06  1.05315e-06  2.24525e-02  
2.41285e-01  9.37843e-07  1.03813e-06  2.41285e-02  
2.49614e-01  6.21533e-07  1.03229e-06  2.49614e-02  
2.66489e-01  1.08746e-06  1.02299e-06  2.66489e-02  
2.83175e-01  3.36216e-07  1.01636e-06  2.83175e-02  
3.00326e-01  3.29547e-08  1.01154e-06  3.00326e-02  
