#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00822e-03  9.93928e-01  1.48576e-02  7.00822e-04  
7.28336e-03  9.92448e-01  1.48576e-02  7.28336e-04  
7.55031e-03  1.01840e+00  1.48576e-02  7.55031e-04  
7.81948e-03  1.01334e+00  1.48576e-02  7.81948e-04  
8.10143e-03  1.00135e+00  1.48575e-02  8.10143e-04  
8.37724e-03  1.00595e+00  1.48573e-02  8.37724e-04  
8.66043e-03  1.00343e+00  1.48569e-02  8.66043e-04  
8.94289e-03  1.01478e+00  1.48560e-02  8.94289e-04  
9.19862e-03  1.00862e+00  1.48542e-02  9.19862e-04  
9.46880e-03  1.00376e+00  1.48500e-02  9.46880e-04  
9.75765e-03  9.85544e-01  1.48382e-02  9.75765e-04  
1.00251e-02  9.98274e-01  1.48082e-02  1.00251e-03  
1.03173e-02  9.81238e-01  1.47102e-02  1.03173e-03  
1.05837e-02  9.39858e-01  1.44867e-02  1.05837e-03  
1.08470e-02  8.81355e-01  1.39731e-02  1.08470e-03  
1.11122e-02  7.67882e-01  1.30042e-02  1.11122e-03  
1.14109e-02  6.05227e-01  1.14214e-02  1.14109e-03  
1.16837e-02  4.26269e-01  9.73859e-03  1.16837e-03  
1.19531e-02  3.08575e-01  8.21133e-03  1.19531e-03  
1.22173e-02  2.26057e-01  7.07698e-03  1.22173e-03  
1.24947e-02  1.87222e-01  6.30795e-03  1.24947e-03  
1.27993e-02  1.50359e-01  5.74927e-03  1.27993e-03  
1.30563e-02  1.34634e-01  5.31322e-03  1.30563e-03  
1.33449e-02  1.00713e-01  4.78492e-03  1.33449e-03  
1.36026e-02  8.40512e-02  4.30315e-03  1.36026e-03  
1.38913e-02  5.98709e-02  3.83316e-03  1.38913e-03  
1.41594e-02  4.96116e-02  3.50256e-03  1.41594e-03  
1.44328e-02  5.03378e-02  3.28870e-03  1.44328e-03  
1.47371e-02  4.23960e-02  3.13115e-03  1.47371e-03  
1.49985e-02  3.91738e-02  3.02563e-03  1.49985e-03  
1.52687e-02  3.87511e-02  2.91290e-03  1.52687e-03  
1.55521e-02  3.09529e-02  2.78063e-03  1.55521e-03  
1.58299e-02  3.40568e-02  2.63785e-03  1.58299e-03  
1.60775e-02  2.96530e-02  2.50621e-03  1.60775e-03  
1.63811e-02  2.25640e-02  2.34957e-03  1.63811e-03  
1.66364e-02  2.06510e-02  2.22891e-03  1.66364e-03  
1.69186e-02  1.97073e-02  2.11263e-03  1.69186e-03  
1.71740e-02  1.88736e-02  2.02236e-03  1.71740e-03  
1.74544e-02  1.92761e-02  1.93878e-03  1.74544e-03  
1.77216e-02  1.61615e-02  1.87008e-03  1.77216e-03  
1.80052e-02  1.49243e-02  1.80337e-03  1.80052e-03  
1.83410e-02  1.25359e-02  1.72812e-03  1.83410e-03  
1.85572e-02  1.10574e-02  1.68127e-03  1.85572e-03  
1.88564e-02  1.10404e-02  1.61681e-03  1.88564e-03  
1.91334e-02  1.08629e-02  1.55845e-03  1.91334e-03  
1.94031e-02  1.12423e-02  1.50342e-03  1.94031e-03  
1.96938e-02  1.08044e-02  1.44672e-03  1.96938e-03  
1.99556e-02  9.54882e-03  1.39848e-03  1.99556e-03  
2.02049e-02  6.76025e-03  1.35509e-03  2.02049e-03  
2.05056e-02  7.91716e-03  1.30646e-03  2.05056e-03  
2.07494e-02  6.80776e-03  1.26929e-03  2.07494e-03  
2.10710e-02  6.56567e-03  1.22388e-03  2.10710e-03  
2.13075e-02  3.26162e-03  1.19224e-03  2.13075e-03  
2.15911e-02  7.21242e-03  1.15617e-03  2.15911e-03  
2.18712e-02  5.84818e-03  1.12218e-03  2.18712e-03  
2.21358e-02  6.22866e-03  1.09139e-03  2.21358e-03  
2.24246e-02  4.82423e-03  1.05904e-03  2.24246e-03  
2.26584e-02  4.04580e-03  1.03383e-03  2.26584e-03  
2.29913e-02  4.20609e-03  9.99366e-04  2.29913e-03  
2.32541e-02  3.82307e-03  9.73335e-04  2.32541e-03  
2.34789e-02  4.70919e-03  9.51781e-04  2.34789e-03  
2.38210e-02  3.83288e-03  9.20607e-04  2.38210e-03  
2.40620e-02  3.17364e-03  8.99463e-04  2.40620e-03  
2.43119e-02  4.79076e-03  8.78387e-04  2.43119e-03  
2.46318e-02  2.57494e-03  8.52632e-04  2.46318e-03  
2.49043e-02  3.27941e-03  8.31640e-04  2.49043e-03  
2.51850e-02  3.67191e-03  8.10879e-04  2.51850e-03  
2.54656e-02  3.79610e-03  7.90917e-04  2.54656e-03  
2.57146e-02  3.10979e-03  7.73848e-04  2.57146e-03  
2.59831e-02  1.54254e-03  7.56030e-04  2.59831e-03  
2.50217e-02  3.06323e-03  5.15887e-05  2.50217e-03  
2.74411e-02  2.08876e-03  4.21310e-05  2.74411e-03  
2.98159e-02  1.46758e-03  3.52394e-05  2.98159e-03  
3.22823e-02  9.90552e-04  2.97806e-05  3.22823e-03  
3.46416e-02  7.19606e-04  2.56983e-05  3.46416e-03  
3.70996e-02  5.89325e-04  2.23020e-05  3.70996e-03  
3.95057e-02  4.09188e-04  1.96091e-05  3.95057e-03  
4.19509e-02  3.50955e-04  1.73576e-05  4.19509e-03  
4.43435e-02  2.36919e-04  1.55227e-05  4.43435e-03  
4.67813e-02  2.21713e-04  1.39473e-05  4.67813e-03  
4.92580e-02  1.68271e-04  1.25895e-05  4.92580e-03  
5.16370e-02  1.42494e-04  1.14709e-05  5.16370e-03  
5.40244e-02  1.24808e-04  1.04983e-05  5.40244e-03  
5.63344e-02  1.14513e-04  9.67581e-06  5.63344e-03  
5.88898e-02  6.87647e-05  8.87988e-06  5.88898e-03  
6.12202e-02  6.84644e-05  8.24123e-06  6.12202e-03  
6.37640e-02  5.61753e-05  7.62432e-06  6.37640e-03  
6.61379e-02  5.57789e-05  7.11332e-06  6.61379e-03  
6.85656e-02  3.80201e-05  6.64580e-06  6.85656e-03  
7.09972e-02  2.32770e-05  6.22594e-06  7.09972e-03  
7.32512e-02  2.37233e-05  5.87433e-06  7.32512e-03  
7.58693e-02  2.17216e-05  5.50539e-06  7.58693e-03  
