# Q (A^-1),  R, RQ^4 (A^-4)
1.0000e-03 9.9958e-01 9.9958e-13
1.2990e-03 9.9958e-01 2.8461e-12
1.5980e-03 9.9958e-01 6.5181e-12
1.8970e-03 9.9958e-01 1.2944e-11
2.1960e-03 9.9958e-01 2.3246e-11
2.4950e-03 9.9958e-01 3.8735e-11
2.7940e-03 9.9958e-01 6.0915e-11
3.0930e-03 9.9958e-01 9.1482e-11
3.3920e-03 9.9958e-01 1.3232e-10
3.6910e-03 9.9958e-01 1.8552e-10
3.9900e-03 9.9958e-01 2.5334e-10
4.2890e-03 9.9958e-01 3.3825e-10
4.5880e-03 9.9958e-01 4.4290e-10
4.8870e-03 9.9958e-01 5.7014e-10
5.1860e-03 9.9958e-01 7.2301e-10
5.4850e-03 9.9958e-01 9.0474e-10
5.7840e-03 9.9958e-01 1.1187e-09
6.0830e-03 9.9952e-01 1.3686e-09
6.3820e-03 9.9776e-01 1.6552e-09
6.6810e-03 9.8773e-01 1.9679e-09
6.9800e-03 9.6171e-01 2.2828e-09
7.2790e-03 9.3264e-01 2.6182e-09
7.5780e-03 9.0592e-01 2.9875e-09
7.8770e-03 8.8145e-01 3.3934e-09
8.1760e-03 8.5769e-01 3.8326e-09
8.4750e-03 8.3386e-01 4.3018e-09
8.7740e-03 8.0963e-01 4.7982e-09
9.0730e-03 7.8484e-01 5.3184e-09
9.3720e-03 7.5941e-01 5.8588e-09
9.6710e-03 7.3335e-01 6.4150e-09
9.9700e-03 7.0665e-01 6.9821e-09
1.0269e-02 6.7938e-01 7.5548e-09
1.0568e-02 6.5158e-01 8.1272e-09
1.0867e-02 6.2336e-01 8.6932e-09
1.1166e-02 5.9481e-01 9.2463e-09
1.1465e-02 5.6603e-01 9.7800e-09
1.1764e-02 5.3716e-01 1.0288e-08
1.2063e-02 5.0831e-01 1.0764e-08
1.2362e-02 4.7963e-01 1.1201e-08
1.2661e-02 4.5124e-01 1.1595e-08
1.2960e-02 4.2327e-01 1.1941e-08
1.3259e-02 3.9584e-01 1.2234e-08
1.3558e-02 3.6909e-01 1.2471e-08
1.3857e-02 3.4310e-01 1.2650e-08
1.4156e-02 3.1799e-01 1.2770e-08
1.4455e-02 2.9384e-01 1.2829e-08
1.4754e-02 2.7071e-01 1.2828e-08
1.5053e-02 2.4868e-01 1.2768e-08
1.5352e-02 2.2777e-01 1.2652e-08
1.5651e-02 2.0802e-01 1.2482e-08
1.5950e-02 1.8945e-01 1.2261e-08
1.6249e-02 1.7205e-01 1.1994e-08
1.6548e-02 1.5583e-01 1.1685e-08
1.6847e-02 1.4076e-01 1.1339e-08
1.7146e-02 1.2681e-01 1.0960e-08
1.7445e-02 1.1395e-01 1.0554e-08
1.7744e-02 1.0214e-01 1.0125e-08
1.8043e-02 9.1329e-02 9.6793e-09
1.8342e-02 8.1468e-02 9.2209e-09
1.8641e-02 7.2505e-02 8.7548e-09
1.8940e-02 6.4384e-02 8.2851e-09
1.9239e-02 5.7051e-02 7.8162e-09
1.9538e-02 5.0451e-02 7.3517e-09
1.9837e-02 4.4528e-02 6.8951e-09
2.0136e-02 3.9231e-02 6.4494e-09
2.0435e-02 3.4507e-02 6.0174e-09
2.0734e-02 3.0309e-02 5.6014e-09
2.1033e-02 2.6588e-02 5.2035e-09
2.1332e-02 2.3302e-02 4.8253e-09
2.1631e-02 2.0409e-02 4.4681e-09
2.1930e-02 1.7869e-02 4.1330e-09
2.2229e-02 1.5648e-02 3.8206e-09
2.2528e-02 1.3711e-02 3.5315e-09
2.2827e-02 1.2028e-02 3.2658e-09
2.3126e-02 1.0571e-02 3.0235e-09
2.3425e-02 9.3137e-03 2.8044e-09
2.3724e-02 8.2331e-03 2.6080e-09
2.4023e-02 7.3077e-03 2.4338e-09
2.4322e-02 6.5183e-03 2.2810e-09
2.4621e-02 5.8476e-03 2.1488e-09
2.4920e-02 5.2800e-03 2.0362e-09
2.5219e-02 4.8016e-03 1.9422e-09
2.5518e-02 4.3999e-03 1.8656e-09
2.5817e-02 4.0639e-03 1.8054e-09
2.6116e-02 3.7839e-03 1.7602e-09
2.6415e-02 3.5513e-03 1.7290e-09
2.6714e-02 3.3584e-03 1.7103e-09
2.7013e-02 3.1986e-03 1.7032e-09
2.7312e-02 3.0663e-03 1.7062e-09
2.7611e-02 2.9563e-03 1.7182e-09
2.7910e-02 2.8644e-03 1.7381e-09
2.8209e-02 2.7870e-03 1.7647e-09
2.8508e-02 2.7208e-03 1.7970e-09
2.8807e-02 2.6632e-03 1.8340e-09
2.9106e-02 2.6121e-03 1.8746e-09
2.9405e-02 2.5655e-03 1.9180e-09
2.9704e-02 2.5219e-03 1.9633e-09
3.0003e-02 2.4802e-03 2.0098e-09
3.0302e-02 2.4394e-03 2.0567e-09
3.0601e-02 2.3987e-03 2.1034e-09
3.0900e-02 2.3576e-03 2.1493e-09
3.1199e-02 2.3155e-03 2.1939e-09
3.1498e-02 2.2724e-03 2.2368e-09
3.1797e-02 2.2280e-03 2.2775e-09
3.2096e-02 2.1822e-03 2.3157e-09
3.2395e-02 2.1350e-03 2.3513e-09
3.2694e-02 2.0865e-03 2.3839e-09
3.2993e-02 2.0368e-03 2.4134e-09
3.3292e-02 1.9860e-03 2.4397e-09
3.3591e-02 1.9344e-03 2.4628e-09
3.3890e-02 1.8820e-03 2.4826e-09
3.4189e-02 1.8291e-03 2.4991e-09
3.4488e-02 1.7759e-03 2.5124e-09
3.4787e-02 1.7225e-03 2.5225e-09
3.5086e-02 1.6693e-03 2.5297e-09
3.5385e-02 1.6163e-03 2.5339e-09
3.5684e-02 1.5637e-03 2.5354e-09
3.5983e-02 1.5117e-03 2.5343e-09
3.6282e-02 1.4604e-03 2.5308e-09
