#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99735e-03  1.01827e+00  1.89417e-02  6.99735e-04  
7.28110e-03  9.91654e-01  1.89417e-02  7.28110e-04  
7.55620e-03  9.96390e-01  1.89417e-02  7.55620e-04  
7.83014e-03  9.98062e-01  1.89417e-02  7.83014e-04  
8.09711e-03  1.02196e+00  1.89417e-02  8.09711e-04  
8.38007e-03  9.92335e-01  1.89417e-02  8.38007e-04  
8.66002e-03  9.94995e-01  1.89417e-02  8.66002e-04  
8.92298e-03  1.02706e+00  1.89417e-02  8.92298e-04  
9.20405e-03  9.87405e-01  1.89417e-02  9.20405e-04  
9.48699e-03  9.63047e-01  1.89417e-02  9.48699e-04  
9.76299e-03  9.76909e-01  1.89417e-02  9.76299e-04  
1.00303e-02  1.02771e+00  1.89417e-02  1.00303e-03  
1.02982e-02  9.57188e-01  1.89417e-02  1.02982e-03  
1.05849e-02  9.85433e-01  1.89417e-02  1.05849e-03  
1.08458e-02  9.75190e-01  1.89417e-02  1.08458e-03  
1.11421e-02  1.03138e+00  1.89417e-02  1.11421e-03  
1.14001e-02  9.93747e-01  1.89417e-02  1.14001e-03  
1.16769e-02  9.91935e-01  1.89417e-02  1.16769e-03  
1.19648e-02  1.02127e+00  1.89417e-02  1.19648e-03  
1.22292e-02  9.89558e-01  1.89417e-02  1.22292e-03  
1.24915e-02  1.01473e+00  1.89417e-02  1.24915e-03  
1.28018e-02  1.00881e+00  1.89417e-02  1.28018e-03  
1.30535e-02  9.64470e-01  1.89417e-02  1.30535e-03  
1.33189e-02  9.76011e-01  1.89418e-02  1.33189e-03  
1.35859e-02  9.92432e-01  1.89420e-02  1.35859e-03  
1.38774e-02  1.00407e+00  1.89421e-02  1.38774e-03  
1.41949e-02  9.83412e-01  1.89366e-02  1.41949e-03  
1.44301e-02  1.03381e+00  1.89197e-02  1.44301e-03  
1.47074e-02  1.00358e+00  1.88490e-02  1.47074e-03  
1.49519e-02  9.97544e-01  1.86873e-02  1.49519e-03  
1.52693e-02  9.53043e-01  1.82632e-02  1.52693e-03  
1.55086e-02  8.41648e-01  1.76982e-02  1.55086e-03  
1.57990e-02  7.28764e-01  1.67174e-02  1.57990e-03  
1.60827e-02  6.66435e-01  1.54702e-02  1.60827e-03  
1.63584e-02  5.48452e-01  1.40788e-02  1.63584e-03  
1.66396e-02  4.56026e-01  1.26066e-02  1.66396e-03  
1.69117e-02  3.41679e-01  1.12486e-02  1.69117e-03  
1.71663e-02  2.72765e-01  1.01038e-02  1.71663e-03  
1.74822e-02  2.29063e-01  8.94729e-03  1.74822e-03  
1.77371e-02  1.91818e-01  8.17561e-03  1.77371e-03  
1.80265e-02  1.61666e-01  7.47516e-03  1.80265e-03  
1.82820e-02  1.33330e-01  6.97074e-03  1.82820e-03  
1.85687e-02  1.21646e-01  6.48528e-03  1.85687e-03  
