#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00939e-03  9.99945e-01  1.20284e-02  7.00939e-04  
7.38266e-03  9.86458e-01  1.20284e-02  7.38266e-04  
7.77584e-03  9.98650e-01  1.20284e-02  7.77584e-04  
8.16424e-03  9.99600e-01  1.20284e-02  8.16424e-04  
8.55370e-03  1.01623e+00  1.20284e-02  8.55370e-04  
8.94250e-03  9.99670e-01  1.20284e-02  8.94250e-04  
9.32828e-03  9.94431e-01  1.20284e-02  9.32828e-04  
9.70271e-03  1.01305e+00  1.20284e-02  9.70271e-04  
1.00890e-02  1.00351e+00  1.20284e-02  1.00890e-03  
1.04925e-02  9.88062e-01  1.20284e-02  1.04925e-03  
1.08886e-02  1.00705e+00  1.20284e-02  1.08886e-03  
1.12596e-02  1.00148e+00  1.20284e-02  1.12596e-03  
1.16637e-02  1.02976e+00  1.20284e-02  1.16637e-03  
1.20470e-02  9.90113e-01  1.20284e-02  1.20470e-03  
1.24212e-02  1.00224e+00  1.20284e-02  1.24212e-03  
1.28057e-02  9.97674e-01  1.20284e-02  1.28057e-03  
1.31899e-02  9.84956e-01  1.20284e-02  1.31899e-03  
1.35953e-02  9.97815e-01  1.20284e-02  1.35953e-03  
1.39718e-02  9.89640e-01  1.20284e-02  1.39718e-03  
1.43571e-02  9.89527e-01  1.20284e-02  1.43571e-03  
1.47424e-02  1.01390e+00  1.20284e-02  1.47424e-03  
1.51374e-02  9.79788e-01  1.20278e-02  1.51374e-03  
1.55647e-02  1.00149e+00  1.20200e-02  1.55647e-03  
1.59186e-02  9.74543e-01  1.19644e-02  1.59186e-03  
1.63508e-02  9.54137e-01  1.17320e-02  1.63508e-03  
1.66960e-02  8.75662e-01  1.13296e-02  1.66960e-03  
1.70751e-02  7.53465e-01  1.05928e-02  1.70751e-03  
1.74876e-02  6.03618e-01  9.45747e-03  1.74876e-03  
1.78385e-02  4.77833e-01  8.35286e-03  1.78385e-03  
1.82548e-02  3.46084e-01  7.09141e-03  1.82548e-03  
1.85887e-02  2.62224e-01  6.22705e-03  1.85887e-03  
1.90357e-02  1.88504e-01  5.31206e-03  1.90357e-03  
1.94073e-02  1.47461e-01  4.66624e-03  1.94073e-03  
1.98295e-02  1.16267e-01  4.08449e-03  1.98295e-03  
2.01689e-02  9.78018e-02  3.70183e-03  2.01689e-03  
2.05904e-02  7.35757e-02  3.27875e-03  2.05904e-03  
2.09794e-02  5.74880e-02  2.92133e-03  2.09794e-03  
2.13881e-02  4.68166e-02  2.57710e-03  2.13881e-03  
2.17131e-02  3.55351e-02  2.32243e-03  2.17131e-03  
2.21172e-02  2.97358e-02  2.02617e-03  2.21172e-03  
2.25206e-02  1.89015e-02  1.74828e-03  2.25206e-03  
2.28720e-02  1.57991e-02  1.52907e-03  2.28720e-03  
2.32544e-02  1.17942e-02  1.31044e-03  2.32544e-03  
2.36984e-02  5.91989e-03  1.07911e-03  2.36984e-03  
2.40640e-02  4.98344e-03  9.16221e-04  2.40640e-03  
2.44555e-02  4.29870e-03  7.71890e-04  2.44555e-03  
2.48375e-02  2.63115e-03  6.61370e-04  2.48375e-03  
2.52521e-02  3.16734e-03  5.83151e-04  2.52521e-03  
2.56222e-02  2.87700e-03  5.55319e-04  2.56222e-03  
2.60162e-02  2.57099e-03  5.59317e-04  2.60162e-03  
2.50011e-02  2.59718e-03  3.94271e-05  2.50011e-03  
2.74186e-02  3.47885e-03  4.46298e-05  2.74186e-03  
2.98891e-02  5.52384e-03  5.60378e-05  2.98891e-03  
3.23449e-02  4.60058e-03  5.11387e-05  3.23449e-03  
3.47110e-02  2.31394e-03  3.69088e-05  3.47110e-03  
3.71245e-02  7.01883e-04  2.03929e-05  3.71245e-03  
3.95150e-02  2.12506e-04  1.16194e-05  3.95150e-03  
4.18952e-02  4.10849e-04  1.56511e-05  4.18952e-03  
4.44439e-02  6.40461e-04  1.92049e-05  4.44439e-03  
4.67834e-02  5.51924e-04  1.83366e-05  4.67834e-03  
4.91596e-02  3.40796e-04  1.46051e-05  4.91596e-03  
5.15528e-02  1.57324e-04  1.01630e-05  5.15528e-03  
5.41042e-02  7.51293e-05  7.69998e-06  5.41042e-03  
5.63850e-02  8.80347e-05  8.24189e-06  5.63850e-03  
5.88590e-02  1.34075e-04  9.11726e-06  5.88590e-03  
6.11109e-02  1.12378e-04  8.97630e-06  6.11109e-03  
6.36692e-02  8.03984e-05  7.85853e-06  6.36692e-03  
6.60673e-02  6.49142e-05  6.56987e-06  6.60673e-03  
6.85586e-02  3.54710e-05  5.73301e-06  6.85586e-03  
7.09450e-02  3.60207e-05  5.57713e-06  7.09450e-03  
7.34008e-02  4.47470e-05  5.61897e-06  7.34008e-03  
7.58843e-02  2.71200e-05  5.47896e-06  7.58843e-03  
7.83070e-02  3.73273e-05  5.12799e-06  7.83070e-03  
8.05849e-02  2.86463e-05  4.73920e-06  8.05849e-03  
8.30451e-02  2.22928e-05  4.41029e-06  8.30451e-03  
8.55368e-02  1.95241e-05  4.21980e-06  8.55368e-03  
