#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99329e-03  1.01265e+00  1.68507e-02  6.99329e-04  
7.26880e-03  9.84537e-01  1.68507e-02  7.26880e-04  
7.55244e-03  9.83527e-01  1.68507e-02  7.55244e-04  
7.83294e-03  9.88678e-01  1.68507e-02  7.83294e-04  
8.10041e-03  1.01646e+00  1.68507e-02  8.10041e-04  
8.37763e-03  1.03248e+00  1.68507e-02  8.37763e-04  
8.65450e-03  1.01326e+00  1.68507e-02  8.65450e-04  
8.92355e-03  1.00728e+00  1.68507e-02  8.92355e-04  
9.19738e-03  1.03930e+00  1.68507e-02  9.19738e-04  
9.48258e-03  1.01744e+00  1.68507e-02  9.48258e-04  
9.74549e-03  9.84015e-01  1.68507e-02  9.74549e-04  
1.00298e-02  1.01396e+00  1.68507e-02  1.00298e-03  
1.03071e-02  9.89646e-01  1.68507e-02  1.03071e-03  
1.05694e-02  9.76857e-01  1.68507e-02  1.05694e-03  
1.08664e-02  9.65509e-01  1.68507e-02  1.08664e-03  
1.11241e-02  1.01760e+00  1.68507e-02  1.11241e-03  
1.14071e-02  9.90165e-01  1.68507e-02  1.14071e-03  
1.16799e-02  9.66797e-01  1.68507e-02  1.16799e-03  
1.19540e-02  1.00091e+00  1.68507e-02  1.19540e-03  
1.22469e-02  9.81884e-01  1.68507e-02  1.22469e-03  
1.24944e-02  9.71023e-01  1.68507e-02  1.24944e-03  
1.27865e-02  9.94013e-01  1.68507e-02  1.27865e-03  
1.30330e-02  1.01590e+00  1.68507e-02  1.30330e-03  
1.33673e-02  9.95787e-01  1.68507e-02  1.33673e-03  
1.36005e-02  9.78348e-01  1.68507e-02  1.36005e-03  
1.38942e-02  9.99507e-01  1.68507e-02  1.38942e-03  
1.41504e-02  9.97561e-01  1.68507e-02  1.41504e-03  
1.44331e-02  1.02802e+00  1.68507e-02  1.44331e-03  
1.47232e-02  1.00339e+00  1.68507e-02  1.47232e-03  
1.49941e-02  9.93127e-01  1.68507e-02  1.49941e-03  
1.52607e-02  1.01748e+00  1.68507e-02  1.52607e-03  
1.55458e-02  1.00117e+00  1.68508e-02  1.55458e-03  
1.58157e-02  1.00390e+00  1.68508e-02  1.58157e-03  
1.60968e-02  9.90422e-01  1.68508e-02  1.60968e-03  
1.63749e-02  9.99705e-01  1.68508e-02  1.63749e-03  
1.66587e-02  1.01720e+00  1.68508e-02  1.66587e-03  
1.69085e-02  9.72561e-01  1.68508e-02  1.69085e-03  
1.71784e-02  1.00663e+00  1.68508e-02  1.71784e-03  
1.74389e-02  9.73320e-01  1.68508e-02  1.74389e-03  
1.77358e-02  1.01279e+00  1.68508e-02  1.77358e-03  
1.79951e-02  9.89505e-01  1.68508e-02  1.79951e-03  
1.82927e-02  1.02012e+00  1.68509e-02  1.82927e-03  
1.85340e-02  1.00076e+00  1.68508e-02  1.85340e-03  
1.88414e-02  9.66259e-01  1.68507e-02  1.88414e-03  
1.90981e-02  9.88660e-01  1.68500e-02  1.90981e-03  
1.94004e-02  9.94722e-01  1.68469e-02  1.94004e-03  
1.96872e-02  9.82435e-01  1.68373e-02  1.96872e-03  
1.99724e-02  9.73472e-01  1.68129e-02  1.99724e-03  
2.01904e-02  9.87922e-01  1.67771e-02  2.01904e-03  
2.05001e-02  1.00581e+00  1.66737e-02  2.05001e-03  
2.07638e-02  9.86101e-01  1.65184e-02  2.07638e-03  
2.10507e-02  9.48991e-01  1.62384e-02  2.10507e-03  
2.13094e-02  8.79493e-01  1.58593e-02  2.13094e-03  
2.16009e-02  8.17303e-01  1.52749e-02  2.16009e-03  
2.18814e-02  7.25753e-01  1.45579e-02  2.18814e-03  
2.21458e-02  6.71681e-01  1.37652e-02  2.21458e-03  
2.23921e-02  5.79484e-01  1.29576e-02  2.23921e-03  
2.26512e-02  5.08591e-01  1.20723e-02  2.26512e-03  
2.29801e-02  4.20065e-01  1.09579e-02  2.29801e-03  
2.32314e-02  3.57891e-01  1.01473e-02  2.32314e-03  
2.35514e-02  3.12020e-01  9.20859e-03  2.35514e-03  
2.37816e-02  2.56672e-01  8.60242e-03  2.37816e-03  
2.40756e-02  2.27406e-01  7.93309e-03  2.40756e-03  
2.43432e-02  1.91772e-01  7.40020e-03  2.43432e-03  
2.45974e-02  1.79110e-01  6.96846e-03  2.45974e-03  
2.48833e-02  1.50494e-01  6.54638e-03  2.48833e-03  
2.51694e-02  1.33850e-01  6.17815e-03  2.51694e-03  
2.54457e-02  1.28304e-01  5.86715e-03  2.54457e-03  
2.57676e-02  1.12474e-01  5.54570e-03  2.57676e-03  
2.60637e-02  1.02480e-01  5.28582e-03  2.60637e-03  
2.50374e-02  1.41322e-01  3.91498e-04  2.50374e-03  
2.74726e-02  6.60473e-02  2.68203e-04  2.74726e-03  
2.98799e-02  3.86914e-02  2.04351e-04  2.98799e-03  
3.22495e-02  2.46502e-02  1.63856e-04  3.22495e-03  
3.46735e-02  1.67481e-02  1.34781e-04  3.46735e-03  
3.70823e-02  1.18627e-02  1.13473e-04  3.70823e-03  
3.94935e-02  8.52974e-03  9.71327e-05  3.94935e-03  
4.19200e-02  6.42227e-03  8.41896e-05  4.19200e-03  
4.43638e-02  4.86993e-03  7.37175e-05  4.43638e-03  
4.67931e-02  3.79826e-03  6.52089e-05  4.67931e-03  
4.91708e-02  3.02177e-03  5.82772e-05  4.91708e-03  
5.15160e-02  2.50262e-03  5.25012e-05  5.15160e-03  
5.40055e-02  2.00236e-03  4.72875e-05  5.40055e-03  
5.64533e-02  1.66167e-03  4.28996e-05  5.64533e-03  
5.88273e-02  1.36999e-03  3.92142e-05  5.88273e-03  
6.13397e-02  1.06190e-03  3.58170e-05  6.13397e-03  
6.37456e-02  9.45126e-04  3.29682e-05  6.37456e-03  
6.61952e-02  8.11652e-04  3.04078e-05  6.61952e-03  
6.85329e-02  7.36981e-04  2.82367e-05  6.85329e-03  
7.08286e-02  5.74005e-04  2.63258e-05  7.08286e-03  
7.31943e-02  4.58845e-04  2.45544e-05  7.31943e-03  
7.56212e-02  4.42978e-04  2.29183e-05  7.56212e-03  
7.81855e-02  4.13547e-04  2.13621e-05  7.81855e-03  
8.06749e-02  3.33623e-04  1.99996e-05  8.06749e-03  
8.29901e-02  2.88522e-04  1.88464e-05  8.29901e-03  
8.56450e-02  2.54644e-04  1.76433e-05  8.56450e-03  
8.77994e-02  1.95633e-04  1.67503e-05  8.77994e-03  
9.04152e-02  1.95910e-04  1.57543e-05  9.04152e-03  
9.26904e-02  2.12731e-04  1.49591e-05  9.26904e-03  
9.51600e-02  1.56684e-04  1.41620e-05  9.51600e-03  
9.76745e-02  1.26448e-04  1.34146e-05  9.76745e-03  
9.99717e-02  1.20769e-04  1.27822e-05  9.99717e-03  
9.49517e-02  1.67054e-04  6.91522e-06  9.49517e-03  
1.01220e-01  1.27817e-04  6.12388e-06  1.01220e-02  
1.07137e-01  9.71164e-05  5.50522e-06  1.07137e-02  
1.13489e-01  7.20019e-05  4.94944e-06  1.13489e-02  
1.19441e-01  4.87961e-05  4.50968e-06  1.19441e-02  
1.25662e-01  4.40214e-05  4.11738e-06  1.25662e-02  
1.31778e-01  3.61535e-05  3.78631e-06  1.31778e-02  
1.37885e-01  2.88648e-05  3.50016e-06  1.37885e-02  
1.44155e-01  2.45122e-05  3.24471e-06  1.44155e-02  
1.50083e-01  2.05909e-05  3.03315e-06  1.50083e-02  
1.40007e-01  2.71776e-05  1.65993e-06  1.40007e-02  
1.48424e-01  2.00236e-05  1.57229e-06  1.48424e-02  
1.56634e-01  1.39707e-05  1.50056e-06  1.56634e-02  
1.65454e-01  1.12422e-05  1.43558e-06  1.65454e-02  
1.73895e-01  8.22178e-06  1.38286e-06  1.73895e-02  
1.82253e-01  8.62052e-06  1.33808e-06  1.82253e-02  
1.90566e-01  5.23567e-06  1.29960e-06  1.90566e-02  
1.98752e-01  3.43503e-06  1.26666e-06  1.98752e-02  
2.07331e-01  2.21469e-06  1.23655e-06  2.07331e-02  
2.15917e-01  1.33015e-06  1.21025e-06  2.15917e-02  
2.24318e-01  1.61622e-06  1.18767e-06  2.24318e-02  
2.32723e-01  2.75031e-06  1.16775e-06  2.32723e-02  
2.40914e-01  6.22126e-07  1.15056e-06  2.40914e-02  
2.49238e-01  1.44745e-06  1.13503e-06  2.49238e-02  
2.57668e-01  1.57121e-06  1.12105e-06  2.57668e-02  
2.66522e-01  8.71876e-07  1.10801e-06  2.66522e-02  
2.75010e-01  4.69714e-07  1.09690e-06  2.75010e-02  
3.00290e-01  1.34443e-06  1.07057e-06  3.00290e-02  
