#  Q(A^-1)        R           dR         dQ(A^-1)    
7.02381e-03  9.98139e-01  1.18540e-02  7.02381e-04  
7.29220e-03  9.97763e-01  1.18540e-02  7.29220e-04  
7.56629e-03  9.90025e-01  1.18540e-02  7.56629e-04  
7.81377e-03  9.91408e-01  1.18540e-02  7.81377e-04  
8.08878e-03  1.00353e+00  1.18540e-02  8.08878e-04  
8.37006e-03  1.02102e+00  1.18540e-02  8.37006e-04  
8.64130e-03  1.01755e+00  1.18540e-02  8.64130e-04  
8.91844e-03  9.85096e-01  1.18540e-02  8.91844e-04  
9.20471e-03  9.93781e-01  1.18540e-02  9.20471e-04  
9.48118e-03  9.96533e-01  1.18540e-02  9.48118e-04  
9.76551e-03  1.00845e+00  1.18540e-02  9.76551e-04  
1.00302e-02  1.00481e+00  1.18540e-02  1.00302e-03  
1.03086e-02  1.00445e+00  1.18540e-02  1.03086e-03  
1.05884e-02  9.96601e-01  1.18540e-02  1.05884e-03  
1.08508e-02  9.96350e-01  1.18540e-02  1.08508e-03  
1.11426e-02  1.01082e+00  1.18540e-02  1.11426e-03  
1.14135e-02  9.93006e-01  1.18540e-02  1.14135e-03  
1.16738e-02  1.00853e+00  1.18540e-02  1.16738e-03  
1.19456e-02  9.96348e-01  1.18540e-02  1.19456e-03  
1.22202e-02  9.96963e-01  1.18540e-02  1.22202e-03  
1.25095e-02  9.86878e-01  1.18540e-02  1.25095e-03  
1.27888e-02  1.01174e+00  1.18540e-02  1.27888e-03  
1.30494e-02  1.01840e+00  1.18540e-02  1.30494e-03  
1.33165e-02  9.88950e-01  1.18540e-02  1.33165e-03  
1.36144e-02  1.01490e+00  1.18540e-02  1.36144e-03  
1.38796e-02  9.91245e-01  1.18540e-02  1.38796e-03  
1.41823e-02  9.90565e-01  1.18540e-02  1.41823e-03  
1.44312e-02  9.79344e-01  1.18540e-02  1.44312e-03  
1.46998e-02  9.85305e-01  1.18540e-02  1.46998e-03  
1.49835e-02  1.01135e+00  1.18540e-02  1.49835e-03  
1.52446e-02  1.00669e+00  1.18540e-02  1.52446e-03  
1.55279e-02  9.92532e-01  1.18540e-02  1.55279e-03  
1.58179e-02  9.98026e-01  1.18540e-02  1.58179e-03  
1.60894e-02  9.93335e-01  1.18540e-02  1.60894e-03  
1.63636e-02  1.00566e+00  1.18540e-02  1.63636e-03  
1.65992e-02  1.00865e+00  1.18540e-02  1.65992e-03  
1.69041e-02  9.95957e-01  1.18540e-02  1.69041e-03  
1.71914e-02  9.96128e-01  1.18540e-02  1.71914e-03  
