#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99827e-03  9.95461e-01  1.21300e-02  6.99827e-04  
7.27326e-03  9.91588e-01  1.21300e-02  7.27326e-04  
7.54196e-03  1.00658e+00  1.21300e-02  7.54196e-04  
7.81944e-03  1.00968e+00  1.21300e-02  7.81944e-04  
8.09586e-03  1.01010e+00  1.21300e-02  8.09586e-04  
8.36487e-03  1.00236e+00  1.21300e-02  8.36487e-04  
8.64214e-03  1.00542e+00  1.21300e-02  8.64214e-04  
8.92657e-03  1.00501e+00  1.21300e-02  8.92657e-04  
9.19942e-03  9.81349e-01  1.21300e-02  9.19942e-04  
9.49437e-03  1.01347e+00  1.21300e-02  9.49437e-04  
9.73677e-03  9.89220e-01  1.21300e-02  9.73677e-04  
1.00061e-02  9.76911e-01  1.21300e-02  1.00061e-03  
1.03018e-02  9.90163e-01  1.21300e-02  1.03018e-03  
1.05740e-02  1.01230e+00  1.21300e-02  1.05740e-03  
1.08518e-02  9.97797e-01  1.21300e-02  1.08518e-03  
1.11207e-02  9.79850e-01  1.21300e-02  1.11207e-03  
1.14045e-02  1.01829e+00  1.21300e-02  1.14045e-03  
1.16866e-02  9.92698e-01  1.21300e-02  1.16866e-03  
1.19725e-02  9.95541e-01  1.21300e-02  1.19725e-03  
1.22188e-02  9.97888e-01  1.21300e-02  1.22188e-03  
1.24940e-02  1.00517e+00  1.21300e-02  1.24940e-03  
1.28011e-02  1.00049e+00  1.21300e-02  1.28011e-03  
1.30551e-02  9.89610e-01  1.21300e-02  1.30551e-03  
1.33443e-02  9.95810e-01  1.21300e-02  1.33443e-03  
1.35952e-02  9.87708e-01  1.21300e-02  1.35952e-03  
1.38854e-02  1.00841e+00  1.21299e-02  1.38854e-03  
1.41566e-02  9.95585e-01  1.21299e-02  1.41566e-03  
1.44203e-02  9.93959e-01  1.21299e-02  1.44203e-03  
1.47100e-02  1.00393e+00  1.21298e-02  1.47100e-03  
1.50114e-02  9.88842e-01  1.21298e-02  1.50114e-03  
1.52657e-02  1.00493e+00  1.21299e-02  1.52657e-03  
1.55431e-02  1.01034e+00  1.21301e-02  1.55431e-03  
1.58097e-02  9.84526e-01  1.21300e-02  1.58097e-03  
1.60921e-02  9.91083e-01  1.21272e-02  1.60921e-03  
1.63670e-02  1.00341e+00  1.21146e-02  1.63670e-03  
1.66161e-02  9.89659e-01  1.20838e-02  1.66161e-03  
1.69136e-02  9.66676e-01  1.19929e-02  1.69136e-03  
1.71774e-02  9.42457e-01  1.18347e-02  1.71774e-03  
1.74598e-02  9.26986e-01  1.15381e-02  1.74598e-03  
1.77178e-02  8.44574e-01  1.11216e-02  1.77178e-03  
1.80230e-02  7.51521e-01  1.04606e-02  1.80230e-03  
1.83375e-02  6.43981e-01  9.62058e-03  1.83375e-03  
1.85233e-02  5.51653e-01  9.08247e-03  1.85233e-03  
1.88197e-02  4.66656e-01  8.20804e-03  1.88197e-03  
1.90963e-02  3.71623e-01  7.42400e-03  1.90963e-03  
1.94046e-02  3.02746e-01  6.63329e-03  1.94046e-03  
1.96434e-02  2.54346e-01  6.09697e-03  1.96434e-03  
1.99578e-02  2.20201e-01  5.50389e-03  1.99578e-03  
2.02407e-02  1.71863e-01  5.06405e-03  2.02407e-03  
2.05159e-02  1.46941e-01  4.70695e-03  2.05159e-03  
2.08240e-02  1.40136e-01  4.37423e-03  2.08240e-03  
2.10409e-02  1.15350e-01  4.16626e-03  2.10409e-03  
2.13338e-02  1.05034e-01  3.92527e-03  2.13338e-03  
