#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99349e-03  9.93188e-01  1.54680e-02  6.99349e-04  
7.38224e-03  9.93974e-01  1.54680e-02  7.38224e-04  
7.75757e-03  1.00239e+00  1.54680e-02  7.75757e-04  
8.15367e-03  9.85404e-01  1.54680e-02  8.15367e-04  
8.54220e-03  9.95253e-01  1.54681e-02  8.54220e-04  
8.93678e-03  1.00719e+00  1.54681e-02  8.93678e-04  
9.33556e-03  9.79579e-01  1.54681e-02  9.33556e-04  
9.71610e-03  9.70559e-01  1.54682e-02  9.71610e-04  
1.00963e-02  1.00939e+00  1.54683e-02  1.00963e-03  
1.04732e-02  9.79116e-01  1.54684e-02  1.04732e-03  
1.08665e-02  9.98942e-01  1.54686e-02  1.08665e-03  
1.12602e-02  9.96124e-01  1.54688e-02  1.12602e-03  
1.16638e-02  9.83433e-01  1.54692e-02  1.16638e-03  
1.20636e-02  9.93175e-01  1.54697e-02  1.20636e-03  
1.24209e-02  9.70821e-01  1.54704e-02  1.24209e-03  
1.27996e-02  9.94181e-01  1.54713e-02  1.27996e-03  
1.32054e-02  1.01465e+00  1.54727e-02  1.32054e-03  
1.35965e-02  1.01357e+00  1.54742e-02  1.35965e-03  
1.39979e-02  1.01132e+00  1.54748e-02  1.39979e-03  
1.43656e-02  9.98539e-01  1.54717e-02  1.43656e-03  
1.47446e-02  1.01508e+00  1.54568e-02  1.47446e-03  
1.51425e-02  1.00145e+00  1.53935e-02  1.51425e-03  
1.55518e-02  9.76705e-01  1.52178e-02  1.55518e-03  
1.59090e-02  9.43264e-01  1.48900e-02  1.59090e-03  
1.63192e-02  8.57957e-01  1.41749e-02  1.63192e-03  
1.66740e-02  7.23302e-01  1.32266e-02  1.66740e-03  
1.70976e-02  5.74308e-01  1.17535e-02  1.70976e-03  
1.74955e-02  4.41342e-01  1.01949e-02  1.74955e-03  
1.78792e-02  3.18283e-01  8.75495e-03  1.78792e-03  
1.82544e-02  2.27619e-01  7.53695e-03  1.82544e-03  
1.86351e-02  1.76104e-01  6.55819e-03  1.86351e-03  
1.90275e-02  1.34179e-01  5.85442e-03  1.90275e-03  
1.94118e-02  1.16393e-01  5.33404e-03  1.94118e-03  
1.97868e-02  9.74983e-02  4.92803e-03  1.97868e-03  
2.01912e-02  9.13221e-02  4.56363e-03  2.01912e-03  
2.05856e-02  7.40639e-02  4.25479e-03  2.05856e-03  
2.09528e-02  5.73186e-02  3.99523e-03  2.09528e-03  
2.13475e-02  5.42574e-02  3.74387e-03  2.13475e-03  
2.17150e-02  5.69913e-02  3.53729e-03  2.17150e-03  
2.21115e-02  4.74038e-02  3.33603e-03  2.21115e-03  
2.25271e-02  4.35967e-02  3.14503e-03  2.25271e-03  
2.28947e-02  4.07063e-02  2.99518e-03  2.28947e-03  
2.33448e-02  3.60941e-02  2.82755e-03  2.33448e-03  
2.36691e-02  2.72798e-02  2.71653e-03  2.36691e-03  
2.41099e-02  3.12362e-02  2.57781e-03  2.41099e-03  
2.44203e-02  2.47466e-02  2.48713e-03  2.44203e-03  
2.48225e-02  2.45269e-02  2.37733e-03  2.48225e-03  
2.52235e-02  1.85417e-02  2.27505e-03  2.52235e-03  
2.56368e-02  2.23234e-02  2.17838e-03  2.56368e-03  
2.59693e-02  1.93292e-02  2.10499e-03  2.59693e-03  
2.49905e-02  2.26763e-02  1.44567e-04  2.49905e-03  
