#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00326e-03  9.81448e-01  1.64888e-02  7.00326e-04  
7.37937e-03  1.00715e+00  1.64888e-02  7.37937e-04  
7.77455e-03  1.00782e+00  1.64888e-02  7.77455e-04  
8.15048e-03  1.00874e+00  1.64888e-02  8.15048e-04  
8.54811e-03  1.01104e+00  1.64888e-02  8.54811e-04  
8.93931e-03  1.01181e+00  1.64888e-02  8.93931e-04  
9.32002e-03  9.99580e-01  1.64888e-02  9.32002e-04  
9.71590e-03  9.78813e-01  1.64888e-02  9.71590e-04  
1.01129e-02  1.01086e+00  1.64888e-02  1.01129e-03  
1.04885e-02  9.89246e-01  1.64888e-02  1.04885e-03  
1.08676e-02  9.65512e-01  1.64888e-02  1.08676e-03  
1.12552e-02  9.89129e-01  1.64888e-02  1.12552e-03  
1.16526e-02  9.86515e-01  1.64888e-02  1.16526e-03  
1.20490e-02  1.02072e+00  1.64888e-02  1.20490e-03  
1.24171e-02  9.90243e-01  1.64888e-02  1.24171e-03  
1.28101e-02  1.02481e+00  1.64888e-02  1.28101e-03  
1.31926e-02  1.02274e+00  1.64888e-02  1.31926e-03  
1.35776e-02  1.00400e+00  1.64888e-02  1.35776e-03  
1.39936e-02  9.82718e-01  1.64888e-02  1.39936e-03  
1.43860e-02  1.00283e+00  1.64888e-02  1.43860e-03  
1.47608e-02  9.61298e-01  1.64888e-02  1.47608e-03  
1.51226e-02  1.00240e+00  1.64888e-02  1.51226e-03  
1.55202e-02  1.00542e+00  1.64888e-02  1.55202e-03  
1.58853e-02  9.97413e-01  1.64888e-02  1.58853e-03  
1.63023e-02  1.03088e+00  1.64888e-02  1.63023e-03  
1.66996e-02  9.98956e-01  1.64888e-02  1.66996e-03  
1.70715e-02  1.01193e+00  1.64888e-02  1.70715e-03  
1.74657e-02  1.01349e+00  1.64888e-02  1.74657e-03  
1.78638e-02  9.63738e-01  1.64888e-02  1.78638e-03  
1.82316e-02  1.01785e+00  1.64888e-02  1.82316e-03  
1.86279e-02  1.00597e+00  1.64888e-02  1.86279e-03  
1.90401e-02  9.98189e-01  1.64888e-02  1.90401e-03  
1.93836e-02  9.91797e-01  1.64889e-02  1.93836e-03  
1.97879e-02  1.00234e+00  1.64889e-02  1.97879e-03  
2.01839e-02  1.00106e+00  1.64890e-02  2.01839e-03  
2.05237e-02  9.97147e-01  1.64892e-02  2.05237e-03  
2.09646e-02  9.92359e-01  1.64894e-02  2.09646e-03  
2.13565e-02  1.01830e+00  1.64894e-02  2.13565e-03  
2.17386e-02  9.79552e-01  1.64884e-02  2.17386e-03  
2.21329e-02  9.76635e-01  1.64829e-02  2.21329e-03  
2.25175e-02  1.03268e+00  1.64654e-02  2.25175e-03  
2.29065e-02  9.91233e-01  1.64109e-02  2.29065e-03  
2.32971e-02  9.91717e-01  1.62881e-02  2.32971e-03  
2.36573e-02  9.37928e-01  1.60750e-02  2.36573e-03  
2.40871e-02  9.00636e-01  1.56269e-02  2.40871e-03  
2.44165e-02  8.28486e-01  1.51094e-02  2.44165e-03  
2.48531e-02  7.41629e-01  1.41905e-02  2.48531e-03  
2.52408e-02  6.36629e-01  1.31843e-02  2.52408e-03  
2.55953e-02  5.44012e-01  1.21641e-02  2.55953e-03  
2.60207e-02  4.34932e-01  1.09128e-02  2.60207e-03  
2.50147e-02  6.98290e-01  8.49582e-04  2.50147e-03  
2.74051e-02  2.12663e-01  4.69536e-04  2.74051e-03  
2.98749e-02  9.10829e-02  3.07257e-04  2.98749e-03  
3.22511e-02  5.22358e-02  2.33942e-04  3.22511e-03  
3.46259e-02  3.41102e-02  1.87617e-04  3.46259e-03  
3.70706e-02  2.29165e-02  1.54426e-04  3.70706e-03  
3.95174e-02  1.62143e-02  1.30037e-04  3.95174e-03  
4.18706e-02  1.17882e-02  1.12040e-04  4.18706e-03  
4.44026e-02  9.06113e-03  9.67865e-05  4.44026e-03  
4.67794e-02  6.88867e-03  8.52770e-05  4.67794e-03  
4.92156e-02  5.37197e-03  7.55786e-05  4.92156e-03  
5.16089e-02  4.45374e-03  6.76328e-05  5.16089e-03  
5.38984e-02  3.60413e-03  6.11831e-05  5.38984e-03  
5.64393e-02  2.84324e-03  5.50795e-05  5.64393e-03  
5.88371e-02  2.26860e-03  5.01367e-05  5.88371e-03  
6.13018e-02  1.99456e-03  4.57299e-05  6.13018e-03  
6.36208e-02  1.73299e-03  4.21010e-05  6.36208e-03  
6.61641e-02  1.36426e-03  3.86005e-05  6.61641e-03  
6.85958e-02  1.15742e-03  3.56502e-05  6.85958e-03  
7.10033e-02  1.06228e-03  3.30520e-05  7.10033e-03  
7.32913e-02  8.39717e-04  3.08379e-05  7.32913e-03  
7.58950e-02  7.61877e-04  2.85784e-05  7.58950e-03  
7.82193e-02  6.11968e-04  2.67638e-05  7.82193e-03  
8.05294e-02  5.76845e-04  2.51252e-05  8.05294e-03  
8.30228e-02  4.75735e-04  2.35194e-05  8.30228e-03  
8.55403e-02  4.16823e-04  2.20476e-05  8.55403e-03  
8.77545e-02  3.85138e-04  2.08630e-05  8.77545e-03  
9.03992e-02  3.35305e-04  1.95676e-05  9.03992e-03  
9.27356e-02  2.99112e-04  1.85197e-05  9.27356e-03  
9.51623e-02  2.55888e-04  1.75164e-05  9.51623e-03  
9.74191e-02  2.36184e-04  1.66536e-05  9.74191e-03  
9.99338e-02  2.10874e-04  1.57636e-05  9.99338e-03  
9.50679e-02  2.74914e-04  8.40321e-06  9.50679e-03  
1.01187e-01  1.92137e-04  7.41576e-06  1.01187e-02  
1.07266e-01  1.56477e-04  6.60507e-06  1.07266e-02  
1.13283e-01  1.27162e-04  5.93343e-06  1.13283e-02  
1.19427e-01  8.96109e-05  5.35408e-06  1.19427e-02  
1.25550e-01  7.05466e-05  4.86290e-06  1.25550e-02  
1.31544e-01  5.65921e-05  4.44976e-06  1.31544e-02  
1.37648e-01  4.76467e-05  4.08560e-06  1.37648e-02  
1.43760e-01  3.60788e-05  3.76869e-06  1.43760e-02  
1.50332e-01  2.69134e-05  3.47214e-06  1.50332e-02  
1.39900e-01  4.35442e-05  1.81166e-06  1.39900e-02  
1.48506e-01  3.36333e-05  1.69845e-06  1.48506e-02  
1.56836e-01  2.21119e-05  1.60700e-06  1.56836e-02  
1.65249e-01  1.78057e-05  1.52908e-06  1.65249e-02  
1.73618e-01  1.44967e-05  1.46321e-06  1.73618e-02  
1.81853e-01  7.34708e-06  1.40768e-06  1.81853e-02  
1.90566e-01  1.01293e-05  1.35718e-06  1.90566e-02  
1.98784e-01  4.78818e-06  1.31604e-06  1.98784e-02  
2.07433e-01  8.45849e-06  1.27844e-06  2.07433e-02  
2.15753e-01  5.95695e-06  1.24693e-06  2.15753e-02  
2.24185e-01  3.55331e-06  1.21895e-06  2.24185e-02  
2.32463e-01  2.75266e-06  1.19481e-06  2.32463e-02  
2.41134e-01  2.11694e-06  1.17256e-06  2.41134e-02  
2.49563e-01  2.66135e-06  1.15351e-06  2.49563e-02  
2.57999e-01  8.92061e-07  1.13664e-06  2.57999e-02  
2.74349e-01  7.38393e-07  1.10921e-06  2.74349e-02  
2.83366e-01  2.37856e-06  1.09657e-06  2.83366e-02  
2.91665e-01  3.95514e-07  1.08625e-06  2.91665e-02  
