#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00709e-03  1.00290e+00  1.49959e-02  7.00709e-04  
7.27068e-03  9.94998e-01  1.49959e-02  7.27068e-04  
7.55416e-03  1.00761e+00  1.49959e-02  7.55416e-04  
7.82396e-03  1.01522e+00  1.49959e-02  7.82396e-04  
8.10177e-03  9.88937e-01  1.49959e-02  8.10177e-04  
8.37812e-03  1.00706e+00  1.49959e-02  8.37812e-04  
8.66735e-03  9.73989e-01  1.49959e-02  8.66735e-04  
8.91814e-03  1.01887e+00  1.49959e-02  8.91814e-04  
9.20934e-03  1.00884e+00  1.49959e-02  9.20934e-04  
9.48263e-03  1.01311e+00  1.49959e-02  9.48263e-04  
9.74256e-03  9.97784e-01  1.49959e-02  9.74256e-04  
1.00348e-02  1.00032e+00  1.49959e-02  1.00348e-03  
1.03016e-02  9.83399e-01  1.49959e-02  1.03016e-03  
1.05715e-02  1.00890e+00  1.49959e-02  1.05715e-03  
1.08568e-02  1.01383e+00  1.49959e-02  1.08568e-03  
1.11255e-02  9.97711e-01  1.49959e-02  1.11255e-03  
1.13959e-02  1.01975e+00  1.49959e-02  1.13959e-03  
1.16738e-02  9.85742e-01  1.49959e-02  1.16738e-03  
1.19651e-02  9.77512e-01  1.49959e-02  1.19651e-03  
1.22538e-02  9.88510e-01  1.49959e-02  1.22538e-03  
1.25063e-02  1.00328e+00  1.49959e-02  1.25063e-03  
1.27560e-02  9.87942e-01  1.49959e-02  1.27560e-03  
1.30568e-02  1.00072e+00  1.49959e-02  1.30568e-03  
1.33376e-02  1.01157e+00  1.49959e-02  1.33376e-03  
1.36081e-02  1.02362e+00  1.49959e-02  1.36081e-03  
1.38791e-02  9.90248e-01  1.49959e-02  1.38791e-03  
1.41597e-02  1.01583e+00  1.49959e-02  1.41597e-03  
1.44042e-02  1.00625e+00  1.49959e-02  1.44042e-03  
1.47068e-02  1.01019e+00  1.49959e-02  1.47068e-03  
1.49641e-02  9.88725e-01  1.49959e-02  1.49641e-03  
1.52385e-02  1.01607e+00  1.49959e-02  1.52385e-03  
1.55418e-02  1.02010e+00  1.49959e-02  1.55418e-03  
1.58396e-02  9.90391e-01  1.49959e-02  1.58396e-03  
1.60793e-02  1.00026e+00  1.49959e-02  1.60793e-03  
1.63254e-02  9.86122e-01  1.49959e-02  1.63254e-03  
1.66478e-02  1.00942e+00  1.49959e-02  1.66478e-03  
1.69012e-02  9.94671e-01  1.49959e-02  1.69012e-03  
1.71899e-02  9.87034e-01  1.49959e-02  1.71899e-03  
1.74444e-02  9.93154e-01  1.49959e-02  1.74444e-03  
1.77711e-02  9.90334e-01  1.49959e-02  1.77711e-03  
1.80189e-02  1.00436e+00  1.49959e-02  1.80189e-03  
1.82859e-02  9.96919e-01  1.49959e-02  1.82859e-03  
1.85925e-02  1.00063e+00  1.49959e-02  1.85925e-03  
1.88751e-02  1.00076e+00  1.49958e-02  1.88751e-03  
1.91306e-02  9.87330e-01  1.49957e-02  1.91306e-03  
1.94090e-02  9.78701e-01  1.49947e-02  1.94090e-03  
1.96347e-02  1.01822e+00  1.49917e-02  1.96347e-03  
1.99296e-02  9.97038e-01  1.49801e-02  1.99296e-03  
2.02249e-02  9.85918e-01  1.49500e-02  2.02249e-03  
2.04697e-02  9.51245e-01  1.49003e-02  2.04697e-03  
2.07947e-02  9.69625e-01  1.47597e-02  2.07947e-03  
2.10739e-02  9.65807e-01  1.45512e-02  2.10739e-03  
2.12925e-02  9.38053e-01  1.43129e-02  2.12925e-03  
2.16077e-02  8.64290e-01  1.38411e-02  2.16077e-03  
2.18425e-02  8.01215e-01  1.33576e-02  2.18425e-03  
2.21188e-02  7.04695e-01  1.26607e-02  2.21188e-03  
2.24210e-02  6.42545e-01  1.17986e-02  2.24210e-03  
2.26979e-02  5.53408e-01  1.10088e-02  2.26979e-03  
2.29479e-02  4.73155e-01  1.02845e-02  2.29479e-03  
2.32884e-02  3.99030e-01  9.25489e-03  2.32884e-03  
2.34980e-02  3.40076e-01  8.65785e-03  2.34980e-03  
2.37744e-02  2.92194e-01  8.00275e-03  2.37744e-03  
2.40835e-02  2.37376e-01  7.33212e-03  2.40835e-03  
2.43525e-02  2.15351e-01  6.78881e-03  2.43525e-03  
2.46622e-02  1.69694e-01  6.31521e-03  2.46622e-03  
2.49116e-02  1.61464e-01  5.96357e-03  2.49116e-03  
2.52223e-02  1.39758e-01  5.58841e-03  2.52223e-03  
2.54469e-02  1.37978e-01  5.36565e-03  2.54469e-03  
2.57306e-02  1.15538e-01  5.10061e-03  2.57306e-03  
2.59920e-02  1.09007e-01  4.88283e-03  2.59920e-03  
2.50343e-02  1.50537e-01  3.58917e-04  2.50343e-03  
2.74249e-02  7.01983e-02  2.45264e-04  2.74249e-03  
2.98146e-02  4.08981e-02  1.86744e-04  2.98146e-03  
3.22850e-02  2.52050e-02  1.48210e-04  3.22850e-03  
3.46672e-02  1.74425e-02  1.22357e-04  3.46672e-03  
3.70878e-02  1.21775e-02  1.02968e-04  3.70878e-03  
3.95594e-02  8.80427e-03  8.78687e-05  3.95594e-03  
4.19916e-02  6.65957e-03  7.62265e-05  4.19916e-03  
4.43407e-02  5.24133e-03  6.71590e-05  4.43407e-03  
4.68074e-02  4.03212e-03  5.93576e-05  4.68074e-03  
4.92066e-02  3.20613e-03  5.30589e-05  4.92066e-03  
5.16659e-02  2.56748e-03  4.76307e-05  5.16659e-03  
5.40255e-02  2.06309e-03  4.31979e-05  5.40255e-03  
5.64261e-02  1.74423e-03  3.93170e-05  5.64261e-03  
5.89119e-02  1.43112e-03  3.58434e-05  5.89119e-03  
6.12757e-02  1.20511e-03  3.29647e-05  6.12757e-03  
6.36215e-02  1.00983e-03  3.04488e-05  6.36215e-03  
6.62129e-02  8.27648e-04  2.80004e-05  6.62129e-03  
6.84922e-02  7.77272e-04  2.60915e-05  6.84922e-03  
7.09537e-02  6.21333e-04  2.42476e-05  7.09537e-03  
7.34825e-02  5.24109e-04  2.25568e-05  7.34825e-03  
7.58419e-02  4.46983e-04  2.11385e-05  7.58419e-03  
7.82368e-02  4.25708e-04  1.98360e-05  7.82368e-03  
8.06269e-02  3.79198e-04  1.86565e-05  8.06269e-03  
8.30418e-02  3.31623e-04  1.75722e-05  8.30418e-03  
8.55012e-02  2.68213e-04  1.65656e-05  8.55012e-03  
8.78511e-02  2.56109e-04  1.56854e-05  8.78511e-03  
9.01373e-02  2.25100e-04  1.48971e-05  9.01373e-03  
9.28137e-02  1.84586e-04  1.40504e-05  9.28137e-03  
9.53278e-02  1.97609e-04  1.33220e-05  9.53278e-03  
9.75813e-02  1.52018e-04  1.27178e-05  9.75813e-03  
1.00019e-01  1.48037e-04  1.21117e-05  1.00019e-02  
9.50750e-02  1.68396e-04  6.54210e-06  9.50750e-03  
1.01168e-01  1.43592e-04  5.84848e-06  1.01168e-02  
1.07057e-01  1.08378e-04  5.29108e-06  1.07057e-02  
1.13374e-01  8.84215e-05  4.78985e-06  1.13374e-02  
1.19452e-01  6.37520e-05  4.38265e-06  1.19452e-02  
1.25580e-01  5.57930e-05  4.03199e-06  1.25580e-02  
1.31598e-01  4.28409e-05  3.73532e-06  1.31598e-02  
1.37837e-01  3.46881e-05  3.46878e-06  1.37837e-02  
1.44097e-01  3.02732e-05  3.23612e-06  1.44097e-02  
1.50059e-01  2.06579e-05  3.04162e-06  1.50059e-02  
1.39998e-01  2.97129e-05  1.65311e-06  1.39998e-02  
1.48570e-01  2.59391e-05  1.57181e-06  1.48570e-02  
1.56883e-01  1.81574e-05  1.50561e-06  1.56883e-02  
1.65171e-01  1.64588e-05  1.44952e-06  1.65171e-02  
1.73950e-01  1.30785e-05  1.39881e-06  1.73950e-02  
1.82345e-01  9.93933e-06  1.35717e-06  1.82345e-02  
1.91036e-01  8.75447e-06  1.31986e-06  1.91036e-02  
1.98682e-01  6.38013e-06  1.29110e-06  1.98682e-02  
2.07018e-01  5.82387e-06  1.26341e-06  2.07018e-02  
2.15798e-01  8.17563e-06  1.23776e-06  2.15798e-02  
2.23983e-01  4.91211e-06  1.21660e-06  2.23983e-02  
2.32517e-01  1.74454e-06  1.19697e-06  2.32517e-02  
2.40893e-01  2.33694e-06  1.17979e-06  2.40893e-02  
2.49220e-01  9.99977e-07  1.16447e-06  2.49220e-02  
2.58056e-01  1.69628e-06  1.14990e-06  2.58056e-02  
2.74786e-01  2.12627e-06  1.12629e-06  2.74786e-02  
2.82980e-01  1.45028e-06  1.11632e-06  2.82980e-02  
2.91720e-01  2.61720e-06  1.10668e-06  2.91720e-02  
3.00460e-01  1.98889e-06  1.09837e-06  3.00460e-02  
