#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00747e-03  9.87283e-01  1.17889e-02  7.00747e-04  
7.26580e-03  1.01060e+00  1.17889e-02  7.26580e-04  
7.54821e-03  1.01328e+00  1.17889e-02  7.54821e-04  
7.83261e-03  9.78045e-01  1.17889e-02  7.83261e-04  
8.10288e-03  1.01653e+00  1.17889e-02  8.10288e-04  
8.35415e-03  9.97937e-01  1.17889e-02  8.35415e-04  
8.64884e-03  9.93963e-01  1.17889e-02  8.64884e-04  
8.92528e-03  1.01419e+00  1.17889e-02  8.92528e-04  
9.20445e-03  9.80789e-01  1.17889e-02  9.20445e-04  
9.48863e-03  1.00012e+00  1.17889e-02  9.48863e-04  
9.76319e-03  9.81383e-01  1.17889e-02  9.76319e-04  
1.00021e-02  9.96222e-01  1.17889e-02  1.00021e-03  
1.03068e-02  1.02271e+00  1.17889e-02  1.03068e-03  
1.05737e-02  9.95967e-01  1.17889e-02  1.05737e-03  
1.08689e-02  1.00676e+00  1.17889e-02  1.08689e-03  
1.11302e-02  9.91136e-01  1.17890e-02  1.11302e-03  
1.13942e-02  1.01094e+00  1.17890e-02  1.13942e-03  
1.16786e-02  9.90516e-01  1.17890e-02  1.16786e-03  
1.19751e-02  1.00407e+00  1.17891e-02  1.19751e-03  
1.22389e-02  9.85104e-01  1.17892e-02  1.22389e-03  
1.25098e-02  9.92925e-01  1.17893e-02  1.25098e-03  
1.27980e-02  1.01299e+00  1.17896e-02  1.27980e-03  
1.30489e-02  9.90834e-01  1.17899e-02  1.30489e-03  
1.33510e-02  9.92717e-01  1.17905e-02  1.33510e-03  
1.36137e-02  9.71932e-01  1.17911e-02  1.36137e-03  
1.38747e-02  1.01146e+00  1.17915e-02  1.38747e-03  
1.41381e-02  1.00648e+00  1.17896e-02  1.41381e-03  
1.44340e-02  9.96116e-01  1.17767e-02  1.44340e-03  
1.46794e-02  1.00570e+00  1.17400e-02  1.46794e-03  
1.49956e-02  9.76748e-01  1.16281e-02  1.49956e-03  
1.52791e-02  9.31143e-01  1.14086e-02  1.52791e-03  
1.55151e-02  8.75034e-01  1.11011e-02  1.55151e-03  
1.58215e-02  7.87800e-01  1.05195e-02  1.58215e-03  
1.60854e-02  7.07574e-01  9.85241e-03  1.60854e-03  
1.63696e-02  5.80928e-01  9.00425e-03  1.63696e-03  
1.66291e-02  4.97449e-01  8.17129e-03  1.66291e-03  
1.69522e-02  3.72392e-01  7.16070e-03  1.69522e-03  
1.71904e-02  2.87191e-01  6.47219e-03  1.71904e-03  
1.74444e-02  2.35687e-01  5.83318e-03  1.74444e-03  
1.77455e-02  1.91436e-01  5.22808e-03  1.77455e-03  
1.80283e-02  1.69611e-01  4.77869e-03  1.80283e-03  
1.82893e-02  1.37736e-01  4.44224e-03  1.82893e-03  
1.86088e-02  1.30243e-01  4.09318e-03  1.86088e-03  
1.88275e-02  1.04288e-01  3.89385e-03  1.88275e-03  
1.90865e-02  9.36122e-02  3.67978e-03  1.90865e-03  
1.93654e-02  8.55273e-02  3.47544e-03  1.93654e-03  
1.97088e-02  8.03056e-02  3.25422e-03  1.97088e-03  
1.99524e-02  6.59926e-02  3.11337e-03  1.99524e-03  
2.02467e-02  6.07690e-02  2.95838e-03  2.02467e-03  
2.04738e-02  5.43380e-02  2.84742e-03  2.04738e-03  
2.07457e-02  5.65186e-02  2.72530e-03  2.07457e-03  
2.10690e-02  4.95710e-02  2.59338e-03  2.10690e-03  
2.12869e-02  4.90818e-02  2.51077e-03  2.12869e-03  
2.15645e-02  4.49897e-02  2.41219e-03  2.15645e-03  
2.18618e-02  3.95692e-02  2.31376e-03  2.18618e-03  
2.21460e-02  3.68735e-02  2.22621e-03  2.21460e-03  
2.24151e-02  3.62058e-02  2.14857e-03  2.24151e-03  
2.27053e-02  3.18410e-02  2.06981e-03  2.27053e-03  
2.29744e-02  2.68605e-02  2.00116e-03  2.29744e-03  
2.32154e-02  2.84859e-02  1.94275e-03  2.32154e-03  
2.35201e-02  2.10761e-02  1.87320e-03  2.35201e-03  
2.38245e-02  2.49525e-02  1.80782e-03  2.38245e-03  
2.40794e-02  1.84731e-02  1.75580e-03  2.40794e-03  
2.43183e-02  1.92540e-02  1.70911e-03  2.43183e-03  
2.46272e-02  1.98796e-02  1.65221e-03  2.46272e-03  
2.48633e-02  1.91885e-02  1.61111e-03  2.48633e-03  
2.51731e-02  1.78346e-02  1.55927e-03  2.51731e-03  
2.54226e-02  1.66780e-02  1.51972e-03  2.54226e-03  
2.57797e-02  1.35143e-02  1.46550e-03  2.57797e-03  
2.59818e-02  1.51828e-02  1.43654e-03  2.59818e-03  
2.49577e-02  1.84328e-02  9.90985e-05  2.49577e-03  
2.74372e-02  1.12448e-02  7.79777e-05  2.74372e-03  
2.97918e-02  7.51559e-03  6.39792e-05  2.97918e-03  
3.22457e-02  5.17062e-03  5.32745e-05  3.22457e-03  
3.46919e-02  3.75456e-03  4.52037e-05  3.46919e-03  
3.70942e-02  2.79818e-03  3.90257e-05  3.70942e-03  
3.95694e-02  2.06877e-03  3.39567e-05  3.95694e-03  
4.19521e-02  1.60814e-03  3.00016e-05  4.19521e-03  
4.43298e-02  1.24475e-03  2.67388e-05  4.43298e-03  
4.68115e-02  9.97430e-04  2.38976e-05  4.68115e-03  
4.91592e-02  8.12696e-04  2.16275e-05  4.91592e-03  
5.16227e-02  6.67317e-04  1.95959e-05  5.16227e-03  
5.40730e-02  5.51340e-04  1.78620e-05  5.40730e-03  
5.64489e-02  4.65780e-04  1.64044e-05  5.64489e-03  
5.88893e-02  3.45154e-04  1.50972e-05  5.88893e-03  
6.12200e-02  3.28479e-04  1.39993e-05  6.12200e-03  
6.37122e-02  2.58282e-04  1.29620e-05  6.37122e-03  
6.60870e-02  2.55131e-04  1.20856e-05  6.60870e-03  
6.85968e-02  1.73010e-04  1.12602e-05  6.85968e-03  
7.09849e-02  1.71771e-04  1.05579e-05  7.09849e-03  
7.34400e-02  1.58009e-04  9.90858e-06  7.34400e-03  
7.57583e-02  1.26945e-04  9.35415e-06  7.57583e-03  
7.82280e-02  1.05764e-04  8.81879e-06  7.82280e-03  
8.06144e-02  9.98498e-05  8.34869e-06  8.06144e-03  
8.31143e-02  9.22981e-05  7.90021e-06  8.31143e-03  
8.54239e-02  8.07288e-05  7.52123e-06  8.54239e-03  
8.79345e-02  6.65835e-05  7.14345e-06  8.79345e-03  
9.03834e-02  6.65791e-05  6.80551e-06  9.03834e-03  
9.28484e-02  4.44569e-05  6.49264e-06  9.28484e-03  
9.53497e-02  4.31493e-05  6.20013e-06  9.53497e-03  
9.74982e-02  4.76189e-05  5.96695e-06  9.74982e-03  
9.99156e-02  4.43565e-05  5.72269e-06  9.99156e-03  
9.50119e-02  5.25492e-05  3.34262e-06  9.50119e-03  
1.01193e-01  3.92241e-05  3.05751e-06  1.01193e-02  
1.07081e-01  3.53279e-05  2.83131e-06  1.07081e-02  
1.13302e-01  2.26662e-05  2.63009e-06  1.13302e-02  
1.19368e-01  1.82314e-05  2.46381e-06  1.19368e-02  
1.25507e-01  1.86112e-05  2.31974e-06  1.25507e-02  
1.31680e-01  1.30656e-05  2.19494e-06  1.31680e-02  
1.37807e-01  1.48245e-05  2.08744e-06  1.37807e-02  
1.44153e-01  1.03657e-05  1.99036e-06  1.44153e-02  
1.50144e-01  7.67330e-06  1.90987e-06  1.50144e-02  
1.39999e-01  1.18632e-05  1.28821e-06  1.39999e-02  
1.48441e-01  7.54740e-06  1.25517e-06  1.48441e-02  
1.56894e-01  4.07777e-06  1.22733e-06  1.56894e-02  
1.65351e-01  6.85540e-06  1.20367e-06  1.65351e-02  
1.73770e-01  6.80127e-06  1.18349e-06  1.73770e-02  
1.81766e-01  3.24864e-06  1.16688e-06  1.81766e-02  
1.90667e-01  3.50216e-06  1.15080e-06  1.90667e-02  
1.98948e-01  2.06706e-06  1.13775e-06  1.98948e-02  
2.07129e-01  3.10119e-06  1.12638e-06  2.07129e-02  
2.15665e-01  1.19243e-06  1.11588e-06  2.15665e-02  
2.24221e-01  1.76096e-06  1.10654e-06  2.24221e-02  
2.32649e-01  2.49964e-06  1.09833e-06  2.32649e-02  
2.41240e-01  1.21060e-06  1.09084e-06  2.41240e-02  
2.57773e-01  2.31274e-06  1.07850e-06  2.57773e-02  
2.66330e-01  7.03412e-07  1.07300e-06  2.66330e-02  
2.82979e-01  5.06982e-07  1.06371e-06  2.82979e-02  
2.91666e-01  5.68475e-07  1.05949e-06  2.91666e-02  
