#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00584e-03  9.94688e-01  1.38651e-02  7.00584e-04  
7.39092e-03  9.98782e-01  1.38651e-02  7.39092e-04  
7.76567e-03  9.85534e-01  1.38651e-02  7.76567e-04  
8.15599e-03  9.86862e-01  1.38651e-02  8.15599e-04  
8.55381e-03  9.92610e-01  1.38651e-02  8.55381e-04  
8.92410e-03  1.01643e+00  1.38651e-02  8.92410e-04  
9.31633e-03  1.00246e+00  1.38651e-02  9.31633e-04  
9.70913e-03  9.93645e-01  1.38651e-02  9.70913e-04  
1.01026e-02  1.01164e+00  1.38651e-02  1.01026e-03  
1.04930e-02  9.95262e-01  1.38651e-02  1.04930e-03  
1.08645e-02  1.00052e+00  1.38651e-02  1.08645e-03  
1.12667e-02  1.01429e+00  1.38651e-02  1.12667e-03  
1.16587e-02  9.81541e-01  1.38651e-02  1.16587e-03  
1.20423e-02  9.88293e-01  1.38651e-02  1.20423e-03  
1.24324e-02  1.00688e+00  1.38651e-02  1.24324e-03  
1.28026e-02  9.86350e-01  1.38651e-02  1.28026e-03  
1.32107e-02  1.01610e+00  1.38651e-02  1.32107e-03  
1.35868e-02  1.01069e+00  1.38651e-02  1.35868e-03  
1.39688e-02  9.92227e-01  1.38651e-02  1.39688e-03  
1.43691e-02  9.96225e-01  1.38651e-02  1.43691e-03  
1.47569e-02  9.88471e-01  1.38651e-02  1.47569e-03  
1.51288e-02  9.94659e-01  1.38651e-02  1.51288e-03  
1.55371e-02  1.01443e+00  1.38651e-02  1.55371e-03  
1.59270e-02  1.01340e+00  1.38651e-02  1.59270e-03  
1.62957e-02  9.99476e-01  1.38651e-02  1.62957e-03  
1.67047e-02  1.01888e+00  1.38651e-02  1.67047e-03  
1.70948e-02  9.83832e-01  1.38651e-02  1.70948e-03  
1.74410e-02  9.79987e-01  1.38651e-02  1.74410e-03  
1.78478e-02  9.79532e-01  1.38651e-02  1.78478e-03  
1.82450e-02  9.99342e-01  1.38651e-02  1.82450e-03  
1.86469e-02  9.95766e-01  1.38651e-02  1.86469e-03  
1.90351e-02  1.00720e+00  1.38651e-02  1.90351e-03  
1.94141e-02  9.95892e-01  1.38651e-02  1.94141e-03  
1.98001e-02  1.00550e+00  1.38651e-02  1.98001e-03  
2.01747e-02  9.79370e-01  1.38651e-02  2.01747e-03  
2.05645e-02  1.01339e+00  1.38651e-02  2.05645e-03  
2.09619e-02  9.59752e-01  1.38651e-02  2.09619e-03  
2.13223e-02  9.98062e-01  1.38650e-02  2.13223e-03  
2.17313e-02  1.00169e+00  1.38650e-02  2.17313e-03  
2.21491e-02  1.00903e+00  1.38649e-02  2.21491e-03  
2.24896e-02  9.87737e-01  1.38648e-02  2.24896e-03  
2.29064e-02  9.82967e-01  1.38646e-02  2.29064e-03  
2.33063e-02  1.00339e+00  1.38642e-02  2.33063e-03  
2.36748e-02  9.90962e-01  1.38633e-02  2.36748e-03  
2.40672e-02  1.01121e+00  1.38611e-02  2.40672e-03  
2.44167e-02  9.90179e-01  1.38555e-02  2.44167e-03  
2.48370e-02  9.81060e-01  1.38367e-02  2.48370e-03  
2.52349e-02  9.70769e-01  1.37933e-02  2.52349e-03  
2.56265e-02  9.85585e-01  1.36929e-02  2.56265e-03  
2.59835e-02  9.65716e-01  1.35283e-02  2.59835e-03  
2.50062e-02  9.94005e-01  8.51602e-04  2.50062e-03  
2.74405e-02  7.03257e-01  7.16508e-04  2.74405e-03  
2.98712e-02  2.71427e-01  4.45837e-04  2.98712e-03  
3.22304e-02  1.10649e-01  2.85061e-04  3.22304e-03  
3.47061e-02  6.94926e-02  2.26278e-04  3.47061e-03  
3.70685e-02  3.72898e-02  1.65911e-04  3.70685e-03  
3.94810e-02  2.95714e-02  1.47825e-04  3.94810e-03  
4.18812e-02  1.78945e-02  1.14913e-04  4.18812e-03  
4.43421e-02  1.41248e-02  1.02105e-04  4.43421e-03  
4.66854e-02  1.04978e-02  8.86560e-05  4.66854e-03  
4.91851e-02  7.56655e-03  7.52875e-05  4.91851e-03  
5.15852e-02  6.16466e-03  6.83989e-05  5.15852e-03  
5.39642e-02  4.87220e-03  6.04872e-05  5.39642e-03  
5.63771e-02  3.83103e-03  5.39988e-05  5.63771e-03  
5.88891e-02  3.17146e-03  4.89957e-05  5.88891e-03  
6.12232e-02  2.59885e-03  4.44318e-05  6.12232e-03  
6.36510e-02  2.07248e-03  4.04103e-05  6.36510e-03  
6.61369e-02  1.80538e-03  3.69746e-05  6.61369e-03  
6.85333e-02  1.56135e-03  3.39379e-05  6.85333e-03  
7.09305e-02  1.23660e-03  3.12569e-05  7.09305e-03  
7.33656e-02  1.08399e-03  2.88683e-05  7.33656e-03  
7.58070e-02  9.06999e-04  2.67058e-05  7.58070e-03  
7.82732e-02  7.54797e-04  2.47435e-05  7.82732e-03  
8.05552e-02  6.38500e-04  2.31095e-05  8.05552e-03  
