#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99353e-03  1.00201e+00  1.51913e-02  6.99353e-04  
8.00745e-03  9.90284e-01  1.51913e-02  8.00745e-04  
9.02020e-03  1.00152e+00  1.51913e-02  9.02020e-04  
1.00067e-02  1.01667e+00  1.51913e-02  1.00067e-03  
1.09834e-02  9.98613e-01  1.51913e-02  1.09834e-03  
1.19877e-02  9.94523e-01  1.51913e-02  1.19877e-03  
1.30208e-02  1.01749e+00  1.51913e-02  1.30208e-03  
1.40089e-02  1.01577e+00  1.51913e-02  1.40089e-03  
1.50118e-02  9.92479e-01  1.51913e-02  1.50118e-03  
1.60101e-02  1.01603e+00  1.51913e-02  1.60101e-03  
1.70051e-02  9.86235e-01  1.51913e-02  1.70051e-03  
1.80205e-02  1.01701e+00  1.51913e-02  1.80205e-03  
1.90165e-02  9.86243e-01  1.51913e-02  1.90165e-03  
2.00372e-02  1.01208e+00  1.51814e-02  2.00372e-03  
2.09893e-02  9.90276e-01  1.49207e-02  2.09893e-03  
2.20152e-02  8.05906e-01  1.35406e-02  2.20152e-03  
2.30058e-02  4.87685e-01  1.05565e-02  2.30058e-03  
2.40364e-02  2.42729e-01  7.56896e-03  2.40364e-03  
2.49830e-02  1.43507e-01  5.82401e-03  2.49830e-03  
2.59343e-02  9.44332e-02  4.72178e-03  2.59343e-03  
2.49869e-02  1.47147e-01  3.59041e-04  2.49869e-03  
2.74082e-02  5.83221e-02  2.27192e-04  2.74082e-03  
2.98307e-02  3.00485e-02  1.63345e-04  2.98307e-03  
3.22953e-02  1.70978e-02  1.22806e-04  3.22953e-03  
3.46767e-02  1.02828e-02  9.58382e-05  3.46767e-03  
3.70151e-02  6.47856e-03  7.63898e-05  3.70151e-03  
3.95665e-02  4.03546e-03  6.03487e-05  3.95665e-03  
4.19329e-02  2.56419e-03  4.88328e-05  4.19329e-03  
4.42970e-02  1.72884e-03  3.96376e-05  4.42970e-03  
4.68164e-02  1.06173e-03  3.17310e-05  4.68164e-03  
4.92230e-02  7.18523e-04  2.55718e-05  4.92230e-03  
5.17068e-02  3.89340e-04  2.03251e-05  5.17068e-03  
5.41735e-02  2.80398e-04  1.60000e-05  5.41735e-03  
5.64981e-02  1.28338e-04  1.25845e-05  5.64981e-03  
5.87514e-02  1.00971e-04  9.78070e-06  5.87514e-03  
6.12158e-02  3.43578e-05  7.21374e-06  6.12158e-03  
6.36802e-02  2.67214e-05  5.12994e-06  6.36802e-03  
6.62072e-02  3.14826e-06  3.57036e-06  6.62072e-03  
6.86423e-02  1.26708e-05  2.95545e-06  6.86423e-03  
7.08868e-02  5.25301e-06  3.30016e-06  7.08868e-03  
7.33948e-02  1.29214e-05  4.11644e-06  7.33948e-03  
7.56803e-02  2.26269e-05  4.89507e-06  7.56803e-03  
7.81022e-02  2.96040e-05  5.64790e-06  7.81022e-03  
8.07112e-02  3.10024e-05  6.34931e-06  8.07112e-03  
8.31653e-02  4.03166e-05  6.90476e-06  8.31653e-03  
8.55043e-02  4.95916e-05  7.34614e-06  8.55043e-03  
8.79781e-02  6.04047e-05  7.72783e-06  8.79781e-03  
9.02098e-02  4.21524e-05  8.00399e-06  9.02098e-03  
9.27072e-02  3.82215e-05  8.24434e-06  9.27072e-03  
9.52016e-02  6.18407e-05  8.41947e-06  9.52016e-03  
9.77302e-02  6.86998e-05  8.53785e-06  9.77302e-03  
9.99385e-02  6.51699e-05  8.59793e-06  9.99385e-03  
9.51074e-02  5.53753e-05  4.31559e-06  9.51074e-03  
1.01202e-01  6.52908e-05  4.40585e-06  1.01202e-02  
1.07210e-01  6.15427e-05  4.38014e-06  1.07210e-02  
1.13200e-01  5.84878e-05  4.27009e-06  1.13200e-02  
1.19335e-01  5.47369e-05  4.09342e-06  1.19335e-02  
1.25401e-01  4.75432e-05  3.87372e-06  1.25401e-02  
1.31716e-01  4.06535e-05  3.61334e-06  1.31716e-02  
1.37849e-01  3.06099e-05  3.34216e-06  1.37849e-02  
1.43926e-01  2.25337e-05  3.06547e-06  1.43926e-02  
1.50117e-01  1.83266e-05  2.78363e-06  1.50117e-02  
1.39928e-01  2.94490e-05  1.61563e-06  1.39928e-02  
1.48428e-01  2.20209e-05  1.50941e-06  1.48428e-02  
1.56767e-01  1.41824e-05  1.40762e-06  1.56767e-02  
1.65105e-01  8.16588e-06  1.31200e-06  1.65105e-02  
1.73789e-01  2.10340e-06  1.22199e-06  1.73789e-02  
1.82072e-01  1.30666e-06  1.14774e-06  1.82072e-02  
1.98929e-01  9.22043e-07  1.05303e-06  1.98929e-02  
2.24175e-01  7.24534e-07  1.10058e-06  2.24175e-02  
2.32943e-01  4.89355e-07  1.11376e-06  2.32943e-02  
2.40897e-01  1.61244e-06  1.11933e-06  2.40897e-02  
2.49563e-01  1.26566e-06  1.11929e-06  2.49563e-02  
2.57876e-01  1.83570e-06  1.11432e-06  2.57876e-02  
2.66501e-01  1.67921e-07  1.10525e-06  2.66501e-02  
2.74431e-01  8.34537e-07  1.09441e-06  2.74431e-02  
2.82810e-01  6.54897e-07  1.08134e-06  2.82810e-02  
2.91617e-01  8.24518e-09  1.06682e-06  2.91617e-02  
2.99849e-01  8.79449e-07  1.05334e-06  2.99849e-02  
