#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99670e-03  8.89274e-01  1.37140e-02  6.99670e-04  
7.38183e-03  5.55489e-01  1.08817e-02  7.38183e-04  
7.78116e-03  2.78248e-01  7.61991e-03  7.78116e-04  
8.17722e-03  1.31975e-01  5.40794e-03  8.17722e-04  
8.55745e-03  9.53437e-02  4.39346e-03  8.55745e-04  
8.93767e-03  6.72840e-02  3.74598e-03  8.93767e-04  
9.33105e-03  4.94889e-02  3.28358e-03  9.33105e-04  
9.71730e-03  4.29292e-02  2.96559e-03  9.71730e-04  
1.00865e-02  3.50223e-02  2.73578e-03  1.00865e-03  
1.04979e-02  3.08804e-02  2.52534e-03  1.04979e-03  
1.08712e-02  2.81224e-02  2.35994e-03  1.08712e-03  
1.12385e-02  2.17650e-02  2.21318e-03  1.12385e-03  
1.16569e-02  1.72370e-02  2.05290e-03  1.16569e-03  
1.20384e-02  1.69898e-02  1.90920e-03  1.20384e-03  
1.24219e-02  1.50999e-02  1.76672e-03  1.24219e-03  
1.28413e-02  1.10955e-02  1.61160e-03  1.28413e-03  
1.31955e-02  1.21680e-02  1.48095e-03  1.31955e-03  
1.35604e-02  9.17710e-03  1.34762e-03  1.35604e-03  
1.39980e-02  9.09205e-03  1.19410e-03  1.39980e-03  
1.43546e-02  7.26997e-03  1.07263e-03  1.43546e-03  
1.47726e-02  3.71518e-03  9.36877e-04  1.47726e-03  
1.51220e-02  1.74356e-03  8.33342e-04  1.51220e-03  
1.55318e-02  2.88484e-03  7.22987e-04  1.55318e-03  
1.59123e-02  1.85068e-03  6.32320e-04  1.59123e-03  
1.62813e-02  1.38635e-03  5.59320e-04  1.62813e-03  
1.67076e-02  6.66612e-04  4.95231e-04  1.67076e-03  
1.70593e-02  1.34921e-03  4.56897e-04  1.70593e-03  
1.74663e-02  1.82585e-04  4.28706e-04  1.74663e-03  
1.78552e-02  7.45557e-04  4.16602e-04  1.78552e-03  
1.82096e-02  1.25768e-03  4.13031e-04  1.82096e-03  
1.86380e-02  4.37082e-04  4.14117e-04  1.86380e-03  
1.90127e-02  8.66070e-04  4.16751e-04  1.90127e-03  
1.94497e-02  3.33594e-04  4.18323e-04  1.94497e-03  
1.98298e-02  1.58913e-04  4.16907e-04  1.98298e-03  
2.01667e-02  6.67009e-04  4.12353e-04  2.01667e-03  
2.05782e-02  1.36576e-03  4.02419e-04  2.05782e-03  
2.09436e-02  9.63721e-04  3.89859e-04  2.09436e-03  
2.13694e-02  2.98501e-04  3.70864e-04  2.13694e-03  
2.17175e-02  6.13318e-04  3.52060e-04  2.17175e-03  
2.21393e-02  4.22171e-04  3.26200e-04  2.21393e-03  
2.25213e-02  8.69824e-05  3.00437e-04  2.25213e-03  
2.28821e-02  6.62058e-04  2.74796e-04  2.28821e-03  
2.32749e-02  2.99586e-04  2.46122e-04  2.32749e-03  
2.36812e-02  1.13564e-04  2.16213e-04  2.36812e-03  
2.40501e-02  2.20798e-04  1.89888e-04  2.40501e-03  
2.44172e-02  1.45277e-04  1.65543e-04  2.44172e-03  
2.47953e-02  2.58212e-04  1.42779e-04  2.47953e-03  
2.52047e-02  1.93516e-04  1.21650e-04  2.52047e-03  
2.49618e-02  8.48579e-05  9.15608e-06  2.49618e-03  
2.74308e-02  4.02968e-05  7.28893e-06  2.74308e-03  
2.97914e-02  5.96984e-05  7.93983e-06  2.97914e-03  
3.21937e-02  2.87973e-05  5.54579e-06  3.21937e-03  
3.46554e-02  6.03630e-06  3.12397e-06  3.46554e-03  
3.71042e-02  1.43575e-05  3.45693e-06  3.71042e-03  
3.95308e-02  1.23682e-05  3.37737e-06  3.95308e-03  
4.67515e-02  6.35410e-06  2.32175e-06  4.67515e-03  
4.92117e-02  3.50508e-07  2.18471e-06  4.92117e-03  
5.16481e-02  8.97216e-07  2.00593e-06  5.16481e-03  
5.40211e-02  2.76133e-06  1.91229e-06  5.40211e-03  
5.63864e-02  1.43716e-06  1.84626e-06  5.63864e-03  
5.88729e-02  1.73920e-06  1.76631e-06  5.88729e-03  
6.36696e-02  2.68951e-06  1.63910e-06  6.36696e-03  
6.85547e-02  1.01639e-06  1.54042e-06  6.85547e-03  
7.09072e-02  6.73095e-07  1.49946e-06  7.09072e-03  
7.34656e-02  3.55833e-07  1.45975e-06  7.34656e-03  
7.81949e-02  1.01927e-06  1.39636e-06  7.81949e-03  
8.54335e-02  2.44701e-06  1.31931e-06  8.54335e-03  
8.78476e-02  2.81460e-07  1.29786e-06  8.78476e-03  
9.27360e-02  1.74969e-06  1.25960e-06  9.27360e-03  
9.51000e-02  4.03147e-07  1.24327e-06  9.51000e-03  
9.75552e-02  2.43451e-06  1.22759e-06  9.75552e-03  
9.99950e-02  1.17708e-06  1.21320e-06  9.99950e-03  
1.01227e-01  8.08747e-07  1.09228e-06  1.01227e-02  
1.19268e-01  4.12509e-08  1.05829e-06  1.19268e-02  
1.25473e-01  3.39330e-07  1.05010e-06  1.25473e-02  
1.31700e-01  6.36690e-07  1.04313e-06  1.31700e-02  
1.37845e-01  3.80681e-07  1.03728e-06  1.37845e-02  
1.43886e-01  1.00072e-06  1.03235e-06  1.43886e-02  
1.40034e-01  2.67423e-06  1.00970e-06  1.40034e-02  
1.48349e-01  1.84223e-06  1.00799e-06  1.48349e-02  
1.73624e-01  4.99745e-07  1.00446e-06  1.73624e-02  
1.90609e-01  9.06927e-07  1.00302e-06  1.90609e-02  
2.07306e-01  1.15899e-06  1.00206e-06  2.07306e-02  
2.15787e-01  9.04300e-08  1.00169e-06  2.15787e-02  
2.32685e-01  4.26222e-07  1.00114e-06  2.32685e-02  
2.41193e-01  5.54437e-07  1.00093e-06  2.41193e-02  
2.66755e-01  1.76657e-06  1.00050e-06  2.66755e-02  
2.74829e-01  1.28337e-07  1.00041e-06  2.74829e-02  
2.83268e-01  1.19864e-06  1.00033e-06  2.83268e-02  
2.99807e-01  5.65460e-07  1.00022e-06  2.99807e-02  
