#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99115e-03  1.19959e-01  4.17931e-03  6.99115e-04  
7.27935e-03  1.17442e-01  4.00514e-03  7.27935e-04  
7.56236e-03  1.03409e-01  3.84512e-03  7.56236e-04  
7.82784e-03  9.56729e-02  3.70449e-03  7.82784e-04  
8.09092e-03  8.95652e-02  3.57346e-03  8.09092e-04  
8.37406e-03  8.67089e-02  3.44118e-03  8.37406e-04  
8.64408e-03  7.71582e-02  3.32353e-03  8.64408e-04  
8.90542e-03  7.52327e-02  3.21691e-03  8.90542e-04  
9.20683e-03  7.69118e-02  3.10230e-03  9.20683e-04  
9.47285e-03  6.26176e-02  3.00769e-03  9.47285e-04  
9.76646e-03  5.86664e-02  2.90979e-03  9.76646e-04  
1.00314e-02  5.36717e-02  2.82622e-03  1.00314e-03  
1.02969e-02  5.37015e-02  2.74644e-03  1.02969e-03  
1.05736e-02  5.28532e-02  2.66695e-03  1.05736e-03  
1.08629e-02  4.50274e-02  2.58714e-03  1.08629e-03  
1.11283e-02  4.60560e-02  2.51638e-03  1.11283e-03  
1.14093e-02  4.13370e-02  2.44305e-03  1.14093e-03  
1.16906e-02  3.70368e-02  2.37113e-03  1.16906e-03  
1.19554e-02  3.67239e-02  2.30457e-03  1.19554e-03  
1.22437e-02  3.65951e-02  2.23319e-03  1.22437e-03  
1.25111e-02  3.52212e-02  2.16803e-03  1.25111e-03  
1.27575e-02  3.29299e-02  2.10887e-03  1.27575e-03  
1.30277e-02  3.33037e-02  2.04515e-03  1.30277e-03  
1.33299e-02  2.64761e-02  1.97563e-03  1.33299e-03  
1.36238e-02  2.59999e-02  1.90996e-03  1.36238e-03  
1.38880e-02  2.45960e-02  1.85262e-03  1.38880e-03  
1.41493e-02  2.40685e-02  1.79786e-03  1.41493e-03  
1.44409e-02  2.10148e-02  1.73949e-03  1.44409e-03  
1.47315e-02  1.93255e-02  1.68407e-03  1.47315e-03  
1.49771e-02  1.87058e-02  1.63965e-03  1.49771e-03  
1.52552e-02  1.81407e-02  1.59156e-03  1.52552e-03  
1.55537e-02  1.61556e-02  1.54268e-03  1.55537e-03  
1.58331e-02  1.43221e-02  1.49954e-03  1.58331e-03  
1.60798e-02  1.23504e-02  1.46333e-03  1.60798e-03  
1.63872e-02  1.27996e-02  1.42054e-03  1.63872e-03  
1.66269e-02  1.37918e-02  1.38870e-03  1.66269e-03  
1.69105e-02  1.19938e-02  1.35273e-03  1.69105e-03  
1.71783e-02  1.42682e-02  1.32014e-03  1.71783e-03  
1.74804e-02  1.13942e-02  1.28491e-03  1.74804e-03  
1.77645e-02  8.98612e-03  1.25293e-03  1.77645e-03  
1.80114e-02  8.97540e-03  1.22602e-03  1.80114e-03  
1.82797e-02  9.72683e-03  1.19757e-03  1.82797e-03  
1.85734e-02  9.48572e-03  1.16719e-03  1.85734e-03  
1.88356e-02  9.71322e-03  1.14079e-03  1.88356e-03  
