#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00662e-03  9.76244e-01  1.34576e-02  7.00662e-04  
7.64148e-03  9.95687e-01  1.34576e-02  7.64148e-04  
8.31399e-03  1.01409e+00  1.34576e-02  8.31399e-04  
8.95334e-03  1.00705e+00  1.34576e-02  8.95334e-04  
9.61421e-03  9.98384e-01  1.34576e-02  9.61421e-04  
1.02946e-02  9.81455e-01  1.34576e-02  1.02946e-03  
1.09200e-02  1.01359e+00  1.34576e-02  1.09200e-03  
1.16022e-02  9.83096e-01  1.34576e-02  1.16022e-03  
1.22256e-02  1.01677e+00  1.34576e-02  1.22256e-03  
1.28968e-02  1.00629e+00  1.34576e-02  1.28968e-03  
1.35584e-02  9.99185e-01  1.34576e-02  1.35584e-03  
1.42194e-02  9.92415e-01  1.34576e-02  1.42194e-03  
1.48657e-02  1.01181e+00  1.34576e-02  1.48657e-03  
1.54919e-02  1.01466e+00  1.34576e-02  1.54919e-03  
1.61628e-02  9.99661e-01  1.34576e-02  1.61628e-03  
1.67972e-02  9.84640e-01  1.34576e-02  1.67972e-03  
1.75033e-02  9.85616e-01  1.34576e-02  1.75033e-03  
1.81388e-02  1.00430e+00  1.34576e-02  1.81388e-03  
1.88112e-02  1.00199e+00  1.34576e-02  1.88112e-03  
1.94451e-02  1.00883e+00  1.34510e-02  1.94451e-03  
2.01380e-02  9.99480e-01  1.33724e-02  2.01380e-03  
2.07356e-02  9.41494e-01  1.30795e-02  2.07356e-03  
2.14337e-02  8.22591e-01  1.21611e-02  2.14337e-03  
2.20881e-02  5.97679e-01  1.05793e-02  2.20881e-03  
2.26890e-02  4.57107e-01  9.05969e-03  2.26890e-03  
2.33617e-02  2.93549e-01  7.42666e-03  2.33617e-03  
2.40731e-02  2.03909e-01  6.06068e-03  2.40731e-03  
2.47165e-02  1.45470e-01  5.22009e-03  2.47165e-03  
2.53518e-02  1.10470e-01  4.58219e-03  2.53518e-03  
2.60079e-02  9.15008e-02  4.04502e-03  2.60079e-03  
2.50357e-02  1.31702e-01  3.01368e-04  2.50357e-03  
2.73922e-02  5.47428e-02  1.94501e-04  2.73922e-03  
2.98950e-02  2.15629e-02  1.22734e-04  2.98950e-03  
3.22913e-02  9.07370e-03  7.97986e-05  3.22913e-03  
3.47285e-02  4.99140e-03  5.93967e-05  3.47285e-03  
3.70960e-02  4.10532e-03  5.36636e-05  3.70960e-03  
3.95502e-02  3.51002e-03  5.01606e-05  3.95502e-03  
4.18412e-02  2.72662e-03  4.41999e-05  4.18412e-03  
4.44079e-02  1.62104e-03  3.43694e-05  4.44079e-03  
4.67717e-02  7.50618e-04  2.41806e-05  4.67717e-03  
4.91313e-02  2.70357e-04  1.51381e-05  4.91313e-03  
5.16260e-02  1.03532e-04  9.67825e-06  5.16260e-03  
5.40621e-02  1.20484e-04  9.75133e-06  5.40621e-03  
5.63604e-02  1.58585e-04  1.10076e-05  5.63604e-03  
5.88938e-02  1.46158e-04  1.10965e-05  5.88938e-03  
6.13875e-02  1.07566e-04  9.76217e-06  6.13875e-03  
6.37090e-02  6.41736e-05  7.80150e-06  6.37090e-03  
6.60837e-02  2.50185e-05  5.76087e-06  6.60837e-03  
6.85980e-02  1.62919e-05  4.32636e-06  6.85980e-03  
7.09992e-02  1.63215e-05  4.04955e-06  7.09992e-03  
7.34176e-02  1.81811e-05  4.27712e-06  7.34176e-03  
7.57469e-02  1.62334e-05  4.38190e-06  7.57469e-03  
7.82447e-02  2.77857e-06  4.21165e-06  7.82447e-03  
8.05796e-02  1.29346e-05  3.87016e-06  8.05796e-03  
8.31621e-02  1.03679e-05  3.44974e-06  8.31621e-03  
8.53947e-02  3.90833e-06  3.15967e-06  8.53947e-03  
8.77830e-02  4.26715e-06  2.96472e-06  8.77830e-03  
9.04569e-02  4.57976e-06  2.84361e-06  9.04569e-03  
9.27151e-02  1.41716e-06  2.76336e-06  9.27151e-03  
9.53186e-02  6.94663e-06  2.65727e-06  9.53186e-03  
9.77374e-02  3.46254e-06  2.54259e-06  9.77374e-03  
9.99701e-02  2.48881e-06  2.43336e-06  9.99701e-03  
9.49568e-02  3.23077e-06  1.74832e-06  9.49568e-03  
1.00868e-01  2.86952e-06  1.62208e-06  1.00868e-02  
1.07522e-01  2.75629e-06  1.50724e-06  1.07522e-02  
1.19719e-01  2.77419e-07  1.36065e-06  1.19719e-02  
1.25655e-01  3.04096e-06  1.30529e-06  1.25655e-02  
1.37750e-01  5.96567e-07  1.21855e-06  1.37750e-02  
1.50066e-01  1.06966e-06  1.15571e-06  1.50066e-02  
1.48458e-01  1.76897e-06  1.04457e-06  1.48458e-02  
1.56864e-01  1.10320e-06  1.03536e-06  1.56864e-02  
1.65496e-01  1.19063e-06  1.02786e-06  1.65496e-02  
1.82110e-01  8.28190e-07  1.01754e-06  1.82110e-02  
1.90673e-01  1.95505e-06  1.01377e-06  1.90673e-02  
2.24331e-01  2.00459e-06  1.00518e-06  2.24331e-02  
2.41051e-01  2.03014e-06  1.00313e-06  2.41051e-02  
2.49485e-01  6.74629e-08  1.00242e-06  2.49485e-02  
2.66492e-01  2.58418e-07  1.00141e-06  2.66492e-02  
2.91526e-01  1.77679e-06  1.00063e-06  2.91526e-02  
