#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00020e-03  9.91607e-01  1.40037e-02  7.00020e-04  
7.39026e-03  9.76301e-01  1.40037e-02  7.39026e-04  
7.76488e-03  9.96918e-01  1.40037e-02  7.76488e-04  
8.14986e-03  9.95088e-01  1.40037e-02  8.14986e-04  
8.54728e-03  1.00684e+00  1.40037e-02  8.54728e-04  
8.92965e-03  1.00548e+00  1.40037e-02  8.92965e-04  
9.31832e-03  9.92953e-01  1.40037e-02  9.31832e-04  
9.71186e-03  9.84128e-01  1.40037e-02  9.71186e-04  
1.00980e-02  1.00622e+00  1.40037e-02  1.00980e-03  
1.05027e-02  9.96525e-01  1.40037e-02  1.05027e-03  
1.08728e-02  1.00463e+00  1.40037e-02  1.08728e-03  
1.12800e-02  1.02710e+00  1.40037e-02  1.12800e-03  
1.16450e-02  9.64686e-01  1.40037e-02  1.16450e-03  
1.20648e-02  9.87239e-01  1.40037e-02  1.20648e-03  
1.24185e-02  9.95823e-01  1.40037e-02  1.24185e-03  
1.28065e-02  1.00453e+00  1.40037e-02  1.28065e-03  
1.31919e-02  9.66004e-01  1.40037e-02  1.31919e-03  
1.35891e-02  1.00512e+00  1.40037e-02  1.35891e-03  
1.40017e-02  9.81640e-01  1.40037e-02  1.40017e-03  
1.43584e-02  1.01889e+00  1.40037e-02  1.43584e-03  
1.47466e-02  1.01503e+00  1.40037e-02  1.47466e-03  
1.51316e-02  1.01637e+00  1.40037e-02  1.51316e-03  
1.55224e-02  9.99735e-01  1.40037e-02  1.55224e-03  
1.58940e-02  9.96787e-01  1.40037e-02  1.58940e-03  
1.63076e-02  1.02610e+00  1.40037e-02  1.63076e-03  
1.67021e-02  1.03060e+00  1.40037e-02  1.67021e-03  
1.70754e-02  9.89248e-01  1.40037e-02  1.70754e-03  
1.74294e-02  9.99289e-01  1.40037e-02  1.74294e-03  
1.78612e-02  1.02144e+00  1.40037e-02  1.78612e-03  
1.82248e-02  9.74554e-01  1.40037e-02  1.82248e-03  
1.86281e-02  1.01645e+00  1.39998e-02  1.86281e-03  
1.90212e-02  9.86128e-01  1.39723e-02  1.90212e-03  
1.93906e-02  9.80342e-01  1.38801e-02  1.93906e-03  
1.98110e-02  9.37501e-01  1.35928e-02  1.98110e-03  
2.01878e-02  8.62577e-01  1.29848e-02  2.01878e-03  
2.05972e-02  7.15235e-01  1.18597e-02  2.05972e-03  
2.09624e-02  5.87051e-01  1.05686e-02  2.09624e-03  
2.13410e-02  4.82454e-01  9.63342e-03  2.13410e-03  
2.17729e-02  3.09701e-01  7.62429e-03  2.17729e-03  
2.21076e-02  2.08854e-01  6.31761e-03  2.21076e-03  
2.25004e-02  1.55473e-01  5.47350e-03  2.25004e-03  
2.29041e-02  1.08646e-01  4.54237e-03  2.29041e-03  
2.32799e-02  8.78802e-02  4.08449e-03  2.32799e-03  
2.36870e-02  7.53163e-02  3.75853e-03  2.36870e-03  
2.40450e-02  6.14955e-02  3.53984e-03  2.40450e-03  
2.44484e-02  6.03853e-02  3.34971e-03  2.44484e-03  
2.48553e-02  4.98804e-02  3.16697e-03  2.48553e-03  
2.52114e-02  4.87429e-02  3.02131e-03  2.52114e-03  
2.55744e-02  4.62846e-02  2.88338e-03  2.55744e-03  
2.60224e-02  3.56581e-02  2.72629e-03  2.60224e-03  
2.50346e-02  4.85301e-02  1.91315e-04  2.50346e-03  
2.73937e-02  2.75981e-02  1.44429e-04  2.73937e-03  
2.98603e-02  1.72686e-02  1.13683e-04  2.98603e-03  
3.22921e-02  1.12157e-02  9.25572e-05  3.22921e-03  
3.47056e-02  7.78208e-03  7.71671e-05  3.47056e-03  
3.71132e-02  5.61526e-03  6.54593e-05  3.71132e-03  
3.94861e-02  4.13010e-03  5.63983e-05  3.94861e-03  
4.19812e-02  3.01456e-03  4.87766e-05  4.19812e-03  
4.43753e-02  2.39298e-03  4.28338e-05  4.43753e-03  
4.67515e-02  1.83489e-03  3.79413e-05  4.67515e-03  
4.91923e-02  1.48939e-03  3.37302e-05  4.91923e-03  
5.15839e-02  1.07813e-03  3.02353e-05  5.15839e-03  
5.41386e-02  9.41990e-04  2.70550e-05  5.41386e-03  
5.65746e-02  7.63971e-04  2.44527e-05  5.65746e-03  
5.88580e-02  6.35992e-04  2.23282e-05  5.88580e-03  
6.13303e-02  4.59538e-04  2.03119e-05  6.13303e-03  
6.37955e-02  3.86127e-04  1.85486e-05  6.37955e-03  
6.61843e-02  3.26440e-04  1.70395e-05  6.61843e-03  
6.85296e-02  2.94116e-04  1.57203e-05  6.85296e-03  
7.08814e-02  2.45978e-04  1.45363e-05  7.08814e-03  
7.33781e-02  2.20112e-04  1.34104e-05  7.33781e-03  
7.58532e-02  1.84835e-04  1.24104e-05  7.58532e-03  
7.82147e-02  1.51779e-04  1.15496e-05  7.82147e-03  
8.05612e-02  1.29465e-04  1.07734e-05  8.05612e-03  
8.30892e-02  1.09720e-04  1.00154e-05  8.30892e-03  
8.55102e-02  9.70582e-05  9.35619e-06  8.55102e-03  
8.79837e-02  8.30042e-05  8.74235e-06  8.79837e-03  
9.03981e-02  6.98313e-05  8.19510e-06  9.03981e-03  
9.27225e-02  7.15471e-05  7.71168e-06  9.27225e-03  
9.51568e-02  5.04519e-05  7.24604e-06  9.51568e-03  
9.76133e-02  3.30004e-05  6.81433e-06  9.76133e-03  
1.00054e-01  3.13921e-05  6.41954e-06  1.00054e-02  
9.49196e-02  5.39359e-05  3.81283e-06  9.49196e-03  
1.01131e-01  3.50810e-05  3.35019e-06  1.01131e-02  
1.07289e-01  2.22078e-05  2.97619e-06  1.07289e-02  
1.13456e-01  2.14209e-05  2.66763e-06  1.13456e-02  
1.19559e-01  1.77453e-05  2.41408e-06  1.19559e-02  
1.25631e-01  1.06897e-05  2.20296e-06  1.25631e-02  
1.31341e-01  4.93867e-06  2.03506e-06  1.31341e-02  
1.37606e-01  5.12438e-06  1.87894e-06  1.37606e-02  
1.43872e-01  9.77603e-07  1.74719e-06  1.43872e-02  
1.49903e-01  1.65160e-06  1.63953e-06  1.49903e-02  
1.40264e-01  3.83944e-06  1.22466e-06  1.40264e-02  
1.48436e-01  3.18722e-07  1.18189e-06  1.48436e-02  
1.65431e-01  4.49254e-07  1.11749e-06  1.65431e-02  
1.73434e-01  2.97990e-07  1.09563e-06  1.73434e-02  
1.82176e-01  1.24408e-07  1.07630e-06  1.82176e-02  
1.90609e-01  1.10713e-06  1.06129e-06  1.90609e-02  
1.98695e-01  1.19486e-06  1.04961e-06  1.98695e-02  
2.07212e-01  1.89952e-06  1.03963e-06  2.07212e-02  
2.15998e-01  2.97153e-07  1.03137e-06  2.15998e-02  
2.24268e-01  1.15716e-06  1.02511e-06  2.24268e-02  
2.32323e-01  1.03555e-06  1.02017e-06  2.32323e-02  
2.49443e-01  4.35424e-07  1.01256e-06  2.49443e-02  
2.82982e-01  1.56177e-06  1.00479e-06  2.82982e-02  
