#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00536e-03  1.01312e+00  1.57435e-02  7.00536e-04  
7.38369e-03  1.00513e+00  1.57435e-02  7.38369e-04  
7.77265e-03  1.01450e+00  1.57435e-02  7.77265e-04  
8.16772e-03  1.01141e+00  1.57435e-02  8.16772e-04  
8.54364e-03  9.97530e-01  1.57435e-02  8.54364e-04  
8.95041e-03  9.88091e-01  1.57435e-02  8.95041e-04  
9.33450e-03  1.02242e+00  1.57435e-02  9.33450e-04  
9.72123e-03  1.01394e+00  1.57435e-02  9.72123e-04  
1.01063e-02  1.03520e+00  1.57435e-02  1.01063e-03  
1.04847e-02  1.00410e+00  1.57435e-02  1.04847e-03  
1.08917e-02  9.83154e-01  1.57435e-02  1.08917e-03  
1.12788e-02  1.01245e+00  1.57435e-02  1.12788e-03  
1.16470e-02  9.89573e-01  1.57435e-02  1.16470e-03  
1.20409e-02  1.02959e+00  1.57435e-02  1.20409e-03  
1.24144e-02  9.82987e-01  1.57435e-02  1.24144e-03  
1.28051e-02  9.83766e-01  1.57435e-02  1.28051e-03  
1.32223e-02  9.98730e-01  1.57435e-02  1.32223e-03  
1.35963e-02  9.98070e-01  1.57435e-02  1.35963e-03  
1.39708e-02  1.01450e+00  1.57435e-02  1.39708e-03  
1.43653e-02  1.01270e+00  1.57435e-02  1.43653e-03  
1.47507e-02  9.88402e-01  1.57435e-02  1.47507e-03  
1.51321e-02  1.02149e+00  1.57435e-02  1.51321e-03  
1.55211e-02  1.00631e+00  1.57435e-02  1.55211e-03  
1.59203e-02  1.01593e+00  1.57341e-02  1.59203e-03  
1.63071e-02  9.75114e-01  1.56781e-02  1.63071e-03  
1.67021e-02  9.51483e-01  1.54906e-02  1.67021e-03  
1.70872e-02  9.03472e-01  1.50563e-02  1.70872e-03  
1.74694e-02  8.11259e-01  1.42212e-02  1.74694e-03  
1.78418e-02  6.65045e-01  1.29478e-02  1.78418e-03  
1.82396e-02  4.99641e-01  1.12569e-02  1.82396e-03  
1.86190e-02  3.65004e-01  9.55263e-03  1.86190e-03  
1.90201e-02  2.76300e-01  8.00918e-03  1.90201e-03  
1.93784e-02  1.97398e-01  6.92321e-03  1.93784e-03  
1.98134e-02  1.30000e-01  5.72538e-03  1.98134e-03  
2.01571e-02  1.06662e-01  5.03326e-03  2.01571e-03  
2.05717e-02  7.42355e-02  4.47702e-03  2.05717e-03  
2.09564e-02  6.92200e-02  4.10722e-03  2.09564e-03  
2.13708e-02  6.58816e-02  3.82695e-03  2.13708e-03  
2.17297e-02  5.45038e-02  3.64482e-03  2.17297e-03  
2.21022e-02  5.05000e-02  3.48011e-03  2.21022e-03  
2.25504e-02  4.16475e-02  3.29549e-03  2.25504e-03  
2.29133e-02  4.10229e-02  3.15155e-03  2.29133e-03  
2.33009e-02  3.17767e-02  3.00078e-03  2.33009e-03  
2.37005e-02  3.31360e-02  2.84973e-03  2.37005e-03  
2.40735e-02  3.24755e-02  2.71665e-03  2.40735e-03  
2.44348e-02  2.41524e-02  2.59590e-03  2.44348e-03  
2.48298e-02  2.34275e-02  2.47323e-03  2.48298e-03  
2.52236e-02  2.02488e-02  2.36063e-03  2.52236e-03  
2.56609e-02  2.01398e-02  2.24886e-03  2.56609e-03  
2.59571e-02  1.79127e-02  2.17856e-03  2.59571e-03  
2.49799e-02  2.38458e-02  1.50443e-04  2.49799e-03  
2.73839e-02  1.41880e-02  1.17368e-04  2.73839e-03  
2.98848e-02  9.18055e-03  9.42494e-05  2.98848e-03  
3.22771e-02  6.38564e-03  7.81309e-05  3.22771e-03  
3.46416e-02  4.49063e-03  6.61125e-05  3.46416e-03  
3.70889e-02  3.28507e-03  5.64502e-05  3.70889e-03  
3.95392e-02  2.41157e-03  4.87924e-05  3.95392e-03  
4.19332e-02  1.84749e-03  4.27454e-05  4.19332e-03  
4.43292e-02  1.43572e-03  3.77632e-05  4.43292e-03  
4.67708e-02  1.09903e-03  3.35355e-05  4.67708e-03  
4.92527e-02  8.76783e-04  2.99277e-05  4.92527e-03  
5.16767e-02  7.54810e-04  2.69350e-05  5.16767e-03  
5.39514e-02  6.52126e-04  2.45134e-05  5.39514e-03  
5.64097e-02  4.44789e-04  2.22434e-05  5.64097e-03  
5.88123e-02  3.93812e-04  2.03119e-05  5.88123e-03  
6.13472e-02  3.45031e-04  1.85299e-05  6.13472e-03  
6.36499e-02  2.77997e-04  1.71033e-05  6.36499e-03  
6.61067e-02  2.10485e-04  1.57514e-05  6.61067e-03  
6.85394e-02  1.71511e-04  1.45609e-05  6.85394e-03  
7.09127e-02  1.63562e-04  1.35218e-05  7.09127e-03  
7.34098e-02  1.70019e-04  1.25408e-05  7.34098e-03  
7.57897e-02  1.26834e-04  1.16989e-05  7.57897e-03  
7.82833e-02  1.10951e-04  1.09021e-05  7.82833e-03  
8.07355e-02  9.48791e-05  1.01926e-05  8.07355e-03  
8.30759e-02  6.21913e-05  9.57606e-06  8.30759e-03  
8.54827e-02  7.50917e-05  8.99662e-06  8.54827e-03  
8.79190e-02  6.01424e-05  8.46024e-06  8.79190e-03  
9.03182e-02  6.84271e-05  7.97601e-06  9.03182e-03  
9.26772e-02  4.70209e-05  7.53800e-06  9.26772e-03  
9.51259e-02  4.32426e-05  7.11913e-06  9.51259e-03  
9.76221e-02  3.85528e-05  6.72596e-06  9.76221e-03  
9.99641e-02  3.48595e-05  6.38505e-06  9.99641e-03  
9.50397e-02  4.25235e-05  3.74291e-06  9.50397e-03  
1.01082e-01  2.74068e-05  3.33944e-06  1.01082e-02  
1.07235e-01  2.41383e-05  3.00064e-06  1.07235e-02  
1.13299e-01  2.08615e-05  2.72270e-06  1.13299e-02  
1.19728e-01  1.16639e-05  2.47628e-06  1.19728e-02  
1.25537e-01  9.82524e-06  2.28811e-06  1.25537e-02  
1.31452e-01  6.84217e-06  2.12402e-06  1.31452e-02  
1.37803e-01  3.23786e-06  1.97341e-06  1.37803e-02  
1.43853e-01  7.05226e-06  1.85040e-06  1.43853e-02  
1.49822e-01  3.49873e-06  1.74544e-06  1.49822e-02  
1.39982e-01  6.18850e-06  1.25387e-06  1.39982e-02  
1.48517e-01  3.52732e-06  1.21009e-06  1.48517e-02  
1.56713e-01  1.82443e-06  1.17561e-06  1.56713e-02  
1.65067e-01  2.07113e-07  1.14657e-06  1.65067e-02  
1.82028e-01  5.50671e-08  1.10190e-06  1.82028e-02  
1.90693e-01  1.36182e-06  1.08471e-06  1.90693e-02  
1.98900e-01  7.70898e-07  1.07111e-06  1.98900e-02  
2.06945e-01  2.78288e-06  1.05989e-06  2.06945e-02  
2.16000e-01  3.29933e-07  1.04934e-06  2.16000e-02  
2.24090e-01  5.37584e-07  1.04146e-06  2.24090e-02  
2.32641e-01  1.79663e-06  1.03446e-06  2.32641e-02  
2.57938e-01  1.17724e-06  1.01980e-06  2.57938e-02  
2.82980e-01  8.88909e-07  1.01127e-06  2.82980e-02  
3.00232e-01  3.20870e-08  1.00762e-06  3.00232e-02  
