#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00247e-03  1.02813e+00  2.13537e-02  7.00247e-04  
7.66802e-03  1.00374e+00  2.13537e-02  7.66802e-04  
8.33705e-03  1.00030e+00  2.13537e-02  8.33705e-04  
8.96731e-03  9.94211e-01  2.13537e-02  8.96731e-04  
9.62185e-03  1.01867e+00  2.13537e-02  9.62185e-04  
1.02781e-02  1.02276e+00  2.13537e-02  1.02781e-03  
1.09397e-02  9.99202e-01  2.13537e-02  1.09397e-03  
1.15941e-02  9.78494e-01  2.13537e-02  1.15941e-03  
1.22338e-02  1.03470e+00  2.13537e-02  1.22338e-03  
1.28913e-02  9.91407e-01  2.13537e-02  1.28913e-03  
1.35632e-02  9.95560e-01  2.12940e-02  1.35632e-03  
1.42111e-02  9.12582e-01  2.04556e-02  1.42111e-03  
1.48719e-02  6.63990e-01  1.79278e-02  1.48719e-03  
1.54878e-02  4.21164e-01  1.41710e-02  1.54878e-03  
1.61712e-02  2.55005e-01  1.08125e-02  1.61712e-03  
1.68247e-02  1.64359e-01  8.70504e-03  1.68247e-03  
1.74598e-02  1.24770e-01  7.30295e-03  1.74598e-03  
1.81441e-02  7.98741e-02  6.20404e-03  1.81441e-03  
1.88111e-02  6.18543e-02  5.36709e-03  1.88111e-03  
1.94668e-02  4.68589e-02  4.71128e-03  1.94668e-03  
2.00851e-02  4.21406e-02  4.21465e-03  2.00851e-03  
2.07688e-02  3.02163e-02  3.77743e-03  2.07688e-03  
2.14175e-02  2.11768e-02  3.45409e-03  2.14175e-03  
2.20547e-02  2.71825e-02  3.20602e-03  2.20547e-03  
2.27360e-02  2.67356e-02  3.00324e-03  2.27360e-03  
2.33873e-02  1.31128e-02  2.85754e-03  2.33873e-03  
2.40344e-02  1.38505e-02  2.74904e-03  2.40344e-03  
2.47113e-02  1.48921e-02  2.66435e-03  2.47113e-03  
2.53424e-02  1.31749e-02  2.60296e-03  2.53424e-03  
2.59901e-02  1.39568e-02  2.55152e-03  2.59901e-03  
2.49975e-02  1.51665e-02  1.63094e-04  2.49975e-03  
2.74561e-02  1.32413e-02  1.51962e-04  2.74561e-03  
2.98420e-02  1.12844e-02  1.41349e-04  2.98420e-03  
3.22489e-02  9.25513e-03  1.26782e-04  3.22489e-03  
3.46728e-02  6.66981e-03  1.08337e-04  3.46728e-03  
3.70884e-02  4.44104e-03  8.78986e-05  3.70884e-03  
3.94427e-02  2.62271e-03  6.81973e-05  3.94427e-03  
4.18865e-02  1.38887e-03  5.05968e-05  4.18865e-03  
4.43871e-02  9.08212e-04  3.86655e-05  4.43871e-03  
4.67959e-02  6.63672e-04  3.47360e-05  4.67959e-03  
4.92875e-02  7.66539e-04  3.59756e-05  4.92875e-03  
5.16750e-02  7.82081e-04  3.80313e-05  5.16750e-03  
5.39489e-02  7.73730e-04  3.86018e-05  5.39489e-03  
5.63065e-02  6.84740e-04  3.71074e-05  5.63065e-03  
5.88926e-02  6.00900e-04  3.32315e-05  5.88926e-03  
6.13468e-02  4.05288e-04  2.80945e-05  6.13468e-03  
6.37447e-02  2.85349e-04  2.26367e-05  6.37447e-03  
6.62536e-02  1.62045e-04  1.76762e-05  6.62536e-03  
6.85898e-02  5.56748e-05  1.49179e-05  6.85898e-03  
7.10689e-02  1.05323e-04  1.44589e-05  7.10689e-03  
7.33504e-02  7.71467e-05  1.53539e-05  7.33504e-03  
7.58700e-02  1.14830e-04  1.63813e-05  7.58700e-03  
7.82120e-02  1.58413e-04  1.66433e-05  7.82120e-03  
8.06553e-02  1.39558e-04  1.59859e-05  8.06553e-03  
8.31185e-02  1.07555e-04  1.44709e-05  8.31185e-03  
8.55382e-02  8.03854e-05  1.24460e-05  8.55382e-03  
8.78914e-02  4.69718e-05  1.03680e-05  8.78914e-03  
9.03614e-02  3.22403e-05  8.59164e-06  9.03614e-03  
9.27483e-02  2.58946e-05  7.73189e-06  9.27483e-03  
9.52494e-02  3.41796e-05  7.76933e-06  9.52494e-03  
9.77346e-02  4.17980e-05  8.23368e-06  9.77346e-03  
1.00033e-01  1.93216e-05  8.57013e-06  1.00033e-02  
9.49131e-02  2.88808e-05  4.00725e-06  9.49131e-03  
1.00980e-01  2.92521e-05  4.40879e-06  1.00980e-02  
1.07227e-01  1.96378e-05  3.89283e-06  1.07227e-02  
1.13040e-01  1.19911e-05  2.93461e-06  1.13040e-02  
1.19510e-01  5.99552e-06  2.67750e-06  1.19510e-02  
1.25511e-01  9.83353e-06  2.78633e-06  1.25511e-02  
1.31773e-01  2.86523e-06  2.46161e-06  1.31773e-02  
1.37655e-01  2.68101e-06  2.04819e-06  1.37655e-02  
1.43992e-01  3.03198e-06  1.97635e-06  1.43992e-02  
1.49969e-01  5.77900e-06  1.97568e-06  1.49969e-02  
1.39797e-01  2.28355e-06  1.26832e-06  1.39797e-02  
1.48432e-01  2.08826e-06  1.27172e-06  1.48432e-02  
1.65294e-01  1.45827e-06  1.16229e-06  1.65294e-02  
1.73553e-01  2.01223e-06  1.15591e-06  1.73553e-02  
1.81974e-01  2.51231e-06  1.12288e-06  1.81974e-02  
1.99138e-01  1.52254e-06  1.09469e-06  1.99138e-02  
2.24011e-01  2.26404e-07  1.06369e-06  2.24011e-02  
2.32955e-01  1.32012e-06  1.05549e-06  2.32955e-02  
2.58214e-01  1.61855e-06  1.04139e-06  2.58214e-02  
2.74908e-01  1.35910e-06  1.03480e-06  2.74908e-02  
2.83333e-01  1.49572e-06  1.03193e-06  2.83333e-02  
