#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00581e-03  9.97721e-01  1.32429e-02  7.00581e-04  
7.66037e-03  1.01508e+00  1.32429e-02  7.66037e-04  
8.30825e-03  1.00459e+00  1.32429e-02  8.30825e-04  
8.96608e-03  9.94919e-01  1.32429e-02  8.96608e-04  
9.62006e-03  1.00702e+00  1.32429e-02  9.62006e-04  
1.02716e-02  1.01520e+00  1.32429e-02  1.02716e-03  
1.09411e-02  1.01587e+00  1.32429e-02  1.09411e-03  
1.15830e-02  1.01283e+00  1.32429e-02  1.15830e-03  
1.22459e-02  1.01426e+00  1.32429e-02  1.22459e-03  
1.29100e-02  1.02444e+00  1.32429e-02  1.29100e-03  
1.35427e-02  9.92963e-01  1.32429e-02  1.35427e-03  
1.42246e-02  9.95351e-01  1.32429e-02  1.42246e-03  
1.48844e-02  9.97188e-01  1.32429e-02  1.48844e-03  
1.55046e-02  9.80535e-01  1.32429e-02  1.55046e-03  
1.61728e-02  1.00379e+00  1.32429e-02  1.61728e-03  
1.68068e-02  9.95456e-01  1.32429e-02  1.68068e-03  
1.74774e-02  9.88656e-01  1.32429e-02  1.74774e-03  
1.80842e-02  1.01433e+00  1.32429e-02  1.80842e-03  
1.88088e-02  1.02917e+00  1.32419e-02  1.88088e-03  
1.94482e-02  9.93154e-01  1.32173e-02  1.94482e-03  
2.00956e-02  9.69023e-01  1.30393e-02  2.00956e-03  
2.07693e-02  8.75048e-01  1.23745e-02  2.07693e-03  
2.13990e-02  7.31495e-01  1.13209e-02  2.13990e-03  
2.20698e-02  5.25416e-01  9.50132e-03  2.20698e-03  
2.27049e-02  3.55814e-01  8.00462e-03  2.27049e-03  
2.33797e-02  2.44378e-01  6.61447e-03  2.33797e-03  
2.40524e-02  1.82316e-01  5.61263e-03  2.40524e-03  
2.46716e-02  1.36761e-01  4.94320e-03  2.46716e-03  
2.53517e-02  1.17078e-01  4.37019e-03  2.53517e-03  
2.59833e-02  8.64824e-02  3.93895e-03  2.59833e-03  
2.50085e-02  1.23154e-01  2.86670e-04  2.50085e-03  
2.74029e-02  5.81067e-02  1.97991e-04  2.74029e-03  
2.98072e-02  3.28739e-02  1.48526e-04  2.98072e-03  
3.22470e-02  2.03915e-02  1.17632e-04  3.22470e-03  
3.46467e-02  1.38719e-02  9.71834e-05  3.46467e-03  
3.70834e-02  9.85872e-03  8.19428e-05  3.70834e-03  
3.95315e-02  7.06392e-03  6.99882e-05  3.95315e-03  
4.19553e-02  5.22422e-03  6.04160e-05  4.19553e-03  
4.44185e-02  4.00587e-03  5.24552e-05  4.44185e-03  
4.67685e-02  3.12598e-03  4.61943e-05  4.67685e-03  
