#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00767e-03  9.93732e-01  1.46993e-02  7.00767e-04  
8.00697e-03  9.96929e-01  1.46993e-02  8.00697e-04  
8.99316e-03  9.98631e-01  1.46993e-02  8.99316e-04  
1.00169e-02  1.00836e+00  1.46993e-02  1.00169e-03  
1.09949e-02  1.00579e+00  1.46993e-02  1.09949e-03  
1.20004e-02  1.01502e+00  1.46993e-02  1.20004e-03  
1.29985e-02  9.97989e-01  1.46993e-02  1.29985e-03  
1.39819e-02  9.98574e-01  1.46972e-02  1.39819e-03  
1.49896e-02  9.66381e-01  1.44780e-02  1.49896e-03  
1.59985e-02  6.96792e-01  1.23036e-02  1.59985e-03  
1.70111e-02  3.80991e-01  9.11208e-03  1.70111e-03  
1.80162e-02  2.35112e-01  7.14251e-03  1.80162e-03  
1.89964e-02  1.59940e-01  6.06260e-03  1.89964e-03  
2.00387e-02  1.32139e-01  5.28841e-03  2.00387e-03  
2.10012e-02  1.05598e-01  4.74752e-03  2.10012e-03  
2.19922e-02  8.07925e-02  4.30349e-03  2.19922e-03  
2.29933e-02  7.01538e-02  3.93435e-03  2.29933e-03  
2.40326e-02  6.05922e-02  3.61150e-03  2.40326e-03  
2.49887e-02  5.41990e-02  3.35741e-03  2.49887e-03  
2.59987e-02  4.30850e-02  3.12268e-03  2.59987e-03  
2.49834e-02  5.24451e-02  2.07652e-04  2.49834e-03  
2.74423e-02  3.71953e-02  1.75373e-04  2.74423e-03  
2.98465e-02  2.75250e-02  1.51369e-04  2.98465e-03  
3.22613e-02  2.09041e-02  1.32169e-04  3.22613e-03  
3.46468e-02  1.62057e-02  1.16579e-04  3.46468e-03  
3.71002e-02  1.27919e-02  1.03103e-04  3.71002e-03  
3.94576e-02  1.00855e-02  9.20197e-05  3.94576e-03  
4.19258e-02  8.01970e-03  8.19428e-05  4.19258e-03  
4.43183e-02  6.29304e-03  7.33801e-05  4.43183e-03  
4.67414e-02  5.21489e-03  6.56970e-05  4.67414e-03  
4.92277e-02  4.05033e-03  5.86836e-05  4.92277e-03  
5.16108e-02  3.22293e-03  5.26594e-05  5.16108e-03  
5.39881e-02  2.64966e-03  4.72395e-05  5.39881e-03  
5.64016e-02  2.02613e-03  4.22655e-05  5.64016e-03  
5.89379e-02  1.53200e-03  3.75441e-05  5.89379e-03  
6.13593e-02  1.29705e-03  3.34681e-05  6.13593e-03  
6.36164e-02  1.01117e-03  3.00124e-05  6.36164e-03  
6.62533e-02  7.75270e-04  2.63545e-05  6.62533e-03  
6.86656e-02  6.28366e-04  2.33377e-05  6.86656e-03  
7.09657e-02  4.78583e-04  2.07304e-05  7.09657e-03  
7.34217e-02  3.33182e-04  1.82196e-05  7.34217e-03  
7.57909e-02  2.54393e-04  1.60460e-05  7.57909e-03  
7.81600e-02  2.22967e-04  1.41046e-05  7.81600e-03  
8.06365e-02  1.74225e-04  1.23131e-05  8.06365e-03  
8.30532e-02  1.17362e-04  1.07898e-05  8.30532e-03  
8.53994e-02  8.17877e-05  9.51871e-06  8.53994e-03  
8.79020e-02  6.61260e-05  8.38486e-06  8.79020e-03  
9.04002e-02  4.55980e-05  7.47655e-06  9.04002e-03  
9.28944e-02  4.47669e-05  6.78684e-06  9.28944e-03  
9.49058e-02  3.70245e-05  6.37766e-06  9.49058e-03  
9.76060e-02  2.56240e-05  6.01214e-06  9.76060e-03  
1.00101e-01  3.40053e-05  5.82716e-06  1.00101e-02  
9.49714e-02  4.15710e-05  3.40003e-06  9.49714e-03  
1.01062e-01  3.19185e-05  3.14055e-06  1.01062e-02  
1.07073e-01  2.09453e-05  3.12710e-06  1.07073e-02  
1.13239e-01  2.58624e-05  3.16418e-06  1.13239e-02  
1.19392e-01  3.01215e-05  3.15780e-06  1.19392e-02  
1.25433e-01  2.99376e-05  3.08481e-06  1.25433e-02  
1.31485e-01  2.54062e-05  2.95002e-06  1.31485e-02  
1.37865e-01  2.15093e-05  2.75743e-06  1.37865e-02  
1.44005e-01  1.28640e-05  2.54152e-06  1.44005e-02  
1.50008e-01  1.16735e-05  2.31801e-06  1.50008e-02  
1.39894e-01  1.59022e-05  1.46242e-06  1.39894e-02  
1.48451e-01  1.20528e-05  1.37692e-06  1.48451e-02  
1.56708e-01  8.84684e-06  1.29335e-06  1.56708e-02  
1.65248e-01  1.45623e-06  1.21473e-06  1.65248e-02  
1.73499e-01  2.41136e-06  1.15266e-06  1.73499e-02  
1.98875e-01  1.37704e-06  1.07577e-06  1.98875e-02  
2.15819e-01  2.65136e-07  1.07068e-06  2.15819e-02  
2.24135e-01  3.41821e-07  1.06510e-06  2.24135e-02  
2.49834e-01  7.53539e-07  1.03751e-06  2.49834e-02  
2.57711e-01  1.17967e-06  1.02925e-06  2.57711e-02  
2.66366e-01  2.95601e-07  1.02163e-06  2.66366e-02  
2.99324e-01  6.32781e-07  1.00903e-06  2.99324e-02  
