#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00211e-03  1.00991e+00  1.83598e-02  7.00211e-04  
7.25852e-03  1.01870e+00  1.83598e-02  7.25852e-04  
7.54316e-03  9.93523e-01  1.83598e-02  7.54316e-04  
7.83177e-03  1.01708e+00  1.83598e-02  7.83177e-04  
8.11645e-03  9.85748e-01  1.83598e-02  8.11645e-04  
8.37099e-03  9.87146e-01  1.83598e-02  8.37099e-04  
8.67112e-03  9.74434e-01  1.83598e-02  8.67112e-04  
8.91844e-03  9.74191e-01  1.83598e-02  8.91844e-04  
9.21305e-03  9.64916e-01  1.83598e-02  9.21305e-04  
9.47029e-03  1.00369e+00  1.83598e-02  9.47029e-04  
9.76199e-03  1.03150e+00  1.83598e-02  9.76199e-04  
1.00441e-02  1.03231e+00  1.83598e-02  1.00441e-03  
1.02900e-02  1.00066e+00  1.83598e-02  1.02900e-03  
1.05843e-02  1.01033e+00  1.83598e-02  1.05843e-03  
1.08290e-02  9.88948e-01  1.83598e-02  1.08290e-03  
1.11363e-02  9.83001e-01  1.83598e-02  1.11363e-03  
1.13705e-02  1.03396e+00  1.83598e-02  1.13705e-03  
1.16795e-02  9.88746e-01  1.83598e-02  1.16795e-03  
1.19625e-02  9.88894e-01  1.83598e-02  1.19625e-03  
1.22333e-02  1.00532e+00  1.83598e-02  1.22333e-03  
1.24916e-02  9.65149e-01  1.83598e-02  1.24916e-03  
1.27829e-02  9.73420e-01  1.83598e-02  1.27829e-03  
1.30420e-02  9.86378e-01  1.83598e-02  1.30420e-03  
1.33144e-02  1.00860e+00  1.83598e-02  1.33144e-03  
1.36288e-02  1.00880e+00  1.83598e-02  1.36288e-03  
1.39039e-02  9.78856e-01  1.83598e-02  1.39039e-03  
1.41337e-02  1.01911e+00  1.83598e-02  1.41337e-03  
1.44295e-02  1.04350e+00  1.83598e-02  1.44295e-03  
1.47314e-02  1.01225e+00  1.83598e-02  1.47314e-03  
1.49776e-02  1.01949e+00  1.83598e-02  1.49776e-03  
1.52764e-02  1.00942e+00  1.83598e-02  1.52764e-03  
1.55538e-02  1.00366e+00  1.83598e-02  1.55538e-03  
1.58245e-02  9.72239e-01  1.83598e-02  1.58245e-03  
1.60865e-02  9.97176e-01  1.83598e-02  1.60865e-03  
1.63769e-02  9.93349e-01  1.83598e-02  1.63769e-03  
1.66462e-02  9.91689e-01  1.83598e-02  1.66462e-03  
1.69226e-02  1.03227e+00  1.83587e-02  1.69226e-03  
1.72135e-02  1.00299e+00  1.83508e-02  1.72135e-03  
1.74679e-02  1.02404e+00  1.83302e-02  1.74679e-03  
1.77255e-02  1.01965e+00  1.82756e-02  1.77255e-03  
1.79824e-02  9.80960e-01  1.81402e-02  1.79824e-03  
1.82686e-02  9.35493e-01  1.78338e-02  1.82686e-03  
1.86116e-02  8.74586e-01  1.71348e-02  1.86116e-03  
1.88270e-02  8.18063e-01  1.64012e-02  1.88270e-03  
1.91196e-02  6.68697e-01  1.51060e-02  1.91196e-03  
1.93884e-02  5.61093e-01  1.36707e-02  1.93884e-03  
1.96448e-02  4.58528e-01  1.25252e-02  1.96448e-03  
1.99280e-02  4.04047e-01  1.13784e-02  1.99280e-03  
2.01939e-02  2.56941e-01  9.34355e-03  2.01939e-03  
2.04681e-02  1.60984e-01  7.30250e-03  2.04681e-03  
2.07466e-02  7.95489e-02  5.49890e-03  2.07466e-03  
2.10167e-02  5.01975e-02  4.22847e-03  2.10167e-03  
2.13321e-02  3.83991e-02  3.62335e-03  2.13321e-03  
2.15404e-02  2.83110e-02  2.88603e-03  2.15404e-03  
2.18446e-02  1.07306e-02  2.03997e-03  2.18446e-03  
2.21517e-02  8.05563e-03  1.61900e-03  2.21517e-03  
2.24245e-02  4.89121e-03  1.36453e-03  2.24245e-03  
2.27165e-02  5.68360e-03  1.14271e-03  2.27165e-03  
2.30206e-02  3.26493e-03  1.00524e-03  2.30206e-03  
2.32621e-02  3.43808e-03  9.38206e-04  2.32621e-03  
2.34884e-02  3.05437e-03  8.87163e-04  2.34884e-03  
2.38055e-02  1.08409e-03  8.31307e-04  2.38055e-03  
2.40525e-02  2.03252e-03  7.96434e-04  2.40525e-03  
2.43823e-02  1.71818e-03  7.61536e-04  2.43823e-03  
2.46488e-02  9.31827e-04  7.39331e-04  2.46488e-03  
2.48707e-02  2.38128e-03  7.24336e-04  2.48707e-03  
2.51328e-02  2.64213e-03  7.08836e-04  2.51328e-03  
2.54113e-02  5.31698e-04  6.93952e-04  2.54113e-03  
2.57471e-02  1.50020e-03  6.77100e-04  2.57471e-03  
2.60019e-02  5.84600e-04  6.64618e-04  2.60019e-03  
2.49920e-02  1.47138e-03  4.50593e-05  2.49920e-03  
2.73632e-02  1.10677e-03  3.77678e-05  2.73632e-03  
2.97966e-02  7.56648e-04  3.15805e-05  2.97966e-03  
3.22846e-02  5.27336e-04  2.68079e-05  3.22846e-03  
3.46488e-02  3.80059e-04  2.32395e-05  3.46488e-03  
3.71326e-02  2.72750e-04  2.02351e-05  3.71326e-03  
3.95463e-02  1.85050e-04  1.78643e-05  3.95463e-03  
4.18873e-02  1.89939e-04  1.59607e-05  4.18873e-03  
4.44205e-02  1.52158e-04  1.42409e-05  4.44205e-03  
4.68055e-02  1.00190e-04  1.28777e-05  4.68055e-03  
4.92177e-02  9.23421e-05  1.17011e-05  4.92177e-03  
5.15845e-02  7.32217e-05  1.07071e-05  5.15845e-03  
5.41197e-02  7.74315e-05  9.78707e-06  5.41197e-03  
5.64421e-02  4.78655e-05  9.05289e-06  5.64421e-03  
5.87984e-02  4.87138e-05  8.39667e-06  5.87984e-03  
6.13104e-02  4.81009e-05  7.78025e-06  6.13104e-03  
6.36115e-02  2.99559e-05  7.27950e-06  6.36115e-03  
6.61327e-02  2.57218e-05  6.79057e-06  6.61327e-03  
6.85670e-02  1.77878e-05  6.36945e-06  6.85670e-03  
7.09847e-02  2.00673e-05  5.99401e-06  7.09847e-03  
7.34785e-02  1.86715e-05  5.64546e-06  7.34785e-03  
7.58505e-02  6.44802e-06  5.34562e-06  7.58505e-03  
7.84586e-02  1.86236e-05  5.04714e-06  7.84586e-03  
8.06923e-02  1.21268e-05  4.81452e-06  8.06923e-03  
8.31627e-02  1.04067e-05  4.57891e-06  8.31627e-03  
8.54968e-02  1.49806e-05  4.37503e-06  8.54968e-03  
8.79169e-02  4.67612e-06  4.18070e-06  8.79169e-03  
9.03109e-02  6.04283e-06  4.00378e-06  9.03109e-03  
9.28191e-02  6.03408e-06  3.83303e-06  9.28191e-03  
9.51019e-02  7.21573e-06  3.68937e-06  9.51019e-03  
9.74497e-02  8.15958e-06  3.55211e-06  9.74497e-03  
9.99451e-02  3.68993e-06  3.41676e-06  9.99451e-03  
9.49589e-02  4.33152e-06  2.20661e-06  9.49589e-03  
1.01066e-01  2.08636e-06  2.05510e-06  1.01066e-02  
1.07199e-01  6.32945e-06  1.92847e-06  1.07199e-02  
1.13159e-01  1.29435e-06  1.82478e-06  1.13159e-02  
1.19417e-01  3.14156e-06  1.73234e-06  1.19417e-02  
1.25438e-01  3.07185e-06  1.65628e-06  1.25438e-02  
1.50036e-01  4.19669e-07  1.43578e-06  1.50036e-02  
1.40109e-01  5.54657e-08  1.13986e-06  1.40109e-02  
1.48546e-01  5.24216e-07  1.12216e-06  1.48546e-02  
1.56930e-01  2.21212e-07  1.10737e-06  1.56930e-02  
1.65063e-01  1.27051e-06  1.09516e-06  1.65063e-02  
1.73748e-01  1.60390e-07  1.08401e-06  1.73748e-02  
1.82012e-01  2.02608e-06  1.07489e-06  1.82012e-02  
1.98821e-01  7.18476e-07  1.05983e-06  1.98821e-02  
2.15789e-01  1.96093e-07  1.04820e-06  2.15789e-02  
2.40988e-01  5.30759e-07  1.03548e-06  2.40988e-02  
2.49615e-01  1.65613e-06  1.03204e-06  2.49615e-02  
2.65964e-01  1.41443e-06  1.02652e-06  2.65964e-02  
2.91872e-01  1.21952e-06  1.01978e-06  2.91872e-02  
