#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00841e-03  9.94204e-01  1.51243e-02  7.00841e-04  
7.67079e-03  1.01199e+00  1.51243e-02  7.67079e-04  
8.32459e-03  9.65857e-01  1.51243e-02  8.32459e-04  
8.95576e-03  9.91662e-01  1.51243e-02  8.95576e-04  
9.62244e-03  1.00756e+00  1.51243e-02  9.62244e-04  
1.02767e-02  1.04072e+00  1.51243e-02  1.02767e-03  
1.09161e-02  9.84352e-01  1.51243e-02  1.09161e-03  
1.15817e-02  9.93778e-01  1.51243e-02  1.15817e-03  
1.22565e-02  9.99577e-01  1.51243e-02  1.22565e-03  
1.28945e-02  1.00396e+00  1.51243e-02  1.28945e-03  
1.35269e-02  1.00934e+00  1.51243e-02  1.35269e-03  
1.42160e-02  9.94942e-01  1.51243e-02  1.42160e-03  
1.48281e-02  1.02353e+00  1.51243e-02  1.48281e-03  
1.55157e-02  9.93082e-01  1.51243e-02  1.55157e-03  
1.61777e-02  1.00425e+00  1.51243e-02  1.61777e-03  
1.68209e-02  9.95203e-01  1.50929e-02  1.68209e-03  
1.74641e-02  9.59706e-01  1.47586e-02  1.74641e-03  
1.81261e-02  7.85685e-01  1.34180e-02  1.81261e-03  
1.87953e-02  5.21784e-01  1.08924e-02  1.87953e-03  
1.94357e-02  2.85282e-01  7.97543e-03  1.94357e-03  
2.01310e-02  1.01373e-01  4.82666e-03  2.01310e-03  
2.07772e-02  4.28447e-02  3.22132e-03  2.07772e-03  
2.14142e-02  2.18744e-02  2.21886e-03  2.14142e-03  
2.20364e-02  1.37903e-02  1.73327e-03  2.20364e-03  
2.27075e-02  9.78887e-03  1.48982e-03  2.27075e-03  
2.33868e-02  6.65535e-03  1.39795e-03  2.33868e-03  
2.40600e-02  8.93237e-03  1.38785e-03  2.40600e-03  
2.46573e-02  8.96810e-03  1.40859e-03  2.46573e-03  
2.53810e-02  1.16520e-02  1.44549e-03  2.53810e-03  
2.60053e-02  1.09200e-02  1.47662e-03  2.60053e-03  
2.50094e-02  8.97542e-03  8.87050e-05  2.50094e-03  
2.73573e-02  1.02466e-02  9.46821e-05  2.73573e-03  
2.98325e-02  9.85938e-03  9.42813e-05  2.98325e-03  
3.22255e-02  8.81590e-03  8.83636e-05  3.22255e-03  
3.46966e-02  6.89517e-03  7.86507e-05  3.46966e-03  
3.71820e-02  5.08660e-03  6.68468e-05  3.71820e-03  
3.95084e-02  3.39876e-03  5.50418e-05  3.95084e-03  
4.19472e-02  2.00347e-03  4.26991e-05  4.19472e-03  
4.43499e-02  1.01311e-03  3.12025e-05  4.43499e-03  
4.68066e-02  4.25394e-04  2.06909e-05  4.68066e-03  
4.91600e-02  1.62408e-04  1.24659e-05  4.91600e-03  
5.16663e-02  6.27434e-05  7.90471e-06  5.16663e-03  
5.41257e-02  8.96802e-05  9.91271e-06  5.41257e-03  
5.64566e-02  1.90479e-04  1.34976e-05  5.64566e-03  
5.87975e-02  2.82435e-04  1.64282e-05  5.87975e-03  
6.12639e-02  3.57907e-04  1.83671e-05  6.12639e-03  
6.37705e-02  3.72168e-04  1.91334e-05  6.37705e-03  
6.61007e-02  3.80580e-04  1.88693e-05  6.61007e-03  
6.85926e-02  3.00805e-04  1.77240e-05  6.85926e-03  
7.09683e-02  2.75151e-04  1.59852e-05  7.09683e-03  
7.34541e-02  1.69059e-04  1.36990e-05  7.34541e-03  
7.57400e-02  1.37318e-04  1.13633e-05  7.57400e-03  
7.82518e-02  6.62217e-05  8.76818e-06  7.82518e-03  
8.04419e-02  3.98212e-05  6.70853e-06  8.04419e-03  
8.31955e-02  1.38047e-05  4.91781e-06  8.31955e-03  
8.54751e-02  7.18838e-06  4.68046e-06  8.54751e-03  
8.78390e-02  2.56101e-05  5.44117e-06  8.78390e-03  
9.02673e-02  2.85725e-05  6.50236e-06  9.02673e-03  
9.26615e-02  5.38267e-05  7.39501e-06  9.26615e-03  
9.52148e-02  6.77062e-05  8.01284e-06  9.52148e-03  
9.77650e-02  5.96725e-05  8.24096e-06  9.77650e-03  
1.00051e-01  4.35571e-05  8.12766e-06  1.00051e-02  
9.49916e-02  5.88580e-05  4.11883e-06  9.49916e-03  
1.01113e-01  5.27875e-05  4.12237e-06  1.01113e-02  
1.07460e-01  2.92319e-05  3.32431e-06  1.07460e-02  
1.13266e-01  1.20711e-05  2.38961e-06  1.13266e-02  
1.19572e-01  7.49545e-06  2.06692e-06  1.19572e-02  
1.25613e-01  1.08416e-05  2.45056e-06  1.25613e-02  
1.31863e-01  1.68438e-05  2.62739e-06  1.31863e-02  
1.37805e-01  1.08299e-05  2.42993e-06  1.37805e-02  
1.43759e-01  3.70029e-06  2.02766e-06  1.43759e-02  
1.49977e-01  4.18719e-06  1.71947e-06  1.49977e-02  
1.40174e-01  7.90690e-06  1.35068e-06  1.40174e-02  
1.48552e-01  1.75149e-06  1.20773e-06  1.48552e-02  
1.56885e-01  3.14914e-06  1.21853e-06  1.56885e-02  
1.65332e-01  5.55969e-06  1.25156e-06  1.65332e-02  
1.73721e-01  2.38284e-06  1.20491e-06  1.73721e-02  
1.81929e-01  1.72815e-06  1.14233e-06  1.81929e-02  
1.90525e-01  1.21858e-06  1.14250e-06  1.90525e-02  
2.07665e-01  9.86759e-07  1.12681e-06  2.07665e-02  
2.24529e-01  1.18052e-06  1.09624e-06  2.24529e-02  
2.40818e-01  1.51759e-06  1.08432e-06  2.40818e-02  
2.49831e-01  9.92769e-07  1.06912e-06  2.49831e-02  
2.75275e-01  4.71021e-07  1.05611e-06  2.75275e-02  
2.83630e-01  9.97992e-07  1.04887e-06  2.83630e-02  
