#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00783e-03  9.86000e-01  1.70688e-02  7.00783e-04  
7.39472e-03  1.02732e+00  1.70688e-02  7.39472e-04  
7.77641e-03  9.88738e-01  1.70688e-02  7.77641e-04  
8.15656e-03  1.01336e+00  1.70688e-02  8.15656e-04  
8.52848e-03  9.82733e-01  1.70688e-02  8.52848e-04  
8.95746e-03  9.78063e-01  1.70688e-02  8.95746e-04  
9.34322e-03  1.01084e+00  1.70688e-02  9.34322e-04  
9.71293e-03  1.03166e+00  1.70688e-02  9.71293e-04  
1.00866e-02  1.02221e+00  1.70688e-02  1.00866e-03  
1.04902e-02  9.88061e-01  1.70688e-02  1.04902e-03  
1.08946e-02  9.90784e-01  1.70688e-02  1.08946e-03  
1.12685e-02  1.02941e+00  1.70688e-02  1.12685e-03  
1.16359e-02  1.01659e+00  1.70688e-02  1.16359e-03  
1.20406e-02  9.89816e-01  1.70688e-02  1.20406e-03  
1.24348e-02  9.86695e-01  1.70688e-02  1.24348e-03  
1.28250e-02  1.00198e+00  1.70688e-02  1.28250e-03  
1.32057e-02  1.00108e+00  1.70688e-02  1.32057e-03  
1.36184e-02  9.84164e-01  1.70688e-02  1.36184e-03  
1.39741e-02  1.01498e+00  1.70688e-02  1.39741e-03  
1.43897e-02  1.01541e+00  1.70688e-02  1.43897e-03  
1.47354e-02  9.93343e-01  1.70688e-02  1.47354e-03  
1.51275e-02  9.93660e-01  1.70688e-02  1.51275e-03  
1.55585e-02  1.00270e+00  1.70688e-02  1.55585e-03  
1.59141e-02  9.86529e-01  1.70688e-02  1.59141e-03  
1.63116e-02  9.80700e-01  1.70688e-02  1.63116e-03  
1.67055e-02  1.01602e+00  1.70688e-02  1.67055e-03  
1.70724e-02  9.93188e-01  1.70688e-02  1.70724e-03  
1.74726e-02  9.98589e-01  1.70688e-02  1.74726e-03  
1.78646e-02  1.01125e+00  1.70688e-02  1.78646e-03  
1.82432e-02  1.02225e+00  1.70688e-02  1.82432e-03  
1.86259e-02  1.00599e+00  1.70688e-02  1.86259e-03  
1.90072e-02  9.93844e-01  1.70688e-02  1.90072e-03  
1.94117e-02  1.00060e+00  1.70688e-02  1.94117e-03  
1.97879e-02  1.02394e+00  1.70688e-02  1.97879e-03  
2.01401e-02  1.01536e+00  1.70688e-02  2.01401e-03  
2.05384e-02  1.00999e+00  1.70680e-02  2.05384e-03  
2.09471e-02  9.50482e-01  1.70637e-02  2.09471e-03  
2.13544e-02  1.01293e+00  1.70485e-02  2.13544e-03  
2.17107e-02  1.00755e+00  1.69988e-02  2.17107e-03  
2.21438e-02  9.70887e-01  1.68490e-02  2.21438e-03  
2.24868e-02  9.28195e-01  1.66163e-02  2.24868e-03  
2.28568e-02  8.82582e-01  1.62062e-02  2.28568e-03  
2.32922e-02  8.34526e-01  1.54237e-02  2.32922e-03  
2.36536e-02  7.46724e-01  1.45506e-02  2.36536e-03  
2.40876e-02  6.00277e-01  1.33077e-02  2.40876e-03  
2.44365e-02  5.15687e-01  1.21766e-02  2.44365e-03  
2.48397e-02  3.95295e-01  1.08870e-02  2.48397e-03  
2.52511e-02  3.13965e-01  9.65176e-03  2.52511e-03  
2.56106e-02  2.70675e-01  8.73724e-03  2.56106e-03  
2.60534e-02  2.07432e-01  7.80266e-03  2.60534e-03  
2.49659e-02  3.77898e-01  6.46875e-04  2.49659e-03  
2.73807e-02  1.25293e-01  3.71881e-04  2.73807e-03  
2.98805e-02  6.17818e-02  2.61834e-04  2.98805e-03  
3.22938e-02  3.77588e-02  2.05236e-04  3.22938e-03  
3.46671e-02  2.47860e-02  1.66695e-04  3.46671e-03  
3.71129e-02  1.72579e-02  1.38452e-04  3.71129e-03  
3.95744e-02  1.21686e-02  1.17289e-04  3.95744e-03  
4.19423e-02  9.19550e-03  1.01409e-04  4.19423e-03  
4.43976e-02  6.78602e-03  8.83042e-05  4.43976e-03  
4.66763e-02  5.52169e-03  7.83858e-05  4.66763e-03  
4.91724e-02  4.25809e-03  6.93845e-05  4.91724e-03  
5.16196e-02  3.37194e-03  6.20307e-05  5.16196e-03  
5.40154e-02  2.73461e-03  5.59337e-05  5.40154e-03  
5.63764e-02  2.21880e-03  5.07804e-05  5.63764e-03  
5.89454e-02  1.80982e-03  4.59548e-05  5.89454e-03  
6.12545e-02  1.64127e-03  4.21884e-05  6.12545e-03  
6.38207e-02  1.24370e-03  3.85241e-05  6.38207e-03  
6.61450e-02  1.05719e-03  3.56047e-05  6.61450e-03  
6.86292e-02  9.17385e-04  3.28375e-05  6.86292e-03  
7.08471e-02  8.06483e-04  3.06306e-05  7.08471e-03  
7.34121e-02  6.92631e-04  2.83432e-05  7.34121e-03  
7.57214e-02  6.41450e-04  2.64948e-05  7.57214e-03  
7.82766e-02  5.11469e-04  2.46514e-05  7.82766e-03  
8.06416e-02  4.39558e-04  2.31093e-05  8.06416e-03  
8.29436e-02  3.46573e-04  2.17411e-05  8.29436e-03  
8.54096e-02  3.65734e-04  2.04044e-05  8.54096e-03  
8.79650e-02  3.03724e-04  1.91428e-05  8.79650e-03  
9.03797e-02  2.57765e-04  1.80532e-05  9.03797e-03  
9.28308e-02  2.57768e-04  1.70377e-05  9.28308e-03  
9.51476e-02  2.03863e-04  1.61529e-05  9.51476e-03  
9.75966e-02  1.99959e-04  1.52886e-05  9.75966e-03  
9.98976e-02  1.88353e-04  1.45369e-05  9.98976e-03  
9.50020e-02  2.15473e-04  7.80061e-06  9.50020e-03  
1.00973e-01  1.58022e-04  6.90491e-06  1.00973e-02  
1.07156e-01  1.15872e-04  6.13767e-06  1.07156e-02  
1.13268e-01  9.49129e-05  5.50480e-06  1.13268e-02  
1.19494e-01  7.72466e-05  4.96143e-06  1.19494e-02  
1.25535e-01  5.62679e-05  4.51297e-06  1.25535e-02  
1.31717e-01  4.58287e-05  4.11930e-06  1.31717e-02  
1.37682e-01  3.44839e-05  3.79091e-06  1.37682e-02  
1.43878e-01  3.16991e-05  3.49425e-06  1.43878e-02  
1.49914e-01  2.39202e-05  3.24182e-06  1.49914e-02  
1.39843e-01  3.32579e-05  1.73469e-06  1.39843e-02  
1.48470e-01  2.44098e-05  1.62967e-06  1.48470e-02  
1.57013e-01  1.75477e-05  1.54320e-06  1.57013e-02  
1.65531e-01  1.39540e-05  1.47079e-06  1.65531e-02  
1.73655e-01  1.00926e-05  1.41212e-06  1.73655e-02  
1.82124e-01  7.87775e-06  1.35979e-06  1.82124e-02  
1.90390e-01  5.69093e-06  1.31592e-06  1.90390e-02  
1.98770e-01  3.56015e-06  1.27749e-06  1.98770e-02  
2.07474e-01  3.03172e-06  1.24298e-06  2.07474e-02  
2.15896e-01  5.41772e-06  1.21401e-06  2.15896e-02  
2.24222e-01  3.94477e-07  1.18901e-06  2.24222e-02  
2.32423e-01  5.95551e-07  1.16741e-06  2.32423e-02  
2.41079e-01  2.63481e-06  1.14741e-06  2.41079e-02  
2.49883e-01  1.82513e-06  1.12961e-06  2.49883e-02  
2.58044e-01  4.01350e-07  1.11509e-06  2.58044e-02  
2.82852e-01  1.39159e-06  1.08033e-06  2.82852e-02  
