#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99098e-03  9.95782e-01  1.45368e-02  6.99098e-04  
7.28084e-03  1.02629e+00  1.45368e-02  7.28084e-04  
7.53732e-03  1.00918e+00  1.45368e-02  7.53732e-04  
7.82707e-03  1.02527e+00  1.45368e-02  7.82707e-04  
8.09434e-03  1.01651e+00  1.45368e-02  8.09434e-04  
8.36726e-03  1.00496e+00  1.45368e-02  8.36726e-04  
8.63926e-03  1.00751e+00  1.45368e-02  8.63926e-04  
8.91900e-03  9.88622e-01  1.45368e-02  8.91900e-04  
9.20637e-03  1.00613e+00  1.45368e-02  9.20637e-04  
9.48462e-03  9.82535e-01  1.45368e-02  9.48462e-04  
9.76837e-03  9.91377e-01  1.45368e-02  9.76837e-04  
1.00374e-02  9.80803e-01  1.45368e-02  1.00374e-03  
1.03052e-02  1.01014e+00  1.45368e-02  1.03052e-03  
1.05679e-02  9.87094e-01  1.45368e-02  1.05679e-03  
1.08606e-02  1.02263e+00  1.45368e-02  1.08606e-03  
1.11318e-02  1.00874e+00  1.45368e-02  1.11318e-03  
1.13891e-02  9.92479e-01  1.45368e-02  1.13891e-03  
1.16920e-02  1.02809e+00  1.45368e-02  1.16920e-03  
1.19436e-02  9.81766e-01  1.45368e-02  1.19436e-03  
1.22452e-02  1.01301e+00  1.45368e-02  1.22452e-03  
1.24894e-02  1.01629e+00  1.45368e-02  1.24894e-03  
1.27860e-02  9.96720e-01  1.45368e-02  1.27860e-03  
1.30663e-02  1.01340e+00  1.45368e-02  1.30663e-03  
1.33221e-02  9.81043e-01  1.45368e-02  1.33221e-03  
1.36007e-02  9.97685e-01  1.45368e-02  1.36007e-03  
1.38857e-02  9.81356e-01  1.45368e-02  1.38857e-03  
1.41714e-02  1.00282e+00  1.45368e-02  1.41714e-03  
1.44387e-02  9.93235e-01  1.45368e-02  1.44387e-03  
1.47131e-02  1.00026e+00  1.45368e-02  1.47131e-03  
1.49913e-02  9.99981e-01  1.45368e-02  1.49913e-03  
1.52423e-02  1.01564e+00  1.45368e-02  1.52423e-03  
1.55456e-02  9.91941e-01  1.45368e-02  1.55456e-03  
1.58069e-02  1.01753e+00  1.45367e-02  1.58069e-03  
1.60925e-02  1.01908e+00  1.45367e-02  1.60925e-03  
1.63573e-02  1.00902e+00  1.45367e-02  1.63573e-03  
1.66302e-02  9.89330e-01  1.45366e-02  1.66302e-03  
1.68785e-02  9.81275e-01  1.45366e-02  1.68785e-03  
1.71865e-02  9.92117e-01  1.45365e-02  1.71865e-03  
1.74896e-02  1.00393e+00  1.45362e-02  1.74896e-03  
1.77147e-02  1.01518e+00  1.45360e-02  1.77147e-03  
1.79880e-02  9.94487e-01  1.45353e-02  1.79880e-03  
1.83073e-02  9.73907e-01  1.45336e-02  1.83073e-03  
1.85617e-02  9.90409e-01  1.45297e-02  1.85617e-03  
1.88572e-02  9.98549e-01  1.45166e-02  1.88572e-03  
1.91181e-02  9.74755e-01  1.44882e-02  1.91181e-03  
1.93768e-02  9.94429e-01  1.44306e-02  1.93768e-03  
1.96679e-02  9.89887e-01  1.43053e-02  1.96679e-03  
1.99556e-02  9.36511e-01  1.40843e-02  1.99556e-03  
2.02090e-02  8.99791e-01  1.37900e-02  2.02090e-03  
2.05054e-02  8.50073e-01  1.33120e-02  2.05054e-03  
2.08091e-02  7.46401e-01  1.27054e-02  2.08091e-03  
2.10701e-02  7.03465e-01  1.21225e-02  2.10701e-03  
2.13045e-02  6.33856e-01  1.15581e-02  2.13045e-03  
2.16052e-02  5.50675e-01  1.08139e-02  2.16052e-03  
2.18445e-02  4.87387e-01  1.03093e-02  2.18445e-03  
2.21814e-02  4.58149e-01  9.74496e-03  2.21814e-03  
2.24044e-02  4.08783e-01  9.37305e-03  2.24044e-03  
2.27320e-02  3.58383e-01  8.75513e-03  2.27320e-03  
2.29460e-02  3.34459e-01  8.34995e-03  2.29460e-03  
2.32348e-02  2.91909e-01  7.81690e-03  2.32348e-03  
2.34947e-02  2.58867e-01  7.31746e-03  2.34947e-03  
2.37770e-02  2.14104e-01  6.78940e-03  2.37770e-03  
2.40239e-02  1.96347e-01  6.41488e-03  2.40239e-03  
2.43442e-02  1.67189e-01  6.07526e-03  2.43442e-03  
2.46130e-02  1.57328e-01  5.90328e-03  2.46130e-03  
2.48823e-02  1.54585e-01  5.82622e-03  2.48823e-03  
2.51617e-02  1.54238e-01  5.77916e-03  2.51617e-03  
2.54033e-02  1.56671e-01  5.73335e-03  2.54033e-03  
2.57394e-02  1.51117e-01  5.62069e-03  2.57394e-03  
2.59580e-02  1.45244e-01  5.49648e-03  2.59580e-03  
2.50040e-02  1.58859e-01  3.58092e-04  2.50040e-03  
2.74552e-02  7.59816e-02  2.47774e-04  2.74552e-03  
2.97930e-02  6.07823e-02  2.21278e-04  2.97930e-03  
3.23002e-02  2.69971e-02  1.47622e-04  3.23002e-03  
3.46512e-02  2.46194e-02  1.42090e-04  3.46512e-03  
3.71281e-02  1.26288e-02  1.01474e-04  3.71281e-03  
3.95349e-02  1.13533e-02  9.58958e-05  3.95349e-03  
4.19310e-02  6.80884e-03  7.51928e-05  4.19310e-03  
4.44246e-02  5.48313e-03  6.73888e-05  4.44246e-03  
4.66414e-02  4.09257e-03  5.85443e-05  4.66414e-03  
4.92205e-02  3.00907e-03  4.97840e-05  4.92205e-03  
5.15891e-02  2.42777e-03  4.52167e-05  5.15891e-03  
5.40156e-02  1.79663e-03  3.89499e-05  5.40156e-03  
5.64585e-02  1.52978e-03  3.56568e-05  5.64585e-03  
5.88429e-02  1.18563e-03  3.17354e-05  5.88429e-03  
6.13601e-02  9.64189e-04  2.87867e-05  6.13601e-03  
6.35721e-02  8.26250e-04  2.64968e-05  6.35721e-03  
6.62180e-02  6.32978e-04  2.39746e-05  6.62180e-03  
6.85589e-02  5.78665e-04  2.22136e-05  6.85589e-03  
7.09649e-02  4.68550e-04  2.05043e-05  7.09649e-03  
7.33063e-02  4.12885e-04  1.90870e-05  7.33063e-03  
7.58184e-02  3.61575e-04  1.77325e-05  7.58184e-03  
7.82323e-02  2.91370e-04  1.65633e-05  7.82323e-03  
8.06470e-02  2.81736e-04  1.55236e-05  8.06470e-03  
8.30328e-02  2.54836e-04  1.45919e-05  8.30328e-03  
8.53530e-02  1.75718e-04  1.37705e-05  8.53530e-03  
8.78351e-02  1.79571e-04  1.29697e-05  8.78351e-03  
9.04922e-02  1.40494e-04  1.21923e-05  9.04922e-03  
9.26769e-02  1.45637e-04  1.16061e-05  9.26769e-03  
9.51432e-02  1.17754e-04  1.09952e-05  9.51432e-03  
9.75007e-02  1.05819e-04  1.04580e-05  9.75007e-03  
1.00088e-01  8.40768e-05  9.91306e-06  1.00088e-02  
9.48146e-02  1.25135e-04  5.50505e-06  9.48146e-03  
1.01166e-01  9.06968e-05  4.89018e-06  1.01166e-02  
1.07238e-01  6.98221e-05  4.40631e-06  1.07238e-02  
1.13475e-01  5.68769e-05  3.99092e-06  1.13475e-02  
1.19600e-01  4.29414e-05  3.64673e-06  1.19600e-02  
1.25641e-01  3.56639e-05  3.35691e-06  1.25641e-02  
1.31651e-01  2.71428e-05  3.10856e-06  1.31651e-02  
1.37933e-01  2.36697e-05  2.88404e-06  1.37933e-02  
1.44057e-01  1.54111e-05  2.69387e-06  1.44057e-02  
1.49851e-01  1.63032e-05  2.53581e-06  1.49851e-02  
1.39731e-01  2.13398e-05  1.49994e-06  1.39731e-02  
1.48302e-01  1.35108e-05  1.43165e-06  1.48302e-02  
1.56664e-01  1.18825e-05  1.37596e-06  1.56664e-02  
1.65314e-01  8.76947e-06  1.32740e-06  1.65314e-02  
1.73957e-01  6.42887e-06  1.28630e-06  1.73957e-02  
1.82210e-01  3.48560e-06  1.25269e-06  1.82210e-02  
1.90230e-01  4.25347e-06  1.22440e-06  1.90230e-02  
1.98750e-01  5.81156e-06  1.19830e-06  1.98750e-02  
2.07382e-01  4.02460e-06  1.17535e-06  2.07382e-02  
2.15680e-01  2.61708e-06  1.15608e-06  2.15680e-02  
2.24157e-01  1.68706e-06  1.13880e-06  2.24157e-02  
2.32495e-01  9.34482e-07  1.12384e-06  2.32495e-02  
2.57912e-01  4.10863e-07  1.08803e-06  2.57912e-02  
2.74709e-01  5.12245e-07  1.07051e-06  2.74709e-02  
2.83033e-01  1.73664e-06  1.06321e-06  2.83033e-02  
2.99838e-01  1.79918e-06  1.05074e-06  2.99838e-02  
