#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99838e-03  9.85669e-01  1.45107e-02  6.99838e-04  
7.38694e-03  1.02278e+00  1.45107e-02  7.38694e-04  
7.78247e-03  9.60304e-01  1.45107e-02  7.78247e-04  
8.16126e-03  9.99422e-01  1.45107e-02  8.16126e-04  
8.54641e-03  9.92241e-01  1.45107e-02  8.54641e-04  
8.93477e-03  9.90000e-01  1.45068e-02  8.93477e-04  
9.32823e-03  1.01878e+00  1.44412e-02  9.32823e-04  
9.70745e-03  9.44141e-01  1.39972e-02  9.70745e-04  
1.01258e-02  7.63438e-01  1.25874e-02  1.01258e-03  
1.04965e-02  5.45782e-01  1.05737e-02  1.04965e-03  
1.08647e-02  3.56704e-01  8.67511e-03  1.08647e-03  
1.12592e-02  2.52099e-01  7.13115e-03  1.12592e-03  
1.16493e-02  1.69554e-01  6.06168e-03  1.16493e-03  
1.20410e-02  1.32665e-01  5.24359e-03  1.20410e-03  
1.24252e-02  9.51910e-02  4.62708e-03  1.24252e-03  
1.28296e-02  7.78412e-02  4.09189e-03  1.28296e-03  
1.32053e-02  6.32171e-02  3.66749e-03  1.32053e-03  
1.36203e-02  5.23414e-02  3.27359e-03  1.36203e-03  
1.39792e-02  3.93793e-02  2.98387e-03  1.39792e-03  
1.43711e-02  3.62173e-02  2.70847e-03  1.43711e-03  
1.47679e-02  3.02863e-02  2.46733e-03  1.47679e-03  
1.51362e-02  2.34303e-02  2.27867e-03  1.51362e-03  
1.55346e-02  2.19708e-02  2.10086e-03  1.55346e-03  
1.59234e-02  1.57875e-02  1.94966e-03  1.59234e-03  
1.63069e-02  1.94867e-02  1.82264e-03  1.63069e-03  
1.67070e-02  1.45978e-02  1.70805e-03  1.67070e-03  
1.70750e-02  1.15166e-02  1.61528e-03  1.70750e-03  
1.74504e-02  1.08038e-02  1.53151e-03  1.74504e-03  
1.78668e-02  6.95033e-03  1.45124e-03  1.78668e-03  
1.82448e-02  7.61664e-03  1.38560e-03  1.82448e-03  
1.86430e-02  7.51538e-03  1.32276e-03  1.86430e-03  
1.90188e-02  6.66348e-03  1.26948e-03  1.90188e-03  
1.93758e-02  9.32721e-03  1.22226e-03  1.93758e-03  
1.98014e-02  6.19766e-03  1.16944e-03  1.98014e-03  
2.02056e-02  4.11572e-03  1.12260e-03  2.02056e-03  
2.06083e-02  6.19664e-03  1.07829e-03  2.06083e-03  
2.09743e-02  5.80145e-03  1.03957e-03  2.09743e-03  
2.13290e-02  5.98514e-03  1.00333e-03  2.13290e-03  
2.17297e-02  6.82790e-03  9.64115e-04  2.17297e-03  
2.20872e-02  3.91846e-03  9.30139e-04  2.20872e-03  
2.25690e-02  3.89343e-03  8.85867e-04  2.25690e-03  
2.28776e-02  4.06526e-03  8.58566e-04  2.28776e-03  
2.33149e-02  4.26806e-03  8.21237e-04  2.33149e-03  
2.36595e-02  2.43695e-03  7.92828e-04  2.36595e-03  
2.40642e-02  2.06120e-03  7.60769e-04  2.40642e-03  
2.44494e-02  2.21224e-03  7.31725e-04  2.44494e-03  
2.48229e-02  2.41563e-03  7.04730e-04  2.48229e-03  
2.52416e-02  3.25215e-03  6.75906e-04  2.52416e-03  
2.55945e-02  3.05650e-03  6.53076e-04  2.55945e-03  
2.60418e-02  1.50674e-03  6.25702e-04  2.60418e-03  
2.49985e-02  2.31352e-03  4.35567e-05  2.49985e-03  
2.74154e-02  1.45912e-03  3.49822e-05  2.74154e-03  
2.98133e-02  1.02885e-03  2.93323e-05  2.98133e-03  
3.22448e-02  7.18181e-04  2.52908e-05  3.22448e-03  
3.46186e-02  5.10900e-04  2.20394e-05  3.46186e-03  
3.70990e-02  4.24825e-04  1.90837e-05  3.70990e-03  
3.95450e-02  3.10004e-04  1.66771e-05  3.95450e-03  
4.20273e-02  2.63666e-04  1.47623e-05  4.20273e-03  
4.43361e-02  1.95674e-04  1.33339e-05  4.43361e-03  
4.67773e-02  1.69273e-04  1.20505e-05  4.67773e-03  
4.92517e-02  1.35691e-04  1.09129e-05  4.92517e-03  
5.16670e-02  9.54803e-05  9.94626e-06  5.16670e-03  
5.40962e-02  8.66466e-05  9.11141e-06  5.40962e-03  
5.64150e-02  6.91481e-05  8.42432e-06  5.64150e-03  
5.88706e-02  6.16161e-05  7.78806e-06  5.88706e-03  
6.12727e-02  4.67541e-05  7.23734e-06  6.12727e-03  
6.37030e-02  3.95741e-05  6.74119e-06  6.37030e-03  
6.61109e-02  3.58479e-05  6.30327e-06  6.61109e-03  
6.85081e-02  3.44170e-05  5.91389e-06  6.85081e-03  
7.10044e-02  2.89631e-05  5.55083e-06  7.10044e-03  
7.35195e-02  1.90186e-05  5.22248e-06  7.35195e-03  
7.56708e-02  1.76832e-05  4.96742e-06  7.56708e-03  
7.82135e-02  8.53735e-06  4.69298e-06  7.82135e-03  
8.06601e-02  1.65814e-05  4.45343e-06  8.06601e-03  
8.29997e-02  1.79333e-05  4.24419e-06  8.29997e-03  
8.54413e-02  7.53142e-06  4.04420e-06  8.54413e-03  
8.80079e-02  5.49971e-06  3.85186e-06  8.80079e-03  
9.02783e-02  1.13981e-05  3.69549e-06  9.02783e-03  
9.27391e-02  9.20094e-06  3.53893e-06  9.27391e-03  
9.51044e-02  1.03158e-05  3.39995e-06  9.51044e-03  
9.74881e-02  5.03739e-06  3.27015e-06  9.74881e-03  
9.99511e-02  7.63259e-06  3.14581e-06  9.99511e-03  
9.50664e-02  9.71248e-06  2.07426e-06  9.50664e-03  
1.01115e-01  5.60849e-06  1.93480e-06  1.01115e-02  
1.07220e-01  5.03660e-06  1.81763e-06  1.07220e-02  
1.13354e-01  3.04765e-06  1.71880e-06  1.13354e-02  
1.19481e-01  2.87250e-06  1.63515e-06  1.19481e-02  
1.25375e-01  4.28297e-06  1.56624e-06  1.25375e-02  
1.37579e-01  1.01642e-06  1.45132e-06  1.37579e-02  
1.43743e-01  1.29060e-06  1.40441e-06  1.43743e-02  
1.50189e-01  4.60154e-07  1.36162e-06  1.50189e-02  
1.40031e-01  2.11144e-06  1.11828e-06  1.40031e-02  
1.48367e-01  1.99138e-06  1.10219e-06  1.48367e-02  
1.56918e-01  2.18500e-06  1.08837e-06  1.56918e-02  
1.65051e-01  4.68013e-07  1.07727e-06  1.65051e-02  
1.73705e-01  2.58035e-08  1.06723e-06  1.73705e-02  
1.82466e-01  3.11089e-07  1.05857e-06  1.82466e-02  
2.16326e-01  3.62214e-07  1.03516e-06  2.16326e-02  
2.24248e-01  2.93484e-07  1.03131e-06  2.24248e-02  
2.32640e-01  1.60349e-07  1.02773e-06  2.32640e-02  
2.41300e-01  1.09922e-06  1.02448e-06  2.41300e-02  
2.49379e-01  1.42229e-06  1.02181e-06  2.49379e-02  
2.74888e-01  3.63711e-07  1.01519e-06  2.74888e-02  
