#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99731e-03  9.95216e-01  1.34758e-02  6.99731e-04  
7.38995e-03  9.96657e-01  1.34758e-02  7.38995e-04  
7.78345e-03  9.90235e-01  1.34758e-02  7.78345e-04  
8.17685e-03  1.00960e+00  1.34758e-02  8.17685e-04  
8.55971e-03  1.00232e+00  1.34758e-02  8.55971e-04  
8.95076e-03  9.98767e-01  1.34758e-02  8.95076e-04  
9.33062e-03  1.00431e+00  1.34758e-02  9.33062e-04  
9.71351e-03  1.00920e+00  1.34758e-02  9.71351e-04  
1.01231e-02  1.00174e+00  1.34758e-02  1.01231e-03  
1.04849e-02  9.97033e-01  1.34755e-02  1.04849e-03  
1.08618e-02  1.01678e+00  1.34715e-02  1.08618e-03  
1.12592e-02  9.97127e-01  1.34338e-02  1.12592e-03  
1.16546e-02  9.68820e-01  1.33066e-02  1.16546e-03  
1.20299e-02  9.52051e-01  1.30276e-02  1.20299e-03  
1.24288e-02  8.39101e-01  1.24580e-02  1.24288e-03  
1.28251e-02  7.46954e-01  1.15390e-02  1.28251e-03  
1.31897e-02  5.99247e-01  1.03594e-02  1.31897e-03  
1.35929e-02  4.22780e-01  8.74367e-03  1.35929e-03  
1.39823e-02  2.81311e-01  7.09371e-03  1.39823e-03  
1.43503e-02  1.72680e-01  5.67744e-03  1.43503e-03  
1.47497e-02  1.12443e-01  4.51522e-03  1.47497e-03  
1.51166e-02  8.68134e-02  3.98551e-03  1.51166e-03  
1.55220e-02  7.95022e-02  3.76293e-03  1.55220e-03  
1.59353e-02  7.38907e-02  3.68975e-03  1.59353e-03  
1.63327e-02  7.07415e-02  3.60353e-03  1.63327e-03  
1.66823e-02  6.41445e-02  3.46590e-03  1.66823e-03  
1.70840e-02  5.52241e-02  3.23480e-03  1.70840e-03  
1.74508e-02  4.41608e-02  2.97156e-03  1.74508e-03  
1.78306e-02  3.85738e-02  2.67564e-03  1.78306e-03  
1.82670e-02  3.11205e-02  2.34196e-03  1.82670e-03  
1.86405e-02  2.26886e-02  2.08815e-03  1.86405e-03  
1.90128e-02  1.76070e-02  1.89787e-03  1.90128e-03  
1.93866e-02  1.67989e-02  1.76648e-03  1.93866e-03  
1.98030e-02  1.49731e-02  1.68446e-03  1.98030e-03  
2.01574e-02  1.47966e-02  1.65781e-03  2.01574e-03  
2.05607e-02  1.37058e-02  1.65135e-03  2.05607e-03  
2.09706e-02  1.24876e-02  1.64737e-03  2.09706e-03  
2.13674e-02  1.27360e-02  1.63207e-03  2.13674e-03  
2.17444e-02  1.68787e-02  1.59918e-03  2.17444e-03  
2.21250e-02  1.17086e-02  1.54779e-03  2.21250e-03  
2.25059e-02  1.21144e-02  1.47944e-03  2.25059e-03  
2.28808e-02  8.47881e-03  1.39822e-03  2.28808e-03  
2.32812e-02  9.18249e-03  1.30319e-03  2.32812e-03  
2.37211e-02  8.22609e-03  1.19634e-03  2.37211e-03  
2.41108e-02  5.70450e-03  1.10942e-03  2.41108e-03  
2.44875e-02  6.06125e-03  1.03637e-03  2.44875e-03  
2.48406e-02  6.09633e-03  9.81147e-04  2.48406e-03  
2.51995e-02  5.12333e-03  9.39688e-04  2.51995e-03  
2.55964e-02  5.41196e-03  9.12062e-04  2.55964e-03  
2.60232e-02  4.79553e-03  8.97093e-04  2.60232e-03  
2.50380e-02  5.06585e-03  5.98433e-05  2.50380e-03  
2.73787e-02  4.20844e-03  5.51314e-05  2.73787e-03  
2.98634e-02  2.76832e-03  4.42966e-05  2.98634e-03  
3.23075e-02  1.70277e-03  3.50947e-05  3.23075e-03  
3.46862e-02  1.50218e-03  3.29521e-05  3.46862e-03  
3.70957e-02  9.64922e-04  2.69821e-05  3.70957e-03  
3.95038e-02  7.42176e-04  2.35367e-05  3.95038e-03  
4.19184e-02  6.26088e-04  2.17332e-05  4.19184e-03  
4.43375e-02  4.50461e-04  1.85645e-05  4.43375e-03  
4.67901e-02  3.82911e-04  1.67996e-05  4.67901e-03  
4.91900e-02  2.75233e-04  1.54287e-05  4.91900e-03  
5.16390e-02  2.19097e-04  1.36645e-05  5.16390e-03  
5.40506e-02  1.82190e-04  1.25818e-05  5.40506e-03  
5.63915e-02  1.57895e-04  1.16249e-05  5.63915e-03  
5.87611e-02  1.33844e-04  1.05946e-05  5.87611e-03  
6.11788e-02  1.01226e-04  9.82692e-06  6.11788e-03  
6.36772e-02  1.05108e-04  9.10080e-06  6.36772e-03  
6.61245e-02  8.72087e-05  8.41369e-06  6.61245e-03  
6.84116e-02  7.36104e-05  7.89169e-06  6.84116e-03  
7.09867e-02  6.35257e-05  7.35047e-06  7.09867e-03  
7.33727e-02  6.15613e-05  6.88470e-06  7.33727e-03  
7.57389e-02  5.12955e-05  6.48418e-06  7.57389e-03  
7.81009e-02  4.94331e-05  6.11670e-06  7.81009e-03  
8.05380e-02  3.91557e-05  5.76687e-06  8.05380e-03  
8.29870e-02  3.07234e-05  5.45208e-06  8.29870e-03  
8.54618e-02  2.98705e-05  5.16066e-06  8.54618e-03  
8.78906e-02  2.26561e-05  4.89762e-06  8.78906e-03  
9.03640e-02  2.75295e-05  4.65314e-06  9.03640e-03  
9.27589e-02  1.93540e-05  4.43515e-06  9.27589e-03  
9.50546e-02  1.44247e-05  4.24170e-06  9.50546e-03  
9.74921e-02  2.14359e-06  4.05173e-06  9.74921e-03  
9.99308e-02  1.18388e-05  3.87581e-06  9.99308e-03  
9.50076e-02  1.62985e-05  2.45144e-06  9.50076e-03  
1.01131e-01  1.39084e-05  2.24951e-06  1.01131e-02  
1.07403e-01  9.48321e-06  2.07858e-06  1.07403e-02  
1.13365e-01  8.97637e-06  1.94260e-06  1.13365e-02  
1.19226e-01  3.32147e-06  1.82909e-06  1.19226e-02  
1.25631e-01  1.66278e-06  1.72356e-06  1.25631e-02  
1.31816e-01  5.51399e-07  1.63667e-06  1.31816e-02  
1.37777e-01  2.36025e-06  1.56441e-06  1.37777e-02  
1.43811e-01  1.52473e-06  1.50084e-06  1.43811e-02  
1.49939e-01  1.97924e-06  1.44458e-06  1.49939e-02  
