#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00089e-03  9.96188e-01  1.42739e-02  7.00089e-04  
7.37803e-03  9.93340e-01  1.42739e-02  7.37803e-04  
7.78006e-03  1.00200e+00  1.42739e-02  7.78006e-04  
8.18248e-03  9.84777e-01  1.42739e-02  8.18248e-04  
8.53886e-03  1.00427e+00  1.42739e-02  8.53886e-04  
8.93437e-03  9.99557e-01  1.42739e-02  8.93437e-04  
9.31608e-03  9.91279e-01  1.42739e-02  9.31608e-04  
9.70355e-03  1.01034e+00  1.42739e-02  9.70355e-04  
1.00871e-02  9.95275e-01  1.42739e-02  1.00871e-03  
1.04994e-02  1.01296e+00  1.42739e-02  1.04994e-03  
1.08685e-02  9.83224e-01  1.42739e-02  1.08685e-03  
1.12859e-02  9.93807e-01  1.42739e-02  1.12859e-03  
1.16529e-02  9.82364e-01  1.42739e-02  1.16529e-03  
1.20571e-02  1.01217e+00  1.42739e-02  1.20571e-03  
1.24256e-02  9.93232e-01  1.42739e-02  1.24256e-03  
1.28100e-02  1.02098e+00  1.42739e-02  1.28100e-03  
1.31522e-02  9.99635e-01  1.42739e-02  1.31522e-03  
1.35751e-02  1.00959e+00  1.42739e-02  1.35751e-03  
1.39607e-02  9.76902e-01  1.42739e-02  1.39607e-03  
1.43577e-02  9.99464e-01  1.42739e-02  1.43577e-03  
1.47381e-02  9.87858e-01  1.42739e-02  1.47381e-03  
1.51383e-02  9.90179e-01  1.42739e-02  1.51383e-03  
1.55257e-02  1.00511e+00  1.42739e-02  1.55257e-03  
1.59158e-02  1.01645e+00  1.42739e-02  1.59158e-03  
1.63109e-02  9.81003e-01  1.42739e-02  1.63109e-03  
1.66868e-02  9.92929e-01  1.42739e-02  1.66868e-03  
1.70755e-02  9.95068e-01  1.42739e-02  1.70755e-03  
1.74427e-02  9.75215e-01  1.42739e-02  1.74427e-03  
1.78387e-02  9.80709e-01  1.42739e-02  1.78387e-03  
1.82181e-02  9.85279e-01  1.42739e-02  1.82181e-03  
1.86419e-02  9.91309e-01  1.42739e-02  1.86419e-03  
1.90152e-02  1.02124e+00  1.42739e-02  1.90152e-03  
1.93542e-02  9.93922e-01  1.42739e-02  1.93542e-03  
1.97823e-02  1.00958e+00  1.42739e-02  1.97823e-03  
2.01721e-02  9.77119e-01  1.42739e-02  2.01721e-03  
2.05898e-02  9.71579e-01  1.42739e-02  2.05898e-03  
2.09989e-02  1.00458e+00  1.42739e-02  2.09989e-03  
2.13319e-02  9.84473e-01  1.42739e-02  2.13319e-03  
2.17225e-02  9.68294e-01  1.42717e-02  2.17225e-03  
2.21257e-02  9.80962e-01  1.42600e-02  2.21257e-03  
2.25357e-02  9.90323e-01  1.42080e-02  2.25357e-03  
2.28902e-02  9.57047e-01  1.40554e-02  2.28902e-03  
2.32930e-02  9.41368e-01  1.37988e-02  2.32930e-03  
2.36906e-02  8.64135e-01  1.33894e-02  2.36906e-03  
2.41016e-02  7.59499e-01  1.23582e-02  2.41016e-03  
2.44385e-02  6.22831e-01  1.15454e-02  2.44385e-03  
2.48651e-02  5.23012e-01  1.03079e-02  2.48651e-03  
2.52402e-02  3.68521e-01  8.68373e-03  2.52402e-03  
2.56150e-02  3.08314e-01  7.93401e-03  2.56150e-03  
2.60266e-02  1.84091e-01  6.23972e-03  2.60266e-03  
2.50310e-02  4.50073e-01  5.90198e-04  2.50310e-03  
2.73985e-02  7.06692e-02  2.34428e-04  2.73985e-03  
2.98657e-02  3.40149e-02  1.63147e-04  2.98657e-03  
3.22264e-02  2.18863e-02  1.30568e-04  3.22264e-03  
3.47041e-02  1.43903e-02  1.06486e-04  3.47041e-03  
3.70324e-02  1.01438e-02  8.97291e-05  3.70324e-03  
3.95445e-02  7.20660e-03  7.58477e-05  3.95445e-03  
4.18719e-02  5.47708e-03  6.57278e-05  4.18719e-03  
4.43693e-02  4.02672e-03  5.69702e-05  4.43693e-03  
4.67885e-02  3.02860e-03  5.00491e-05  4.67885e-03  
4.91810e-02  2.50289e-03  4.43535e-05  4.91810e-03  
5.16154e-02  1.92595e-03  3.94770e-05  5.16154e-03  
5.40958e-02  1.47716e-03  3.52633e-05  5.40958e-03  
5.64469e-02  1.20251e-03  3.18365e-05  5.64469e-03  
5.88667e-02  1.01496e-03  2.87803e-05  5.88667e-03  
6.11873e-02  7.92103e-04  2.62215e-05  6.11873e-03  
6.37538e-02  6.59797e-04  2.37445e-05  6.37538e-03  
6.61295e-02  5.26499e-04  2.17305e-05  6.61295e-03  
6.84423e-02  4.70943e-04  1.99877e-05  6.84423e-03  
7.09901e-02  3.86618e-04  1.82796e-05  7.09901e-03  
7.34110e-02  3.25196e-04  1.68346e-05  7.34110e-03  
7.57612e-02  2.85304e-04  1.55743e-05  7.57612e-03  
7.83997e-02  2.29795e-04  1.43051e-05  7.83997e-03  
8.06669e-02  1.90957e-04  1.33221e-05  8.06669e-03  
8.30472e-02  1.78497e-04  1.23835e-05  8.30472e-03  
8.54006e-02  1.26713e-04  1.15392e-05  8.54006e-03  
8.79130e-02  1.20596e-04  1.07193e-05  8.79130e-03  
9.03412e-02  7.98107e-05  9.99769e-06  9.03412e-03  
9.27065e-02  8.62648e-05  9.35462e-06  9.27065e-03  
9.51661e-02  8.70348e-05  8.74176e-06  9.51661e-03  
9.74898e-02  6.35256e-05  8.21010e-06  9.74898e-03  
1.00144e-01  6.15881e-05  7.65304e-06  1.00144e-02  
9.47894e-02  7.98540e-05  4.50269e-06  9.47894e-03  
1.01241e-01  5.84585e-05  3.87879e-06  1.01241e-02  
1.07291e-01  3.71728e-05  3.40559e-06  1.07291e-02  
1.13363e-01  2.78792e-05  3.01564e-06  1.13363e-02  
1.19691e-01  1.76398e-05  2.68090e-06  1.19691e-02  
1.25277e-01  1.25712e-05  2.43457e-06  1.25277e-02  
1.31531e-01  9.47751e-06  2.20306e-06  1.31531e-02  
1.37827e-01  4.79993e-06  2.00880e-06  1.37827e-02  
1.44000e-01  5.96763e-06  1.84936e-06  1.44000e-02  
1.50267e-01  4.12286e-06  1.71343e-06  1.50267e-02  
1.40082e-01  6.09525e-06  1.25943e-06  1.40082e-02  
1.48484e-01  3.48279e-06  1.20532e-06  1.48484e-02  
1.56845e-01  2.32516e-06  1.16270e-06  1.56845e-02  
1.65375e-01  1.35336e-06  1.12824e-06  1.65375e-02  
1.82134e-01  1.26483e-06  1.08003e-06  1.82134e-02  
1.98920e-01  1.09406e-06  1.04950e-06  1.98920e-02  
2.16169e-01  5.44393e-07  1.02989e-06  2.16169e-02  
2.23962e-01  8.67828e-07  1.02369e-06  2.23962e-02  
2.66684e-01  1.80279e-06  1.00629e-06  2.66684e-02  
2.74774e-01  5.03623e-07  1.00484e-06  2.74774e-02  
3.00720e-01  1.22555e-06  1.00209e-06  3.00720e-02  
