#  Q(A^-1)        R           dR         dQ(A^-1)    
6.98415e-03  9.99227e-01  1.30261e-02  6.98415e-04  
7.28743e-03  1.01687e+00  1.30261e-02  7.28743e-04  
7.55641e-03  9.96532e-01  1.30261e-02  7.55641e-04  
7.82286e-03  9.87632e-01  1.30261e-02  7.82286e-04  
8.10177e-03  1.00929e+00  1.30261e-02  8.10177e-04  
8.37675e-03  1.00711e+00  1.30261e-02  8.37675e-04  
8.64710e-03  1.01034e+00  1.30261e-02  8.64710e-04  
8.94443e-03  1.00207e+00  1.30261e-02  8.94443e-04  
9.19426e-03  9.99932e-01  1.30261e-02  9.19426e-04  
9.47224e-03  1.00307e+00  1.30261e-02  9.47224e-04  
9.76253e-03  1.00404e+00  1.30261e-02  9.76253e-04  
1.00347e-02  1.01119e+00  1.30261e-02  1.00347e-03  
1.02927e-02  9.90259e-01  1.30261e-02  1.02927e-03  
1.05923e-02  1.00490e+00  1.30261e-02  1.05923e-03  
1.08467e-02  1.01099e+00  1.30261e-02  1.08467e-03  
1.11473e-02  9.97354e-01  1.30261e-02  1.11473e-03  
1.14204e-02  1.00060e+00  1.30261e-02  1.14204e-03  
1.16594e-02  9.95951e-01  1.30261e-02  1.16594e-03  
1.19615e-02  9.92874e-01  1.30261e-02  1.19615e-03  
1.22188e-02  1.01762e+00  1.30261e-02  1.22188e-03  
1.25175e-02  1.01591e+00  1.30261e-02  1.25175e-03  
1.27620e-02  1.00166e+00  1.30261e-02  1.27620e-03  
1.30636e-02  9.98482e-01  1.30261e-02  1.30636e-03  
1.33347e-02  1.00172e+00  1.30261e-02  1.33347e-03  
1.35962e-02  1.00387e+00  1.30261e-02  1.35962e-03  
1.39066e-02  1.00858e+00  1.30261e-02  1.39066e-03  
1.41429e-02  1.02511e+00  1.30261e-02  1.41429e-03  
1.44192e-02  1.00466e+00  1.30261e-02  1.44192e-03  
1.46916e-02  1.01144e+00  1.30261e-02  1.46916e-03  
1.49906e-02  1.00432e+00  1.30261e-02  1.49906e-03  
1.52796e-02  1.00045e+00  1.30261e-02  1.52796e-03  
1.55464e-02  9.88376e-01  1.30261e-02  1.55464e-03  
1.58031e-02  1.00447e+00  1.30261e-02  1.58031e-03  
1.60833e-02  1.00867e+00  1.30261e-02  1.60833e-03  
1.63805e-02  9.81924e-01  1.30261e-02  1.63805e-03  
1.66601e-02  9.88343e-01  1.30261e-02  1.66601e-03  
1.69100e-02  1.01423e+00  1.30261e-02  1.69100e-03  
1.71961e-02  1.01908e+00  1.30261e-02  1.71961e-03  
1.74568e-02  1.00601e+00  1.30261e-02  1.74568e-03  
1.77072e-02  1.00739e+00  1.30261e-02  1.77072e-03  
1.80431e-02  9.96641e-01  1.30261e-02  1.80431e-03  
1.82823e-02  9.95144e-01  1.30261e-02  1.82823e-03  
1.85487e-02  9.94702e-01  1.30261e-02  1.85487e-03  
