#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99564e-03  1.00302e+00  1.60590e-02  6.99564e-04  
7.40322e-03  1.00797e+00  1.60590e-02  7.40322e-04  
7.77165e-03  9.90709e-01  1.60590e-02  7.77165e-04  
8.17841e-03  1.00836e+00  1.60590e-02  8.17841e-04  
8.53793e-03  9.62599e-01  1.60590e-02  8.53793e-04  
8.93326e-03  1.00026e+00  1.60590e-02  8.93326e-04  
9.32236e-03  9.95252e-01  1.60590e-02  9.32236e-04  
9.70880e-03  9.84161e-01  1.60590e-02  9.70880e-04  
1.01061e-02  1.01061e+00  1.60590e-02  1.01061e-03  
1.05146e-02  9.94757e-01  1.60590e-02  1.05146e-03  
1.08767e-02  9.90576e-01  1.60590e-02  1.08767e-03  
1.12463e-02  1.00820e+00  1.60590e-02  1.12463e-03  
1.16389e-02  9.89020e-01  1.60590e-02  1.16389e-03  
1.20209e-02  9.86421e-01  1.60590e-02  1.20209e-03  
1.24386e-02  9.97517e-01  1.60590e-02  1.24386e-03  
1.27892e-02  9.79441e-01  1.60590e-02  1.27892e-03  
1.32067e-02  1.00783e+00  1.60590e-02  1.32067e-03  
1.35927e-02  9.98753e-01  1.60590e-02  1.35927e-03  
1.39831e-02  9.89021e-01  1.60590e-02  1.39831e-03  
1.43656e-02  1.01544e+00  1.60590e-02  1.43656e-03  
1.47673e-02  9.79238e-01  1.60590e-02  1.47673e-03  
1.51497e-02  1.00395e+00  1.60590e-02  1.51497e-03  
1.55270e-02  1.00881e+00  1.60590e-02  1.55270e-03  
1.58812e-02  1.00138e+00  1.60590e-02  1.58812e-03  
1.63130e-02  1.00009e+00  1.60590e-02  1.63130e-03  
1.66919e-02  1.00274e+00  1.60590e-02  1.66919e-03  
1.70693e-02  1.01437e+00  1.60590e-02  1.70693e-03  
1.74653e-02  1.02615e+00  1.60590e-02  1.74653e-03  
1.78592e-02  9.83039e-01  1.60590e-02  1.78592e-03  
1.82166e-02  9.83979e-01  1.60590e-02  1.82166e-03  
1.86320e-02  9.89451e-01  1.60590e-02  1.86320e-03  
1.90023e-02  9.82089e-01  1.60520e-02  1.90023e-03  
1.94121e-02  9.92563e-01  1.60153e-02  1.94121e-03  
1.97854e-02  9.93373e-01  1.59044e-02  1.97854e-03  
2.01677e-02  9.41187e-01  1.55971e-02  2.01677e-03  
2.05864e-02  8.37528e-01  1.48572e-02  2.05864e-03  
2.09394e-02  7.47665e-01  1.39369e-02  2.09394e-03  
2.13738e-02  6.86315e-01  1.31285e-02  2.13738e-03  
2.17201e-02  5.20747e-01  1.16304e-02  2.17201e-03  
2.21693e-02  3.56696e-01  9.71440e-03  2.21693e-03  
2.25031e-02  3.24004e-01  9.05326e-03  2.25031e-03  
2.28743e-02  2.23873e-01  7.74704e-03  2.28743e-03  
2.32759e-02  1.77743e-01  6.71944e-03  2.32759e-03  
2.36842e-02  1.36633e-01  5.96592e-03  2.36842e-03  
2.40612e-02  1.10738e-01  5.32773e-03  2.40612e-03  
