# Q (A^-1),  R, RQ^4 (A^-4)
1.0000e-03 9.9958e-01 9.9958e-13
1.2990e-03 9.9958e-01 2.8461e-12
1.5980e-03 9.9958e-01 6.5181e-12
1.8970e-03 9.9958e-01 1.2944e-11
2.1960e-03 9.9958e-01 2.3246e-11
2.4950e-03 9.9958e-01 3.8735e-11
2.7940e-03 9.9958e-01 6.0915e-11
3.0930e-03 9.9958e-01 9.1482e-11
3.3920e-03 9.9958e-01 1.3232e-10
3.6910e-03 9.9958e-01 1.8552e-10
3.9900e-03 9.9958e-01 2.5334e-10
4.2890e-03 9.9958e-01 3.3825e-10
4.5880e-03 9.9958e-01 4.4290e-10
4.8870e-03 9.9958e-01 5.7014e-10
5.1860e-03 9.9958e-01 7.2301e-10
5.4850e-03 9.9958e-01 9.0474e-10
5.7840e-03 9.9958e-01 1.1187e-09
6.0830e-03 9.9958e-01 1.3686e-09
6.3820e-03 9.9958e-01 1.6582e-09
6.6810e-03 9.9958e-01 1.9915e-09
6.9800e-03 9.9958e-01 2.3727e-09
7.2790e-03 9.9958e-01 2.8061e-09
7.5780e-03 9.9958e-01 3.2964e-09
7.8770e-03 9.9958e-01 3.8482e-09
8.1760e-03 9.9958e-01 4.4666e-09
8.4750e-03 9.9958e-01 5.1567e-09
8.7740e-03 9.9958e-01 5.9239e-09
9.0730e-03 9.9958e-01 6.7736e-09
9.3720e-03 9.9958e-01 7.7116e-09
9.6710e-03 9.9958e-01 8.7438e-09
9.9700e-03 9.9958e-01 9.8763e-09
1.0269e-02 9.9958e-01 1.1115e-08
1.0568e-02 9.9958e-01 1.2468e-08
1.0867e-02 9.9958e-01 1.3940e-08
1.1166e-02 9.9958e-01 1.5538e-08
1.1465e-02 9.9958e-01 1.7271e-08
1.1764e-02 9.9958e-01 1.9144e-08
1.2063e-02 9.9958e-01 2.1166e-08
1.2362e-02 9.9958e-01 2.3344e-08
1.2661e-02 9.9958e-01 2.5685e-08
1.2960e-02 9.9958e-01 2.8199e-08
1.3259e-02 9.9958e-01 3.0893e-08
1.3558e-02 9.9958e-01 3.3775e-08
1.3857e-02 9.9958e-01 3.6855e-08
1.4156e-02 9.9958e-01 4.0140e-08
1.4455e-02 9.9958e-01 4.3640e-08
1.4754e-02 9.9958e-01 4.7365e-08
1.5053e-02 9.9958e-01 5.1323e-08
1.5352e-02 9.9958e-01 5.5523e-08
1.5651e-02 9.9792e-01 5.9878e-08
1.5950e-02 9.9271e-01 6.4249e-08
1.6249e-02 9.7842e-01 6.8208e-08
1.6548e-02 9.4607e-01 7.0942e-08
1.6847e-02 8.8495e-01 7.1287e-08
1.7146e-02 7.8797e-01 6.8102e-08
1.7445e-02 6.5807e-01 6.0947e-08
1.7744e-02 5.1035e-01 5.0591e-08
1.8043e-02 3.6667e-01 3.8861e-08
1.8342e-02 2.4584e-01 2.7826e-08
1.8641e-02 1.5652e-01 1.8900e-08
1.8940e-02 9.7138e-02 1.2500e-08
1.9239e-02 6.0721e-02 8.3190e-09
1.9538e-02 4.0448e-02 5.8941e-09
1.9837e-02 2.5839e-02 4.0011e-09
2.0136e-02 1.8610e-02 3.0595e-09
2.0435e-02 1.5184e-02 2.6478e-09
2.0734e-02 1.3696e-02 2.5313e-09
2.1033e-02 1.3207e-02 2.5846e-09
2.1332e-02 1.3125e-02 2.7179e-09
2.1631e-02 1.3158e-02 2.8807e-09
2.1930e-02 1.3154e-02 3.0423e-09
2.2229e-02 1.3042e-02 3.1843e-09
2.2528e-02 1.2801e-02 3.2970e-09
2.2827e-02 1.2438e-02 3.3770e-09
2.3126e-02 1.1974e-02 3.4247e-09
2.3425e-02 1.1435e-02 3.4431e-09
2.3724e-02 1.0849e-02 3.4367e-09
2.4023e-02 1.0240e-02 3.4106e-09
2.4322e-02 9.6294e-03 3.3697e-09
2.4621e-02 9.0320e-03 3.3190e-09
2.4920e-02 8.4599e-03 3.2626e-09
2.5219e-02 7.9207e-03 3.2039e-09
2.5518e-02 7.4187e-03 3.1457e-09
2.5817e-02 6.9554e-03 3.0899e-09
2.6116e-02 6.5308e-03 3.0380e-09
2.6415e-02 6.1430e-03 2.9907e-09
2.6714e-02 5.7895e-03 2.9485e-09
2.7013e-02 5.4673e-03 2.9111e-09
2.7312e-02 5.1732e-03 2.8785e-09
2.7611e-02 4.9040e-03 2.8502e-09
2.7910e-02 4.6567e-03 2.8256e-09
2.8209e-02 4.4286e-03 2.8043e-09
2.8508e-02 4.2173e-03 2.7855e-09
2.8807e-02 4.0207e-03 2.7688e-09
2.9106e-02 3.8371e-03 2.7538e-09
2.9405e-02 3.6649e-03 2.7400e-09
2.9704e-02 3.5030e-03 2.7271e-09
3.0003e-02 3.3503e-03 2.7149e-09
3.0302e-02 3.2060e-03 2.7031e-09
3.0601e-02 3.0695e-03 2.6916e-09
3.0900e-02 2.9400e-03 2.6803e-09
3.1199e-02 2.8171e-03 2.6691e-09
3.1498e-02 2.7005e-03 2.6581e-09
3.1797e-02 2.5897e-03 2.6473e-09
3.2096e-02 2.4844e-03 2.6365e-09
3.2395e-02 2.3844e-03 2.6259e-09
3.2694e-02 2.2892e-03 2.6155e-09
3.2993e-02 2.1987e-03 2.6053e-09
3.3292e-02 2.1126e-03 2.5952e-09
3.3591e-02 2.0307e-03 2.5854e-09
3.3890e-02 1.9527e-03 2.5759e-09
3.4189e-02 1.8785e-03 2.5665e-09
3.4488e-02 1.8078e-03 2.5575e-09
3.4787e-02 1.7404e-03 2.5486e-09
3.5086e-02 1.6761e-03 2.5401e-09
3.5385e-02 1.6149e-03 2.5317e-09
3.5684e-02 1.5565e-03 2.5237e-09
3.5983e-02 1.5007e-03 2.5158e-09
3.6282e-02 1.4474e-03 2.5081e-09
