#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99612e-03  1.01083e+00  1.77839e-02  6.99612e-04  
7.38992e-03  9.83813e-01  1.77839e-02  7.38992e-04  
7.77574e-03  1.00907e+00  1.77839e-02  7.77574e-04  
8.17260e-03  1.00471e+00  1.77839e-02  8.17260e-04  
8.55046e-03  1.01188e+00  1.77839e-02  8.55046e-04  
8.93731e-03  1.01459e+00  1.77839e-02  8.93731e-04  
9.32202e-03  1.01156e+00  1.77839e-02  9.32202e-04  
9.71613e-03  9.92002e-01  1.77839e-02  9.71613e-04  
1.00961e-02  9.82379e-01  1.77839e-02  1.00961e-03  
1.04746e-02  1.02948e+00  1.77839e-02  1.04746e-03  
1.08751e-02  1.00597e+00  1.77839e-02  1.08751e-03  
1.12601e-02  9.88887e-01  1.77839e-02  1.12601e-03  
1.16713e-02  1.00048e+00  1.77839e-02  1.16713e-03  
1.20631e-02  9.96527e-01  1.77839e-02  1.20631e-03  
1.24421e-02  1.00594e+00  1.77839e-02  1.24421e-03  
1.28003e-02  1.00602e+00  1.77839e-02  1.28003e-03  
1.32069e-02  9.72171e-01  1.77839e-02  1.32069e-03  
1.35916e-02  9.76699e-01  1.77839e-02  1.35916e-03  
1.39814e-02  1.01717e+00  1.77839e-02  1.39814e-03  
1.43729e-02  1.02409e+00  1.77839e-02  1.43729e-03  
1.47357e-02  1.02821e+00  1.77839e-02  1.47357e-03  
1.51355e-02  9.87130e-01  1.77490e-02  1.51355e-03  
1.55301e-02  1.00972e+00  1.76224e-02  1.55301e-03  
1.58994e-02  9.74324e-01  1.73004e-02  1.58994e-03  
1.63107e-02  8.42301e-01  1.63919e-02  1.63107e-03  
1.66704e-02  6.79475e-01  1.46846e-02  1.66704e-03  
1.70552e-02  4.99430e-01  1.25832e-02  1.70552e-03  
1.74824e-02  3.47945e-01  1.06606e-02  1.74824e-03  
1.78698e-02  2.53997e-01  9.00780e-03  1.78698e-03  
1.82637e-02  1.73732e-01  7.54144e-03  1.82637e-03  
1.86444e-02  1.36353e-01  6.52898e-03  1.86444e-03  
1.89803e-02  1.07939e-01  5.82201e-03  1.89803e-03  
1.94009e-02  8.20129e-02  4.96232e-03  1.94009e-03  
1.98098e-02  5.03802e-02  4.09353e-03  1.98098e-03  
2.01830e-02  2.94013e-02  3.36164e-03  2.01830e-03  
2.05998e-02  2.72871e-02  2.69768e-03  2.05998e-03  
2.09705e-02  1.66853e-02  2.30362e-03  2.09705e-03  
2.13290e-02  1.52388e-02  2.14507e-03  2.13290e-03  
2.17479e-02  1.52027e-02  2.19825e-03  2.17479e-03  
2.21016e-02  1.81894e-02  2.30999e-03  2.21016e-03  
2.25196e-02  2.10826e-02  2.43443e-03  2.25196e-03  
2.28655e-02  1.85012e-02  2.48313e-03  2.28655e-03  
2.33121e-02  2.15196e-02  2.45666e-03  2.33121e-03  
2.36200e-02  1.83885e-02  2.38430e-03  2.36200e-03  
2.40382e-02  9.38674e-03  2.22716e-03  2.40382e-03  
2.44279e-02  1.18129e-02  2.03438e-03  2.44279e-03  
2.48529e-02  1.06877e-02  1.80514e-03  2.48529e-03  
2.52109e-02  8.96737e-03  1.61755e-03  2.52109e-03  
2.56516e-02  3.93732e-03  1.43216e-03  2.56516e-03  
2.59715e-02  4.49155e-03  1.33609e-03  2.59715e-03  
2.50259e-02  9.20613e-03  1.06447e-04  2.50259e-03  
2.74278e-02  5.31005e-03  8.06261e-05  2.74278e-03  
2.98296e-02  4.21114e-03  7.20282e-05  2.98296e-03  
3.22856e-02  2.24151e-03  5.25213e-05  3.22856e-03  
3.46761e-02  1.98642e-03  4.97011e-05  3.46761e-03  
3.71001e-02  1.25486e-03  3.99539e-05  3.71001e-03  
3.94977e-02  1.02667e-03  3.56967e-05  3.94977e-03  
4.19626e-02  7.46825e-04  3.14595e-05  4.19626e-03  
4.43826e-02  5.72510e-04  2.75040e-05  4.43826e-03  
4.67733e-02  4.97610e-04  2.49706e-05  4.67733e-03  
4.91102e-02  3.91075e-04  2.24029e-05  4.91102e-03  
5.15569e-02  3.11465e-04  2.02768e-05  5.15569e-03  
5.40512e-02  2.87361e-04  1.84266e-05  5.40512e-03  
5.64280e-02  1.99917e-04  1.68449e-05  5.64280e-03  
5.89820e-02  1.79436e-04  1.54054e-05  5.89820e-03  
6.12278e-02  1.21680e-04  1.42774e-05  6.12278e-03  
6.35455e-02  1.45754e-04  1.32412e-05  6.35455e-03  
6.61811e-02  1.01642e-04  1.22013e-05  6.61811e-03  
6.86796e-02  7.69385e-05  1.13253e-05  6.86796e-03  
7.09226e-02  8.50583e-05  1.06192e-05  7.09226e-03  
7.34683e-02  6.94943e-05  9.89747e-06  7.34683e-03  
7.57639e-02  6.39807e-05  9.30926e-06  7.57639e-03  
7.82338e-02  4.56970e-05  8.73526e-06  7.82338e-03  
8.06625e-02  3.68336e-05  8.22269e-06  8.06625e-03  
8.31263e-02  3.31801e-05  7.74907e-06  8.31263e-03  
8.56528e-02  3.45587e-05  7.30628e-06  8.56528e-03  
8.80106e-02  2.68452e-05  6.92785e-06  8.80106e-03  
9.02123e-02  2.71125e-05  6.60172e-06  9.02123e-03  
9.27016e-02  1.34469e-05  6.26125e-06  9.27016e-03  
9.51520e-02  5.12261e-06  5.95248e-06  9.51520e-03  
