#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99315e-03  1.01624e+00  1.39461e-02  6.99315e-04  
7.64939e-03  1.00507e+00  1.39461e-02  7.64939e-04  
8.30125e-03  9.96186e-01  1.39461e-02  8.30125e-04  
8.95391e-03  1.00359e+00  1.39461e-02  8.95391e-04  
9.60733e-03  9.83290e-01  1.39461e-02  9.60733e-04  
1.02959e-02  9.91943e-01  1.39461e-02  1.02959e-03  
1.09319e-02  9.95073e-01  1.39461e-02  1.09319e-03  
1.15944e-02  1.01102e+00  1.39461e-02  1.15944e-03  
1.22309e-02  1.00984e+00  1.39461e-02  1.22309e-03  
1.28967e-02  9.92418e-01  1.39461e-02  1.28967e-03  
1.35715e-02  1.02042e+00  1.39461e-02  1.35715e-03  
1.42222e-02  1.00566e+00  1.39461e-02  1.42222e-03  
1.48523e-02  9.92085e-01  1.39461e-02  1.48523e-03  
1.55038e-02  1.00145e+00  1.39461e-02  1.55038e-03  
1.61837e-02  9.95457e-01  1.39461e-02  1.61837e-03  
1.68330e-02  9.90436e-01  1.39461e-02  1.68330e-03  
1.74743e-02  9.85410e-01  1.39461e-02  1.74743e-03  
1.81654e-02  9.98851e-01  1.39461e-02  1.81654e-03  
1.88210e-02  1.02393e+00  1.39461e-02  1.88210e-03  
1.94557e-02  9.99760e-01  1.39461e-02  1.94557e-03  
2.00953e-02  1.00670e+00  1.39461e-02  2.00953e-03  
2.07513e-02  9.85189e-01  1.39315e-02  2.07513e-03  
2.14156e-02  9.61768e-01  1.37841e-02  2.14156e-03  
2.20571e-02  9.26534e-01  1.32695e-02  2.20571e-03  
2.27511e-02  7.38209e-01  1.20942e-02  2.27511e-03  
2.33706e-02  5.30830e-01  1.03946e-02  2.33706e-03  
2.40472e-02  3.59372e-01  8.35849e-03  2.40472e-03  
2.46661e-02  2.43301e-01  6.83128e-03  2.46661e-03  
2.53460e-02  1.55312e-01  5.47088e-03  2.53460e-03  
2.59623e-02  1.18088e-01  4.60645e-03  2.59623e-03  
2.49961e-02  1.90215e-01  3.74834e-04  2.49961e-03  
2.74405e-02  5.68446e-02  2.05374e-04  2.74405e-03  
2.98618e-02  2.30369e-02  1.31213e-04  2.98618e-03  
3.22772e-02  9.34514e-03  8.42325e-05  3.22772e-03  
3.46718e-02  3.68531e-03  5.32888e-05  3.46718e-03  
3.71025e-02  1.54143e-03  3.42331e-05  3.71025e-03  
3.94597e-02  8.47006e-04  2.56549e-05  3.94597e-03  
4.19071e-02  6.64048e-04  2.30266e-05  4.19071e-03  
4.43167e-02  6.01403e-04  2.19765e-05  4.43167e-03  
4.68037e-02  4.85812e-04  2.01589e-05  4.68037e-03  
4.90578e-02  3.67360e-04  1.76041e-05  4.90578e-03  
5.17127e-02  2.32616e-04  1.39170e-05  5.17127e-03  
5.39319e-02  1.24912e-04  1.07256e-05  5.39319e-03  
5.64068e-02  5.05214e-05  7.52229e-06  5.64068e-03  
5.88696e-02  2.00063e-05  5.14258e-06  5.88696e-03  
6.12800e-02  1.49838e-05  4.04334e-06  6.12800e-03  
6.37099e-02  6.77612e-06  4.08647e-06  6.37099e-03  
6.61336e-02  1.76424e-05  4.44987e-06  6.61336e-03  
6.85701e-02  1.60957e-05  4.65204e-06  6.85701e-03  
7.09999e-02  9.79526e-06  4.61549e-06  7.09999e-03  
7.34704e-02  2.15435e-05  4.39825e-06  7.34704e-03  
