#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99753e-03  9.96681e-01  1.80253e-02  6.99753e-04  
7.27665e-03  1.00032e+00  1.80253e-02  7.27665e-04  
7.55317e-03  1.02502e+00  1.80253e-02  7.55317e-04  
7.82382e-03  1.01573e+00  1.80253e-02  7.82382e-04  
8.10654e-03  1.01730e+00  1.80253e-02  8.10654e-04  
8.38369e-03  9.84009e-01  1.80253e-02  8.38369e-04  
8.64512e-03  1.00426e+00  1.80223e-02  8.64512e-04  
8.90909e-03  9.88427e-01  1.79814e-02  8.90909e-04  
9.19745e-03  9.69001e-01  1.77150e-02  9.19745e-04  
9.47667e-03  8.73954e-01  1.68126e-02  9.47667e-04  
9.73570e-03  7.01840e-01  1.51552e-02  9.73570e-04  
1.00358e-02  4.86954e-01  1.24596e-02  1.00358e-03  
1.03065e-02  2.56571e-01  9.08811e-03  1.03065e-03  
1.05960e-02  7.97348e-02  5.31614e-03  1.05960e-03  
1.08494e-02  4.55304e-02  3.73553e-03  1.08494e-03  
1.11077e-02  1.70014e-02  2.49155e-03  1.11077e-03  
1.14054e-02  1.08422e-02  1.87806e-03  1.14054e-03  
1.16422e-02  9.59639e-03  1.75834e-03  1.16422e-03  
1.19722e-02  1.02052e-02  1.70055e-03  1.19722e-03  
1.22297e-02  8.91037e-03  1.66418e-03  1.22297e-03  
1.25007e-02  8.73976e-03  1.61789e-03  1.25007e-03  
1.27656e-02  9.44922e-03  1.56853e-03  1.27656e-03  
1.30619e-02  7.16255e-03  1.51209e-03  1.30619e-03  
1.33215e-02  8.01820e-03  1.46322e-03  1.33215e-03  
1.36109e-02  4.84811e-03  1.41061e-03  1.36109e-03  
1.38863e-02  6.55509e-03  1.36261e-03  1.38863e-03  
1.41546e-02  5.20127e-03  1.31795e-03  1.41546e-03  
1.44163e-02  5.95240e-03  1.27681e-03  1.44163e-03  
1.46760e-02  3.68093e-03  1.23777e-03  1.46760e-03  
1.49895e-02  3.78823e-03  1.19273e-03  1.49895e-03  
1.52872e-02  3.91794e-03  1.15222e-03  1.52872e-03  
1.55238e-02  3.00333e-03  1.12155e-03  1.55238e-03  
1.58200e-02  2.12744e-03  1.08467e-03  1.58200e-03  
1.60991e-02  2.08115e-03  1.05151e-03  1.60991e-03  
1.63546e-02  4.78258e-03  1.02241e-03  1.63546e-03  
1.66343e-02  2.79247e-03  9.91864e-04  1.66343e-03  
1.68990e-02  2.37127e-03  9.64114e-04  1.68990e-03  
1.71797e-02  1.27392e-03  9.35928e-04  1.71797e-03  
1.74609e-02  3.94064e-03  9.08863e-04  1.74609e-03  
1.77360e-02  2.01954e-03  8.83503e-04  1.77360e-03  
