#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00232e-03  1.01244e+00  1.35006e-02  7.00232e-04  
7.38177e-03  9.85660e-01  1.35006e-02  7.38177e-04  
7.76672e-03  1.02069e+00  1.35006e-02  7.76672e-04  
8.16361e-03  9.80294e-01  1.34940e-02  8.16361e-04  
8.55720e-03  9.75273e-01  1.33057e-02  8.55720e-04  
8.94393e-03  8.60534e-01  1.24201e-02  8.94393e-04  
9.31459e-03  6.28810e-01  1.06220e-02  9.31459e-04  
9.70564e-03  3.81981e-01  8.44310e-03  9.70564e-04  
1.01111e-02  2.47349e-01  6.74926e-03  1.01111e-03  
1.04719e-02  1.80936e-01  5.66224e-03  1.04719e-03  
1.08516e-02  1.28735e-01  4.83052e-03  1.08516e-03  
1.12424e-02  9.99633e-02  4.20424e-03  1.12424e-03  
1.16570e-02  7.16299e-02  3.67964e-03  1.16570e-03  
1.20460e-02  5.80146e-02  3.28383e-03  1.20460e-03  
1.24287e-02  4.50488e-02  2.98457e-03  1.24287e-03  
1.28202e-02  4.34633e-02  2.74332e-03  1.28202e-03  
1.32224e-02  3.75375e-02  2.54801e-03  1.32224e-03  
1.35928e-02  2.64046e-02  2.41122e-03  1.35928e-03  
1.39728e-02  2.84110e-02  2.30380e-03  1.39728e-03  
1.43606e-02  2.59094e-02  2.21736e-03  1.43606e-03  
1.47509e-02  2.71831e-02  2.14781e-03  1.47509e-03  
1.51609e-02  2.25635e-02  2.08998e-03  1.51609e-03  
1.55426e-02  2.43533e-02  2.04326e-03  1.55426e-03  
1.59143e-02  1.92074e-02  2.00189e-03  1.59143e-03  
1.62879e-02  2.40100e-02  1.96266e-03  1.62879e-03  
1.66914e-02  1.83907e-02  1.92114e-03  1.66914e-03  
1.70634e-02  2.06103e-02  1.88262e-03  1.70634e-03  
1.74733e-02  2.16606e-02  1.83938e-03  1.74733e-03  
1.78816e-02  1.66258e-02  1.79518e-03  1.78816e-03  
1.82527e-02  1.43446e-02  1.75405e-03  1.82527e-03  
1.86336e-02  1.73887e-02  1.71099e-03  1.86336e-03  
1.90176e-02  1.27287e-02  1.66703e-03  1.90176e-03  
1.93984e-02  1.51431e-02  1.62308e-03  1.93984e-03  
1.97750e-02  1.23533e-02  1.57952e-03  1.97750e-03  
2.01781e-02  1.39779e-02  1.53319e-03  2.01781e-03  
2.05599e-02  1.30073e-02  1.48990e-03  2.05599e-03  
2.09253e-02  1.18257e-02  1.44910e-03  2.09253e-03  
2.13494e-02  9.38566e-03  1.40270e-03  2.13494e-03  
2.17597e-02  9.57805e-03  1.35937e-03  2.17597e-03  
2.21209e-02  9.57941e-03  1.32225e-03  2.21209e-03  
2.24928e-02  9.74885e-03  1.28518e-03  2.24928e-03  
2.28820e-02  9.78471e-03  1.24787e-03  2.28820e-03  
2.32724e-02  8.34456e-03  1.21191e-03  2.32724e-03  
2.36593e-02  6.51472e-03  1.17756e-03  2.36593e-03  
2.39846e-02  7.10277e-03  1.14974e-03  2.39846e-03  
2.44495e-02  7.37467e-03  1.11175e-03  2.44495e-03  
2.48162e-02  7.61021e-03  1.08302e-03  2.48162e-03  
2.52080e-02  5.55711e-03  1.05343e-03  2.52080e-03  
