#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99581e-03  9.61417e-01  1.93726e-02  6.99581e-04  
7.38498e-03  9.84987e-01  1.92518e-02  7.38498e-04  
7.75471e-03  9.53258e-01  1.91266e-02  7.75471e-04  
8.17284e-03  9.31732e-01  1.89640e-02  8.17284e-04  
8.55362e-03  9.21290e-01  1.87847e-02  8.55362e-04  
8.94095e-03  8.86821e-01  1.85687e-02  8.94095e-04  
9.34423e-03  8.87006e-01  1.83013e-02  9.34423e-04  
9.71362e-03  8.19985e-01  1.80054e-02  9.71362e-04  
1.00966e-02  8.27117e-01  1.76391e-02  1.00966e-03  
1.04542e-02  7.87042e-01  1.72379e-02  1.04542e-03  
1.08832e-02  7.28738e-01  1.66709e-02  1.08832e-03  
1.12673e-02  6.86689e-01  1.60646e-02  1.12673e-03  
1.16629e-02  6.08686e-01  1.53461e-02  1.16629e-03  
1.20576e-02  5.57488e-01  1.45301e-02  1.20576e-03  
1.23984e-02  4.76439e-01  1.37407e-02  1.23984e-03  
1.28227e-02  4.12166e-01  1.26622e-02  1.28227e-03  
1.32136e-02  3.65030e-01  1.15872e-02  1.32136e-03  
1.36058e-02  2.87811e-01  1.04515e-02  1.36058e-03  
1.39762e-02  2.32883e-01  9.35108e-03  1.39762e-03  
1.43564e-02  1.69123e-01  8.20942e-03  1.43564e-03  
1.47430e-02  1.30107e-01  7.05360e-03  1.47430e-03  
1.51488e-02  1.01472e-01  5.91005e-03  1.51488e-03  
1.55387e-02  6.97553e-02  4.86833e-03  1.55387e-03  
1.59002e-02  3.94650e-02  3.96910e-03  1.59002e-03  
1.62986e-02  2.21309e-02  3.09184e-03  1.62986e-03  
1.66958e-02  1.53822e-02  2.36566e-03  1.66958e-03  
1.71057e-02  1.00355e-02  1.77543e-03  1.71057e-03  
1.74733e-02  4.20048e-03  1.46301e-03  1.74733e-03  
1.78648e-02  6.25610e-03  1.39256e-03  1.78648e-03  
1.82498e-02  4.81259e-03  1.50295e-03  1.82498e-03  
1.86328e-02  8.79189e-03  1.70004e-03  1.86328e-03  
1.90320e-02  1.27431e-02  1.92855e-03  1.90320e-03  
1.93892e-02  1.35043e-02  2.11500e-03  1.93892e-03  
1.97713e-02  1.02116e-02  2.28422e-03  1.97713e-03  
2.01746e-02  1.53365e-02  2.42281e-03  2.01746e-03  
2.05823e-02  1.63199e-02  2.51839e-03  2.05823e-03  
2.09713e-02  1.54336e-02  2.57353e-03  2.09713e-03  
2.13444e-02  1.88685e-02  2.59408e-03  2.13444e-03  
2.17502e-02  1.27504e-02  2.58024e-03  2.17502e-03  
2.21517e-02  1.69404e-02  2.53829e-03  2.21517e-03  
2.25267e-02  1.43971e-02  2.47575e-03  2.25267e-03  
2.29173e-02  1.20607e-02  2.38679e-03  2.29173e-03  
2.32763e-02  1.45923e-02  2.28924e-03  2.32763e-03  
2.36376e-02  1.22506e-02  2.17774e-03  2.36376e-03  
2.40593e-02  1.18807e-02  2.03351e-03  2.40593e-03  
2.44002e-02  1.04302e-02  1.90819e-03  2.44002e-03  
2.48590e-02  7.85631e-03  1.73075e-03  2.48590e-03  
2.51975e-02  7.52058e-03  1.59565e-03  2.51975e-03  
2.56149e-02  6.69337e-03  1.42866e-03  2.56149e-03  
2.60281e-02  5.60783e-03  1.26407e-03  2.60281e-03  
2.50055e-02  7.23203e-03  1.03899e-04  2.50055e-03  
2.74355e-02  1.49057e-03  4.81933e-05  2.74355e-03  
2.98181e-02  8.61680e-04  3.74407e-05  2.98181e-03  
3.22565e-02  1.94176e-03  5.43455e-05  3.22565e-03  
3.46868e-02  1.91108e-03  5.52647e-05  3.46868e-03  
