#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00438e-03  9.82125e-01  1.54229e-02  7.00438e-04  
7.37448e-03  9.85258e-01  1.54098e-02  7.37448e-04  
7.79004e-03  1.01255e+00  1.53861e-02  7.79004e-04  
8.16254e-03  9.80886e-01  1.53513e-02  8.16254e-04  
8.56045e-03  9.61416e-01  1.52853e-02  8.56045e-04  
8.93160e-03  9.79734e-01  1.51823e-02  8.93160e-04  
9.33070e-03  9.44604e-01  1.49992e-02  9.33070e-04  
9.70711e-03  9.27581e-01  1.47016e-02  9.70711e-04  
1.01208e-02  8.48811e-01  1.41469e-02  1.01208e-03  
1.04971e-02  7.47707e-01  1.33774e-02  1.04971e-03  
1.08893e-02  6.45352e-01  1.22404e-02  1.08893e-03  
1.12710e-02  5.00367e-01  1.08101e-02  1.12710e-03  
1.16558e-02  3.44448e-01  9.17791e-03  1.16558e-03  
1.20405e-02  2.38305e-01  7.50580e-03  1.20405e-03  
1.24285e-02  1.52147e-01  6.03020e-03  1.24285e-03  
1.27994e-02  9.13189e-02  4.91045e-03  1.27994e-03  
1.31950e-02  6.70280e-02  4.05323e-03  1.31950e-03  
1.35732e-02  5.30589e-02  3.53898e-03  1.35732e-03  
1.39742e-02  4.19456e-02  3.23461e-03  1.39742e-03  
1.43567e-02  3.23592e-02  3.03892e-03  1.43567e-03  
1.47679e-02  3.28380e-02  2.87037e-03  1.47679e-03  
1.51584e-02  3.04907e-02  2.72015e-03  1.51584e-03  
1.55467e-02  2.89154e-02  2.56822e-03  1.55467e-03  
1.59031e-02  2.22182e-02  2.42727e-03  1.59031e-03  
1.62919e-02  2.21074e-02  2.27622e-03  1.62919e-03  
1.66949e-02  1.63467e-02  2.12747e-03  1.66949e-03  
1.70852e-02  1.90830e-02  1.99237e-03  1.70852e-03  
1.74563e-02  1.39968e-02  1.87446e-03  1.74563e-03  
1.78830e-02  1.33312e-02  1.75424e-03  1.78830e-03  
1.82328e-02  1.39459e-02  1.66473e-03  1.82328e-03  
1.86275e-02  9.94541e-03  1.57290e-03  1.86275e-03  
1.90170e-02  1.31764e-02  1.49246e-03  1.90170e-03  
1.94289e-02  8.27377e-03  1.41508e-03  1.94289e-03  
1.98208e-02  8.63880e-03  1.34730e-03  1.98208e-03  
2.01893e-02  7.76713e-03  1.28911e-03  2.01893e-03  
2.05700e-02  5.66034e-03  1.23320e-03  2.05700e-03  
2.09694e-02  4.79947e-03  1.17823e-03  2.09694e-03  
2.13538e-02  4.12549e-03  1.12875e-03  2.13538e-03  
2.17278e-02  6.09521e-03  1.08395e-03  2.17278e-03  
2.21047e-02  4.06954e-03  1.04126e-03  2.21047e-03  
2.25449e-02  4.37636e-03  9.94267e-04  2.25449e-03  
2.28835e-02  4.55842e-03  9.60542e-04  2.28835e-03  
2.33207e-02  2.45496e-03  9.19432e-04  2.33207e-03  
2.36720e-02  2.57493e-03  8.88168e-04  2.36720e-03  
2.40417e-02  4.31199e-03  8.56984e-04  2.40417e-03  
2.44376e-02  2.92585e-03  8.25638e-04  2.44376e-03  
2.48505e-02  1.79327e-03  7.94579e-04  2.48505e-03  
2.52113e-02  2.94817e-03  7.68798e-04  2.52113e-03  
2.55757e-02  4.16958e-03  7.44220e-04  2.55757e-03  
2.60349e-02  1.23440e-03  7.14837e-04  2.60349e-03  
2.49947e-02  2.64781e-03  4.92004e-05  2.49947e-03  
2.74001e-02  1.67154e-03  4.01472e-05  2.74001e-03  
2.98271e-02  1.12210e-03  3.33728e-05  2.98271e-03  
3.22705e-02  8.37155e-04  2.81709e-05  3.22705e-03  
3.46413e-02  5.91671e-04  2.42171e-05  3.46413e-03  
3.70837e-02  4.73666e-04  2.09616e-05  3.70837e-03  
3.94795e-02  3.36250e-04  1.83709e-05  3.94795e-03  
4.19517e-02  2.65162e-04  1.61721e-05  4.19517e-03  
4.43624e-02  2.02353e-04  1.43893e-05  4.43624e-03  
4.68084e-02  1.42072e-04  1.28670e-05  4.68084e-03  
4.92760e-02  1.17467e-04  1.15640e-05  4.92760e-03  
5.15404e-02  1.03878e-04  1.05349e-05  5.15404e-03  
5.40536e-02  8.10798e-05  9.54696e-06  5.40536e-03  
5.64638e-02  7.22630e-05  8.72475e-06  5.64638e-03  
5.88662e-02  6.84521e-05  8.00714e-06  5.88662e-03  
6.12940e-02  4.28171e-05  7.36892e-06  6.12940e-03  
6.37176e-02  3.33789e-05  6.80575e-06  6.37176e-03  
6.62747e-02  3.38577e-05  6.27975e-06  6.62747e-03  
6.85693e-02  2.08303e-05  5.85874e-06  6.85693e-03  
7.09171e-02  2.39790e-05  5.47142e-06  7.09171e-03  
7.33998e-02  2.48045e-05  5.10322e-06  7.33998e-03  
7.57312e-02  1.94693e-05  4.79134e-06  7.57312e-03  
7.82826e-02  1.54708e-05  4.48306e-06  7.82826e-03  
8.06555e-02  1.13495e-05  4.22346e-06  8.06555e-03  
8.30473e-02  1.07814e-05  3.98522e-06  8.30473e-03  
8.55152e-02  5.44175e-06  3.76127e-06  8.55152e-03  
8.78043e-02  1.32958e-05  3.57126e-06  8.78043e-03  
9.03957e-02  2.50877e-06  3.37448e-06  9.03957e-03  
9.28324e-02  1.09844e-05  3.20543e-06  9.28324e-03  
9.52293e-02  6.27941e-06  3.05262e-06  9.52293e-03  
9.76774e-02  6.11401e-06  2.90901e-06  9.76774e-03  
9.99304e-02  3.86252e-06  2.78690e-06  9.99304e-03  
9.50798e-02  4.19901e-06  1.92207e-06  9.50798e-03  
1.00941e-01  4.43330e-06  1.77592e-06  1.00941e-02  
1.07370e-01  1.53984e-06  1.64493e-06  1.07370e-02  
1.13422e-01  3.04703e-06  1.54369e-06  1.13422e-02  
1.19697e-01  1.77990e-06  1.45667e-06  1.19697e-02  
1.25575e-01  1.50893e-06  1.38858e-06  1.25575e-02  
1.31716e-01  3.89761e-07  1.32874e-06  1.31716e-02  
1.43893e-01  7.10068e-07  1.23662e-06  1.43893e-02  
1.50185e-01  4.47164e-07  1.19979e-06  1.50185e-02  
1.48197e-01  2.38695e-06  1.05772e-06  1.48197e-02  
1.73960e-01  4.25990e-07  1.02883e-06  1.73960e-02  
1.90639e-01  3.08939e-07  1.01829e-06  1.90639e-02  
1.98602e-01  8.29328e-07  1.01468e-06  1.98602e-02  
2.15665e-01  1.68971e-06  1.00909e-06  2.15665e-02  
2.24483e-01  6.86889e-07  1.00707e-06  2.24483e-02  
2.41226e-01  1.15289e-06  1.00434e-06  2.41226e-02  
2.49249e-01  1.19577e-06  1.00342e-06  2.49249e-02  
2.57464e-01  1.46746e-06  1.00267e-06  2.57464e-02  
2.66104e-01  7.34386e-07  1.00205e-06  2.66104e-02  
2.82786e-01  7.09834e-07  1.00122e-06  2.82786e-02  
2.91633e-01  1.88207e-06  1.00092e-06  2.91633e-02  
