#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99732e-03  1.00101e+00  1.41671e-02  6.99732e-04  
7.39408e-03  1.00613e+00  1.41671e-02  7.39408e-04  
7.77886e-03  9.88644e-01  1.41671e-02  7.77886e-04  
8.16161e-03  1.00308e+00  1.41671e-02  8.16161e-04  
8.54941e-03  9.94362e-01  1.41671e-02  8.54941e-04  
8.94154e-03  1.02614e+00  1.41671e-02  8.94154e-04  
9.32557e-03  1.01519e+00  1.41671e-02  9.32557e-04  
9.72620e-03  1.02093e+00  1.41671e-02  9.72620e-04  
1.01088e-02  9.98098e-01  1.41671e-02  1.01088e-03  
1.04925e-02  1.02377e+00  1.41671e-02  1.04925e-03  
1.08666e-02  9.89920e-01  1.41671e-02  1.08666e-03  
1.12708e-02  9.99690e-01  1.41671e-02  1.12708e-03  
1.16532e-02  9.94519e-01  1.41671e-02  1.16532e-03  
1.20514e-02  9.78825e-01  1.41671e-02  1.20514e-03  
1.24262e-02  1.02645e+00  1.41671e-02  1.24262e-03  
1.27969e-02  9.94909e-01  1.41671e-02  1.27969e-03  
1.31904e-02  1.00695e+00  1.41671e-02  1.31904e-03  
1.35768e-02  9.95905e-01  1.41671e-02  1.35768e-03  
1.39883e-02  9.90704e-01  1.41671e-02  1.39883e-03  
1.43536e-02  1.00193e+00  1.41671e-02  1.43536e-03  
1.47700e-02  9.93412e-01  1.41671e-02  1.47700e-03  
1.51391e-02  1.00181e+00  1.41671e-02  1.51391e-03  
1.55292e-02  9.98897e-01  1.41671e-02  1.55292e-03  
1.59486e-02  9.95380e-01  1.41671e-02  1.59486e-03  
1.63212e-02  9.84997e-01  1.41671e-02  1.63212e-03  
1.66867e-02  1.00154e+00  1.41671e-02  1.66867e-03  
1.70499e-02  9.95128e-01  1.41671e-02  1.70499e-03  
1.74531e-02  1.01763e+00  1.41660e-02  1.74531e-03  
1.78509e-02  1.00125e+00  1.41497e-02  1.78509e-03  
1.82359e-02  9.76096e-01  1.40895e-02  1.82359e-03  
1.86445e-02  9.92304e-01  1.39082e-02  1.86445e-03  
1.90078e-02  9.09424e-01  1.35198e-02  1.90078e-03  
1.94314e-02  8.03876e-01  1.27987e-02  1.94314e-03  
1.98116e-02  7.11611e-01  1.19477e-02  1.98116e-03  
2.01978e-02  5.58828e-01  1.05733e-02  2.01978e-03  
2.05652e-02  4.19344e-01  9.17181e-03  2.05652e-03  
2.09668e-02  3.08613e-01  7.79187e-03  2.09668e-03  
2.13383e-02  2.45699e-01  6.83009e-03  2.13383e-03  
2.17462e-02  1.68408e-01  5.80450e-03  2.17462e-03  
2.21178e-02  1.26702e-01  5.13809e-03  2.21178e-03  
2.24919e-02  1.04154e-01  4.62557e-03  2.24919e-03  
2.29064e-02  8.21207e-02  4.18062e-03  2.29064e-03  
2.33241e-02  8.03694e-02  3.81961e-03  2.33241e-03  
2.36702e-02  6.15141e-02  3.55613e-03  2.36702e-03  
2.40924e-02  5.64000e-02  3.26487e-03  2.40924e-03  
2.44784e-02  4.11134e-02  3.01567e-03  2.44784e-03  
2.48044e-02  4.05882e-02  2.81352e-03  2.48044e-03  
2.52348e-02  3.18681e-02  2.55667e-03  2.52348e-03  
2.56071e-02  2.69647e-02  2.34895e-03  2.56071e-03  
2.60447e-02  2.06616e-02  2.11924e-03  2.60447e-03  
2.50110e-02  3.58688e-02  1.66444e-04  2.50110e-03  
2.74363e-02  1.18840e-02  9.64425e-05  2.74363e-03  
2.98564e-02  6.69463e-03  7.19258e-05  2.98564e-03  
3.22790e-02  3.58186e-03  5.37268e-05  3.22790e-03  
3.47282e-02  1.32425e-03  3.24811e-05  3.47282e-03  
3.70771e-02  8.76228e-04  2.62319e-05  3.70771e-03  
3.95394e-02  5.40816e-04  2.09744e-05  3.95394e-03  
4.18505e-02  1.91763e-04  1.33986e-05  4.18505e-03  
4.43978e-02  1.21641e-04  1.09494e-05  4.43978e-03  
4.67606e-02  9.24075e-05  9.40180e-06  4.67606e-03  
4.91905e-02  4.77254e-05  6.58770e-06  4.91905e-03  
5.15584e-02  3.51694e-05  5.75968e-06  5.15584e-03  
5.40264e-02  2.56101e-05  5.25125e-06  5.40264e-03  
5.64610e-02  1.71847e-05  4.36546e-06  5.64610e-03  
5.88386e-02  1.82314e-05  4.01157e-06  5.88386e-03  
6.12825e-02  1.60737e-05  3.77480e-06  6.12825e-03  
6.36874e-02  5.98031e-06  3.46717e-06  6.36874e-03  
6.61828e-02  4.63829e-06  3.26015e-06  6.61828e-03  
6.86434e-02  5.98945e-06  3.09854e-06  6.86434e-03  
7.09000e-02  8.48812e-07  2.94794e-06  7.09000e-03  
7.33855e-02  3.24968e-06  2.80797e-06  7.33855e-03  
7.58062e-02  2.28251e-06  2.68940e-06  7.58062e-03  
7.83102e-02  1.78795e-06  2.57514e-06  7.83102e-03  
8.06810e-02  4.74975e-06  2.47749e-06  8.06810e-03  
8.31122e-02  2.89764e-06  2.38669e-06  8.31122e-03  
8.56835e-02  1.64016e-06  2.29854e-06  8.56835e-03  
8.78691e-02  2.52164e-06  2.22965e-06  8.78691e-03  
9.04552e-02  1.46408e-06  2.15462e-06  9.04552e-03  
9.28681e-02  9.26706e-07  2.09018e-06  9.28681e-03  
9.99342e-02  1.22380e-06  1.92761e-06  9.99342e-03  
9.49100e-02  1.67623e-06  1.46484e-06  9.49100e-03  
1.01057e-01  7.28334e-07  1.40468e-06  1.01057e-02  
1.13177e-01  1.44463e-06  1.31359e-06  1.13177e-02  
1.19219e-01  1.38606e-06  1.27828e-06  1.19219e-02  
1.31451e-01  2.70781e-06  1.22128e-06  1.31451e-02  
1.50021e-01  1.64151e-06  1.16034e-06  1.50021e-02  
1.40147e-01  1.61976e-06  1.05194e-06  1.40147e-02  
1.99065e-01  6.77099e-07  1.02063e-06  1.99065e-02  
2.07172e-01  5.74417e-07  1.01837e-06  2.07172e-02  
2.49380e-01  8.61953e-08  1.01024e-06  2.49380e-02  
2.74337e-01  6.06214e-07  1.00733e-06  2.74337e-02  
2.82972e-01  1.66712e-06  1.00653e-06  2.82972e-02  
2.91617e-01  1.72107e-07  1.00582e-06  2.91617e-02  
3.00163e-01  1.35445e-06  1.00521e-06  3.00163e-02  
