#  Q(A^-1)        R           dR         dQ(A^-1)    
7.01093e-03  1.02720e+00  1.33732e-02  7.01093e-04  
7.39660e-03  1.00180e+00  1.33732e-02  7.39660e-04  
7.77546e-03  1.01226e+00  1.33732e-02  7.77546e-04  
8.15649e-03  9.90736e-01  1.33732e-02  8.15649e-04  
8.55081e-03  1.01773e+00  1.33732e-02  8.55081e-04  
8.92134e-03  1.00543e+00  1.33732e-02  8.92134e-04  
9.34418e-03  1.00882e+00  1.33732e-02  9.34418e-04  
9.71363e-03  9.72454e-01  1.33732e-02  9.71363e-04  
1.00877e-02  9.91392e-01  1.33732e-02  1.00877e-03  
1.04824e-02  9.95571e-01  1.33732e-02  1.04824e-03  
1.08808e-02  9.86386e-01  1.33732e-02  1.08808e-03  
1.12656e-02  1.01097e+00  1.33732e-02  1.12656e-03  
1.16382e-02  1.01464e+00  1.33732e-02  1.16382e-03  
1.20406e-02  9.74456e-01  1.33732e-02  1.20406e-03  
1.24494e-02  1.00582e+00  1.33732e-02  1.24494e-03  
1.28331e-02  1.00944e+00  1.33732e-02  1.28331e-03  
1.32161e-02  1.02594e+00  1.33732e-02  1.32161e-03  
1.35777e-02  9.94391e-01  1.33732e-02  1.35777e-03  
1.39837e-02  1.01526e+00  1.33732e-02  1.39837e-03  
1.43591e-02  9.98309e-01  1.33732e-02  1.43591e-03  
1.47463e-02  9.99485e-01  1.33732e-02  1.47463e-03  
1.51322e-02  9.90177e-01  1.33732e-02  1.51322e-03  
1.55415e-02  9.68027e-01  1.33732e-02  1.55415e-03  
1.59173e-02  1.01344e+00  1.33732e-02  1.59173e-03  
1.63258e-02  1.00715e+00  1.33732e-02  1.63258e-03  
1.66990e-02  1.00726e+00  1.33731e-02  1.66990e-03  
1.71043e-02  1.00317e+00  1.33731e-02  1.71043e-03  
1.74638e-02  1.01340e+00  1.33727e-02  1.74638e-03  
1.78540e-02  1.02120e+00  1.33710e-02  1.78540e-03  
1.82605e-02  9.99375e-01  1.33664e-02  1.82605e-03  
1.86531e-02  1.00388e+00  1.33568e-02  1.86531e-03  
1.90188e-02  9.88048e-01  1.33408e-02  1.90188e-03  
1.94014e-02  9.63152e-01  1.33166e-02  1.94014e-03  
1.98027e-02  9.67116e-01  1.32828e-02  1.98027e-03  
2.02103e-02  9.58106e-01  1.32369e-02  2.02103e-03  
2.06044e-02  9.75815e-01  1.31780e-02  2.06044e-03  
2.09660e-02  9.75136e-01  1.31096e-02  2.09660e-03  
2.13126e-02  9.69426e-01  1.30266e-02  2.13126e-03  
