#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99604e-03  9.96081e-01  1.35360e-02  6.99604e-04  
7.64960e-03  9.95281e-01  1.35360e-02  7.64960e-04  
8.30027e-03  1.00667e+00  1.35360e-02  8.30027e-04  
8.97449e-03  1.00197e+00  1.35360e-02  8.97449e-04  
9.62757e-03  9.93562e-01  1.35360e-02  9.62757e-04  
1.02721e-02  1.00498e+00  1.35360e-02  1.02721e-03  
1.09230e-02  1.00608e+00  1.35360e-02  1.09230e-03  
1.15956e-02  9.85218e-01  1.35360e-02  1.15956e-03  
1.22305e-02  1.01472e+00  1.35360e-02  1.22305e-03  
1.29065e-02  1.01652e+00  1.35360e-02  1.29065e-03  
1.35523e-02  1.00849e+00  1.35360e-02  1.35523e-03  
1.41841e-02  9.99002e-01  1.35360e-02  1.41841e-03  
1.48712e-02  1.00512e+00  1.35351e-02  1.48712e-03  
1.55172e-02  1.01905e+00  1.35274e-02  1.55172e-03  
1.61719e-02  9.90616e-01  1.34975e-02  1.61719e-03  
1.68253e-02  9.93581e-01  1.34393e-02  1.68253e-03  
1.74951e-02  9.62658e-01  1.33626e-02  1.74951e-03  
1.81357e-02  9.93537e-01  1.32753e-02  1.81357e-03  
1.88113e-02  9.42040e-01  1.31629e-02  1.88113e-03  
1.94561e-02  9.23237e-01  1.30275e-02  1.94561e-03  
2.01150e-02  9.01050e-01  1.28511e-02  2.01150e-03  
2.07631e-02  8.67474e-01  1.26278e-02  2.07631e-03  
2.14183e-02  8.28251e-01  1.23391e-02  2.14183e-03  
2.21095e-02  7.87783e-01  1.19517e-02  2.21095e-03  
2.27305e-02  7.18383e-01  1.15179e-02  2.27305e-03  
2.33638e-02  6.69155e-01  1.09820e-02  2.33638e-03  
2.40464e-02  5.83226e-01  1.02924e-02  2.40464e-03  
2.46761e-02  4.87034e-01  9.55482e-03  2.46761e-03  
2.53140e-02  4.07789e-01  8.72175e-03  2.53140e-03  
2.59742e-02  3.29491e-01  7.79095e-03  2.59742e-03  
2.50273e-02  4.52718e-01  5.61353e-04  2.50273e-03  
2.74015e-02  1.76281e-01  3.51463e-04  2.74015e-03  
2.98384e-02  4.14957e-02  1.70821e-04  2.98384e-03  
3.22394e-02  1.70453e-02  1.09995e-04  3.22394e-03  
3.46721e-02  2.08067e-02  1.21342e-04  3.46721e-03  
3.70593e-02  2.15310e-02  1.23016e-04  3.70593e-03  
3.95943e-02  1.62623e-02  1.07298e-04  3.95943e-03  
4.19272e-02  1.03866e-02  8.57839e-05  4.19272e-03  
4.44033e-02  5.79856e-03  6.44763e-05  4.44033e-03  
4.67548e-02  3.62560e-03  5.11593e-05  4.67548e-03  
4.92167e-02  2.85125e-03  4.52996e-05  4.92167e-03  
5.16240e-02  2.60667e-03  4.35687e-05  5.16240e-03  
5.40947e-02  2.39235e-03  4.18539e-05  5.40947e-03  
5.65334e-02  2.04040e-03  3.88469e-05  5.65334e-03  
5.88376e-02  1.64210e-03  3.50853e-05  5.88376e-03  
6.12476e-02  1.33403e-03  3.09878e-05  6.12476e-03  
6.38245e-02  1.01344e-03  2.72094e-05  6.38245e-03  
6.60498e-02  8.29337e-04  2.47343e-05  6.60498e-03  
6.86938e-02  6.65011e-04  2.26058e-05  6.86938e-03  
7.09163e-02  5.86302e-04  2.12127e-05  7.09163e-03  
7.32897e-02  4.80420e-04  1.98684e-05  7.32897e-03  
7.58032e-02  4.11862e-04  1.84735e-05  7.58032e-03  
7.84259e-02  3.53529e-04  1.70413e-05  7.84259e-03  
8.06788e-02  3.26485e-04  1.58755e-05  8.06788e-03  
8.31304e-02  2.67632e-04  1.47178e-05  8.31304e-03  
8.55964e-02  2.09228e-04  1.36859e-05  8.55964e-03  
8.79426e-02  1.87364e-04  1.28180e-05  8.79426e-03  
9.04525e-02  1.69661e-04  1.19868e-05  9.04525e-03  
9.27596e-02  1.44571e-04  1.12903e-05  9.27596e-03  
9.51865e-02  1.37476e-04  1.06123e-05  9.51865e-03  
9.76642e-02  1.03406e-04  9.97017e-06  9.76642e-03  
1.00050e-01  8.89055e-05  9.39601e-06  1.00050e-02  
9.48273e-02  1.35430e-04  5.34227e-06  9.48273e-03  
1.01068e-01  9.12149e-05  4.65106e-06  1.01068e-02  
1.07346e-01  6.48931e-05  4.08139e-06  1.07346e-02  
1.13301e-01  4.52967e-05  3.63666e-06  1.13301e-02  
1.19156e-01  3.87356e-05  3.26980e-06  1.19156e-02  
1.25713e-01  2.60557e-05  2.92533e-06  1.25713e-02  
1.31838e-01  1.60842e-05  2.65521e-06  1.31838e-02  
1.37744e-01  1.66004e-05  2.43342e-06  1.37744e-02  
1.43668e-01  8.33263e-06  2.24268e-06  1.43668e-02  
1.49912e-01  6.57162e-06  2.07038e-06  1.49912e-02  
1.39975e-01  1.28223e-05  1.37195e-06  1.39975e-02  
1.48606e-01  1.02108e-05  1.30240e-06  1.48606e-02  
1.56867e-01  5.60429e-06  1.24853e-06  1.56867e-02  
1.65158e-01  4.37469e-06  1.20435e-06  1.65158e-02  
1.73757e-01  3.40789e-06  1.16691e-06  1.73757e-02  
1.82227e-01  1.09975e-06  1.13677e-06  1.82227e-02  
1.90108e-01  1.63035e-06  1.11360e-06  1.90108e-02  
1.98765e-01  2.91205e-06  1.09259e-06  1.98765e-02  
2.07686e-01  1.10576e-06  1.07491e-06  2.07686e-02  
2.57645e-01  8.14797e-07  1.02213e-06  2.57645e-02  
2.66350e-01  2.20401e-07  1.01776e-06  2.66350e-02  
2.74690e-01  1.61984e-06  1.01435e-06  2.74690e-02  
3.00050e-01  7.67944e-08  1.00740e-06  3.00050e-02  
