#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99359e-03  9.90773e-01  1.67488e-02  6.99359e-04  
7.37912e-03  9.81747e-01  1.67488e-02  7.37912e-04  
7.75913e-03  9.82420e-01  1.67488e-02  7.75913e-04  
8.16338e-03  9.87568e-01  1.67488e-02  8.16338e-04  
8.55078e-03  9.93118e-01  1.67488e-02  8.55078e-04  
8.93361e-03  9.94775e-01  1.67488e-02  8.93361e-04  
9.32939e-03  1.00721e+00  1.67488e-02  9.32939e-04  
9.71281e-03  9.88117e-01  1.67488e-02  9.71281e-04  
1.01036e-02  9.98729e-01  1.67488e-02  1.01036e-03  
1.05074e-02  1.02257e+00  1.67488e-02  1.05074e-03  
1.08784e-02  1.02084e+00  1.67488e-02  1.08784e-03  
1.12680e-02  1.02220e+00  1.67488e-02  1.12680e-03  
1.16502e-02  1.01863e+00  1.67488e-02  1.16502e-03  
1.20403e-02  1.01751e+00  1.67488e-02  1.20403e-03  
1.24264e-02  9.84052e-01  1.67488e-02  1.24264e-03  
1.28285e-02  1.00714e+00  1.67488e-02  1.28285e-03  
1.32222e-02  1.01477e+00  1.67488e-02  1.32222e-03  
1.35753e-02  9.93578e-01  1.67488e-02  1.35753e-03  
1.39709e-02  9.81817e-01  1.67488e-02  1.39709e-03  
1.43700e-02  1.01854e+00  1.67488e-02  1.43700e-03  
1.47600e-02  9.93437e-01  1.67488e-02  1.47600e-03  
1.51495e-02  1.00147e+00  1.67488e-02  1.51495e-03  
1.55231e-02  1.03141e+00  1.67487e-02  1.55231e-03  
1.59278e-02  1.01111e+00  1.67486e-02  1.59278e-03  
1.62946e-02  1.00983e+00  1.67485e-02  1.62946e-03  
1.67067e-02  1.01895e+00  1.67483e-02  1.67067e-03  
1.71150e-02  1.00531e+00  1.67481e-02  1.71150e-03  
1.74895e-02  9.74937e-01  1.67477e-02  1.74895e-03  
1.78743e-02  9.65007e-01  1.67472e-02  1.78743e-03  
1.82717e-02  1.02136e+00  1.67466e-02  1.82717e-03  
1.85955e-02  9.93074e-01  1.67458e-02  1.85955e-03  
1.90351e-02  9.85712e-01  1.67443e-02  1.90351e-03  
1.94038e-02  9.73597e-01  1.67424e-02  1.94038e-03  
1.97816e-02  9.90615e-01  1.67398e-02  1.97816e-03  
2.01970e-02  1.00664e+00  1.67354e-02  2.01970e-03  
2.05545e-02  1.01508e+00  1.67297e-02  2.05545e-03  
2.09778e-02  9.84507e-01  1.67196e-02  2.09778e-03  
2.13529e-02  1.01080e+00  1.67057e-02  2.13529e-03  
2.17677e-02  1.00134e+00  1.66805e-02  2.17677e-03  
2.21397e-02  1.00380e+00  1.66452e-02  2.21397e-03  
2.25127e-02  1.00049e+00  1.65905e-02  2.25127e-03  
2.28840e-02  9.54887e-01  1.65005e-02  2.28840e-03  
2.32635e-02  9.23284e-01  1.63556e-02  2.32635e-03  
2.37021e-02  9.29484e-01  1.60962e-02  2.37021e-03  
2.40618e-02  8.92702e-01  1.57660e-02  2.40618e-03  
2.44365e-02  8.25289e-01  1.52802e-02  2.44365e-03  
2.48231e-02  7.32137e-01  1.46134e-02  2.48231e-03  
2.52486e-02  6.48222e-01  1.36726e-02  2.52486e-03  
2.56163e-02  5.62944e-01  1.26905e-02  2.56163e-03  
2.60146e-02  4.59769e-01  1.15065e-02  2.60146e-03  
2.50045e-02  7.22669e-01  8.77245e-04  2.50045e-03  
2.74397e-02  1.96096e-01  4.57889e-04  2.74397e-03  
2.98082e-02  9.54734e-02  3.19760e-04  2.98082e-03  
3.22696e-02  5.48823e-02  2.43773e-04  3.22696e-03  
3.47090e-02  3.16425e-02  1.83451e-04  3.47090e-03  
3.70657e-02  2.25858e-02  1.55733e-04  3.70657e-03  
3.95481e-02  1.61793e-02  1.32526e-04  3.95481e-03  
4.19464e-02  1.16680e-02  1.13279e-04  4.19464e-03  
