#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00314e-03  1.00924e+00  1.45744e-02  7.00314e-04  
7.39200e-03  1.00435e+00  1.45744e-02  7.39200e-04  
7.76736e-03  9.83689e-01  1.45744e-02  7.76736e-04  
8.16575e-03  9.94165e-01  1.45744e-02  8.16575e-04  
8.53832e-03  1.02813e+00  1.45744e-02  8.53832e-04  
8.93855e-03  9.78066e-01  1.45744e-02  8.93855e-04  
9.32083e-03  9.96642e-01  1.45744e-02  9.32083e-04  
9.71645e-03  9.76415e-01  1.45744e-02  9.71645e-04  
1.01059e-02  9.81515e-01  1.45744e-02  1.01059e-03  
1.04893e-02  1.02442e+00  1.45744e-02  1.04893e-03  
1.08900e-02  9.99475e-01  1.45744e-02  1.08900e-03  
1.12768e-02  9.92718e-01  1.45744e-02  1.12768e-03  
1.16541e-02  1.00595e+00  1.45744e-02  1.16541e-03  
1.20432e-02  9.90640e-01  1.45744e-02  1.20432e-03  
1.24365e-02  9.92094e-01  1.45744e-02  1.24365e-03  
1.28197e-02  9.81762e-01  1.45744e-02  1.28197e-03  
1.31860e-02  9.99461e-01  1.45744e-02  1.31860e-03  
1.36007e-02  1.03574e+00  1.45744e-02  1.36007e-03  
1.39728e-02  9.75296e-01  1.45744e-02  1.39728e-03  
1.43591e-02  9.95681e-01  1.45744e-02  1.43591e-03  
1.47447e-02  9.94628e-01  1.45744e-02  1.47447e-03  
1.51462e-02  9.98661e-01  1.45744e-02  1.51462e-03  
1.55213e-02  1.00960e+00  1.45744e-02  1.55213e-03  
1.59106e-02  1.00504e+00  1.45744e-02  1.59106e-03  
1.63257e-02  1.01205e+00  1.45744e-02  1.63257e-03  
1.66937e-02  1.00866e+00  1.45744e-02  1.66937e-03  
1.70636e-02  1.01954e+00  1.45744e-02  1.70636e-03  
1.74822e-02  1.03430e+00  1.45700e-02  1.74822e-03  
1.78454e-02  1.00595e+00  1.45460e-02  1.78454e-03  
1.82337e-02  9.92433e-01  1.44547e-02  1.82337e-03  
1.85859e-02  9.73390e-01  1.42328e-02  1.85859e-03  
1.90506e-02  8.68928e-01  1.35201e-02  1.90506e-03  
1.94198e-02  7.52567e-01  1.25387e-02  1.94198e-03  
1.98029e-02  6.07862e-01  1.12369e-02  1.98029e-03  
2.02406e-02  4.68114e-01  9.84806e-03  2.02406e-03  
2.05671e-02  3.19632e-01  8.27891e-03  2.05671e-03  
2.09983e-02  1.99976e-01  6.45393e-03  2.09983e-03  
2.13226e-02  1.45852e-01  5.49414e-03  2.13226e-03  
2.17478e-02  1.03260e-01  4.61660e-03  2.17478e-03  
2.21333e-02  7.97989e-02  3.93317e-03  2.21333e-03  
2.24946e-02  6.11999e-02  3.52569e-03  2.24946e-03  
2.28897e-02  4.76944e-02  3.14115e-03  2.28897e-03  
2.32453e-02  3.78867e-02  2.85568e-03  2.32453e-03  
2.36484e-02  2.55618e-02  2.55720e-03  2.36484e-03  
2.40429e-02  2.20009e-02  2.27620e-03  2.40429e-03  
2.44526e-02  1.88201e-02  1.99684e-03  2.44526e-03  
2.48111e-02  1.52404e-02  1.75898e-03  2.48111e-03  
2.52538e-02  9.97813e-03  1.47834e-03  2.52538e-03  
2.55824e-02  8.58916e-03  1.28660e-03  2.55824e-03  
2.60132e-02  4.45427e-03  1.05794e-03  2.60132e-03  
2.49626e-02  1.29848e-02  1.03096e-04  2.49626e-03  
2.74414e-02  1.52220e-03  3.61790e-05  2.74414e-03  
2.97941e-02  1.85190e-03  3.96734e-05  2.97941e-03  
3.22476e-02  1.80579e-03  3.86904e-05  3.22476e-03  
3.46889e-02  9.45037e-04  2.90108e-05  3.46889e-03  
3.70858e-02  6.35117e-04  2.33520e-05  3.70858e-03  
3.95821e-02  4.60201e-04  2.12207e-05  3.95821e-03  
4.19085e-02  4.22552e-04  1.91451e-05  4.19085e-03  
4.43745e-02  3.02229e-04  1.68015e-05  4.43745e-03  
4.68288e-02  2.53312e-04  1.49378e-05  4.68288e-03  
4.91164e-02  1.97056e-04  1.35581e-05  4.91164e-03  
5.17109e-02  1.58518e-04  1.22077e-05  5.17109e-03  
5.39948e-02  1.25367e-04  1.11633e-05  5.39948e-03  
5.64877e-02  9.70756e-05  1.01710e-05  5.64877e-03  
5.90024e-02  8.20031e-05  9.30240e-06  5.90024e-03  
