#  Q(A^-1)        R           dR         dQ(A^-1)    
7.01444e-03  9.98929e-01  1.32370e-02  7.01444e-04  
8.00694e-03  9.89540e-01  1.32370e-02  8.00694e-04  
9.00948e-03  1.01650e+00  1.32370e-02  9.00948e-04  
9.98338e-03  1.01227e+00  1.32370e-02  9.98338e-04  
1.10028e-02  1.00375e+00  1.32370e-02  1.10028e-03  
1.20013e-02  9.92407e-01  1.32370e-02  1.20013e-03  
1.29908e-02  9.84876e-01  1.32370e-02  1.29908e-03  
1.40055e-02  1.01145e+00  1.32370e-02  1.40055e-03  
1.49992e-02  9.92702e-01  1.32038e-02  1.49992e-03  
1.59815e-02  8.56531e-01  1.22279e-02  1.59815e-03  
1.69789e-02  4.86266e-01  9.18007e-03  1.69789e-03  
1.80110e-02  2.21988e-01  6.22545e-03  1.80110e-03  
1.89996e-02  1.31213e-01  4.76000e-03  1.89996e-03  
1.99856e-02  8.75324e-02  3.91798e-03  1.99856e-03  
2.09524e-02  6.56147e-02  3.34678e-03  2.09524e-03  
2.19873e-02  4.54758e-02  2.89126e-03  2.19873e-03  
2.30329e-02  4.14928e-02  2.53589e-03  2.30329e-03  
2.39914e-02  2.47977e-02  2.27268e-03  2.39914e-03  
2.50325e-02  2.18615e-02  2.03740e-03  2.50325e-03  
2.60216e-02  1.91801e-02  1.84972e-03  2.60216e-03  
2.49905e-02  2.41039e-02  1.26858e-04  2.49905e-03  
2.73949e-02  1.52251e-02  1.01459e-04  2.73949e-03  
2.98663e-02  9.99934e-03  8.30927e-05  2.98663e-03  
3.22690e-02  7.13011e-03  6.98453e-05  3.22690e-03  
3.47411e-02  5.16982e-03  5.93249e-05  3.47411e-03  
3.71988e-02  3.92303e-03  5.10339e-05  3.71988e-03  
3.95493e-02  2.90854e-03  4.45646e-05  3.95493e-03  
4.18958e-02  2.20703e-03  3.91730e-05  4.18958e-03  
4.42832e-02  1.71509e-03  3.45303e-05  4.42832e-03  
4.68239e-02  1.31195e-03  3.03235e-05  4.68239e-03  
4.92054e-02  1.01137e-03  2.69304e-05  4.92054e-03  
5.16484e-02  7.89739e-04  2.39004e-05  5.16484e-03  
5.39558e-02  5.99436e-04  2.13860e-05  5.39558e-03  
5.64705e-02  4.96624e-04  1.89715e-05  5.64705e-03  
5.87958e-02  3.77201e-04  1.69957e-05  5.87958e-03  
6.12805e-02  2.91901e-04  1.51200e-05  6.12805e-03  
6.37293e-02  2.26183e-04  1.34787e-05  6.37293e-03  
6.62205e-02  2.05468e-04  1.19947e-05  6.62205e-03  
6.86013e-02  1.56649e-04  1.07316e-05  6.86013e-03  
7.09815e-02  1.22144e-04  9.60439e-06  7.09815e-03  
7.34512e-02  8.29095e-05  8.56433e-06  7.34512e-03  
7.57311e-02  6.22221e-05  7.70956e-06  7.57311e-03  
7.82016e-02  4.95148e-05  6.88847e-06  7.82016e-03  
8.06210e-02  4.07649e-05  6.18091e-06  8.06210e-03  
8.27080e-02  3.58881e-05  5.64124e-06  8.27080e-03  
8.53550e-02  3.50633e-05  5.04353e-06  8.53550e-03  
8.78250e-02  1.61360e-05  4.56671e-06  8.78250e-03  
9.04695e-02  1.67922e-05  4.13478e-06  9.04695e-03  
9.28621e-02  1.31140e-05  3.80783e-06  9.28621e-03  
9.51185e-02  1.48856e-05  3.54944e-06  9.51185e-03  
9.77591e-02  8.68201e-06  3.30148e-06  9.77591e-03  
9.99490e-02  7.70354e-07  3.13424e-06  9.99490e-03  
9.48440e-02  9.60216e-06  2.15311e-06  9.48440e-03  
1.00817e-01  1.02788e-05  1.92860e-06  1.00817e-02  
1.07187e-01  4.68566e-06  1.78835e-06  1.07187e-02  
1.13482e-01  6.52208e-06  1.70124e-06  1.13482e-02  
1.19511e-01  3.58990e-06  1.63453e-06  1.19511e-02  
1.25536e-01  1.05689e-06  1.56949e-06  1.25536e-02  
1.31754e-01  1.11470e-06  1.49925e-06  1.31754e-02  
1.37616e-01  1.28500e-07  1.43053e-06  1.37616e-02  
1.43856e-01  3.90401e-07  1.35725e-06  1.43856e-02  
1.50098e-01  8.89156e-07  1.28685e-06  1.50098e-02  
1.39999e-01  5.22685e-07  1.11020e-06  1.39999e-02  
1.65245e-01  7.93794e-07  1.03917e-06  1.65245e-02  
1.73628e-01  1.70406e-06  1.02351e-06  1.73628e-02  
1.82094e-01  1.45290e-07  1.01293e-06  1.82094e-02  
1.98653e-01  5.20686e-07  1.00888e-06  1.98653e-02  
2.07194e-01  1.17073e-07  1.00992e-06  2.07194e-02  
2.74869e-01  5.91828e-07  1.00361e-06  2.74869e-02  
2.82994e-01  1.41093e-06  1.00313e-06  2.82994e-02  
