#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99430e-03  1.21604e-01  4.27097e-03  6.99430e-04  
7.98827e-03  1.04546e-01  3.75555e-03  7.98827e-04  
9.01195e-03  7.44522e-02  3.30655e-03  9.01195e-04  
1.00125e-02  5.66454e-02  2.93563e-03  1.00125e-03  
1.09990e-02  4.98489e-02  2.62480e-03  1.09990e-03  
1.20073e-02  3.76942e-02  2.35229e-03  1.20073e-03  
1.30056e-02  3.31545e-02  2.12081e-03  1.30056e-03  
1.39835e-02  2.72967e-02  1.92491e-03  1.39835e-03  
1.50090e-02  2.33178e-02  1.74616e-03  1.50090e-03  
1.59960e-02  2.00010e-02  1.59632e-03  1.59960e-03  
1.70462e-02  1.65234e-02  1.45687e-03  1.70462e-03  
1.79984e-02  1.21490e-02  1.34521e-03  1.79984e-03  
1.90023e-02  1.22554e-02  1.24074e-03  1.90023e-03  
2.00039e-02  7.78189e-03  1.14799e-03  2.00039e-03  
2.09849e-02  9.32983e-03  1.06654e-03  2.09849e-03  
2.20011e-02  4.69392e-03  9.90819e-04  2.20011e-03  
2.30069e-02  6.32129e-03  9.23295e-04  2.30069e-03  
2.39820e-02  5.96043e-03  8.63865e-04  2.39820e-03  
2.49885e-02  4.16787e-03  8.08121e-04  2.49885e-03  
2.59887e-02  4.87860e-03  7.57594e-04  2.59887e-03  
2.50170e-02  4.45026e-03  5.05832e-05  2.50170e-03  
2.74137e-02  3.38203e-03  4.35784e-05  2.74137e-03  
2.97980e-02  2.54471e-03  3.78766e-05  2.97980e-03  
3.22626e-02  1.84761e-03  3.29880e-05  3.22626e-03  
3.46537e-02  1.45702e-03  2.89998e-05  3.46537e-03  
3.70292e-02  1.15453e-03  2.56191e-05  3.70292e-03  
3.95093e-02  8.76330e-04  2.25869e-05  3.95093e-03  
4.19628e-02  6.80394e-04  1.99969e-05  4.19628e-03  
4.43566e-02  5.11296e-04  1.77982e-05  4.43566e-03  
4.67198e-02  4.11826e-04  1.58972e-05  4.67198e-03  
4.91580e-02  3.14814e-04  1.41775e-05  4.91580e-03  
5.16300e-02  2.56794e-04  1.26539e-05  5.16300e-03  
5.41420e-02  1.85907e-04  1.13048e-05  5.41420e-03  
5.63728e-02  1.50695e-04  1.02580e-05  5.63728e-03  
5.87428e-02  1.29305e-04  9.28703e-06  5.87428e-03  
6.11417e-02  9.13860e-05  8.43922e-06  6.11417e-03  
6.37361e-02  7.83599e-05  7.66107e-06  6.37361e-03  
6.63265e-02  7.89782e-05  7.01390e-06  6.63265e-03  
6.84856e-02  5.37909e-05  6.56311e-06  6.84856e-03  
7.09610e-02  5.62796e-05  6.13381e-06  7.09610e-03  
7.34181e-02  4.25319e-05  5.78806e-06  7.34181e-03  
7.58273e-02  3.57848e-05  5.51370e-06  7.58273e-03  
7.81012e-02  3.83009e-05  5.30234e-06  7.81012e-03  
8.06143e-02  2.81554e-05  5.11057e-06  8.06143e-03  
8.30218e-02  3.76781e-05  4.95723e-06  8.30218e-03  
8.53213e-02  2.99526e-05  4.82995e-06  8.53213e-03  
8.78761e-02  2.87875e-05  4.70250e-06  8.78761e-03  
9.04015e-02  2.71252e-05  4.58415e-06  9.04015e-03  
9.27549e-02  2.26249e-05  4.47621e-06  9.27549e-03  
9.51136e-02  9.52906e-06  4.36724e-06  9.51136e-03  
9.75861e-02  2.19550e-05  4.25005e-06  9.75861e-03  
1.00168e-01  1.64726e-05  4.12306e-06  1.00168e-02  
9.49202e-02  2.35845e-05  2.50991e-06  9.49202e-03  
1.00896e-01  1.71372e-05  2.38024e-06  1.00896e-02  
1.07322e-01  1.38068e-05  2.22721e-06  1.07322e-02  
1.13208e-01  9.69984e-06  2.07794e-06  1.13208e-02  
1.19544e-01  7.40572e-06  1.91592e-06  1.19544e-02  
1.25566e-01  6.85315e-06  1.77038e-06  1.25566e-02  
1.31629e-01  4.26188e-06  1.64204e-06  1.31629e-02  
1.37768e-01  3.52882e-06  1.53917e-06  1.37768e-02  
1.43734e-01  2.44418e-06  1.46973e-06  1.43734e-02  
1.50009e-01  9.70746e-07  1.42684e-06  1.50009e-02  
1.40041e-01  3.88052e-06  1.13943e-06  1.40041e-02  
1.48459e-01  2.84597e-06  1.11913e-06  1.48459e-02  
1.56900e-01  2.39634e-06  1.11054e-06  1.56900e-02  
1.73549e-01  1.20114e-06  1.09956e-06  1.73549e-02  
1.81988e-01  7.86810e-07  1.08962e-06  1.81988e-02  
2.07763e-01  1.38304e-06  1.05026e-06  2.07763e-02  
2.15771e-01  5.51449e-07  1.04215e-06  2.15771e-02  
2.23615e-01  6.80824e-07  1.03789e-06  2.23615e-02  
2.49203e-01  9.28312e-07  1.03280e-06  2.49203e-02  
2.75089e-01  5.06391e-07  1.02071e-06  2.75089e-02  
2.83401e-01  7.16210e-07  1.01704e-06  2.83401e-02  
2.91480e-01  9.28047e-07  1.01459e-06  2.91480e-02  
3.00162e-01  5.22483e-07  1.01327e-06  3.00162e-02  
