#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00046e-03  1.01601e+00  1.42589e-02  7.00046e-04  
7.98575e-03  1.00152e+00  1.42589e-02  7.98575e-04  
9.00745e-03  9.96239e-01  1.42589e-02  9.00745e-04  
1.00085e-02  1.01773e+00  1.42589e-02  1.00085e-03  
1.09919e-02  9.57699e-01  1.42389e-02  1.09919e-03  
1.20185e-02  8.46602e-01  1.32030e-02  1.20185e-03  
1.29886e-02  5.11388e-01  1.04017e-02  1.29886e-03  
1.39918e-02  3.54230e-01  8.57259e-03  1.39918e-03  
1.50218e-02  2.74837e-01  7.48446e-03  1.50218e-03  
1.60041e-02  2.22039e-01  6.74113e-03  1.60041e-03  
1.70042e-02  1.87793e-01  6.14494e-03  1.70042e-03  
1.79859e-02  1.52433e-01  5.66255e-03  1.79859e-03  
1.89961e-02  1.28864e-01  5.24359e-03  1.89961e-03  
2.00006e-02  1.10033e-01  4.88540e-03  2.00006e-03  
2.09997e-02  9.96251e-02  4.57312e-03  2.09997e-03  
2.19945e-02  9.47889e-02  4.29813e-03  2.19945e-03  
2.29891e-02  8.24428e-02  4.05207e-03  2.29891e-03  
2.40016e-02  7.48884e-02  3.82584e-03  2.40016e-03  
2.50278e-02  6.30237e-02  3.61844e-03  2.50278e-03  
2.59956e-02  6.26370e-02  3.43946e-03  2.59956e-03  
2.50043e-02  6.48326e-02  2.23915e-04  2.50043e-03  
2.74198e-02  5.07695e-02  1.97958e-04  2.74198e-03  
2.98103e-02  3.97760e-02  1.76693e-04  2.98103e-03  
3.22404e-02  3.23895e-02  1.58415e-04  3.22404e-03  
3.46025e-02  2.61826e-02  1.43122e-04  3.46025e-03  
3.70934e-02  2.14027e-02  1.29070e-04  3.70934e-03  
3.94593e-02  1.75078e-02  1.17313e-04  3.94593e-03  
4.19593e-02  1.43083e-02  1.06261e-04  4.19593e-03  
4.43317e-02  1.19960e-02  9.68676e-05  4.43317e-03  
4.68031e-02  9.81196e-03  8.80357e-05  4.68031e-03  
4.91357e-02  8.25039e-03  8.04628e-05  4.91357e-03  
5.16280e-02  6.68462e-03  7.30876e-05  5.16280e-03  
5.41232e-02  5.38250e-03  6.63462e-05  5.41232e-03  
5.64519e-02  4.63173e-03  6.05690e-05  5.64519e-03  
5.88194e-02  3.83878e-03  5.51498e-05  5.88194e-03  
6.13384e-02  3.16604e-03  4.98362e-05  6.13384e-03  
6.36888e-02  2.58945e-03  4.52606e-05  6.36888e-03  
6.61308e-02  2.08774e-03  4.08610e-05  6.61308e-03  
6.85645e-02  1.61638e-03  3.68066e-05  6.85645e-03  
7.09827e-02  1.34552e-03  3.30800e-05  7.09827e-03  
7.33598e-02  1.06615e-03  2.96881e-05  7.33598e-03  
7.58046e-02  8.41978e-04  2.64622e-05  7.58046e-03  
7.82938e-02  6.97235e-04  2.34330e-05  7.82938e-03  
8.07498e-02  4.91925e-04  2.06812e-05  8.07498e-03  
8.30577e-02  3.56392e-04  1.82998e-05  8.30577e-03  
8.55739e-02  2.68096e-04  1.59179e-05  8.55739e-03  
8.80063e-02  2.10017e-04  1.38209e-05  8.80063e-03  
9.05179e-02  1.54228e-04  1.18636e-05  9.05179e-03  
9.28999e-02  1.06769e-04  1.01997e-05  9.28999e-03  
9.51864e-02  8.93708e-05  8.78175e-06  9.51864e-03  
9.78701e-02  3.30697e-05  7.35632e-06  9.78701e-03  
1.00043e-01  3.63968e-05  6.40832e-06  1.00043e-02  
9.51247e-02  8.34270e-05  4.49640e-06  9.51247e-03  
1.00929e-01  3.59464e-05  3.27163e-06  1.00929e-02  
1.07224e-01  1.92415e-05  2.71677e-06  1.07224e-02  
1.13307e-01  2.01817e-05  2.87092e-06  1.13307e-02  
1.19339e-01  3.27141e-05  3.23625e-06  1.19339e-02  
1.25611e-01  3.92520e-05  3.56166e-06  1.25611e-02  
1.31694e-01  4.51690e-05  3.75516e-06  1.31694e-02  
1.37638e-01  5.39873e-05  3.82465e-06  1.37638e-02  
1.44029e-01  5.06515e-05  3.78365e-06  1.44029e-02  
1.50064e-01  4.11642e-05  3.65560e-06  1.50064e-02  
1.40248e-01  4.95217e-05  1.77261e-06  1.40248e-02  
1.48553e-01  4.83351e-05  1.73796e-06  1.48553e-02  
1.56829e-01  3.47309e-05  1.66677e-06  1.56829e-02  
1.65406e-01  2.92324e-05  1.56920e-06  1.65406e-02  
1.73977e-01  1.96178e-05  1.46105e-06  1.73977e-02  
1.81809e-01  9.17802e-06  1.36302e-06  1.81809e-02  
1.90582e-01  7.49145e-06  1.26439e-06  1.90582e-02  
1.98690e-01  4.74427e-06  1.19316e-06  1.98690e-02  
2.07415e-01  2.73569e-06  1.14847e-06  2.07415e-02  
2.15523e-01  3.89300e-06  1.13885e-06  2.15523e-02  
2.24250e-01  1.44111e-06  1.14780e-06  2.24250e-02  
2.32317e-01  2.26455e-06  1.15818e-06  2.32317e-02  
2.40986e-01  3.08545e-07  1.16339e-06  2.40986e-02  
2.49511e-01  2.25272e-06  1.16057e-06  2.49511e-02  
2.58148e-01  2.82110e-06  1.15049e-06  2.58148e-02  
2.66316e-01  1.22432e-06  1.13604e-06  2.66316e-02  
2.74550e-01  2.68633e-06  1.11869e-06  2.74550e-02  
2.82720e-01  1.61676e-06  1.10071e-06  2.82720e-02  
2.91487e-01  1.03704e-06  1.08267e-06  2.91487e-02  
3.00494e-01  1.07136e-06  1.06818e-06  3.00494e-02  
