#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00185e-03  9.97019e-01  1.30618e-02  7.00185e-04  
7.38527e-03  9.97612e-01  1.30618e-02  7.38527e-04  
7.78654e-03  1.02432e+00  1.30618e-02  7.78654e-04  
8.16936e-03  1.00464e+00  1.30618e-02  8.16936e-04  
8.56134e-03  9.71820e-01  1.30618e-02  8.56134e-04  
8.94885e-03  9.92326e-01  1.30618e-02  8.94885e-04  
9.31914e-03  1.01585e+00  1.30618e-02  9.31914e-04  
9.70783e-03  1.02450e+00  1.30618e-02  9.70783e-04  
1.01170e-02  1.03895e+00  1.30618e-02  1.01170e-03  
1.04978e-02  1.03326e+00  1.30618e-02  1.04978e-03  
1.08724e-02  1.01572e+00  1.30618e-02  1.08724e-03  
1.12665e-02  1.01394e+00  1.30618e-02  1.12665e-03  
1.16558e-02  1.00067e+00  1.30618e-02  1.16558e-03  
1.20663e-02  9.97791e-01  1.30618e-02  1.20663e-03  
1.24324e-02  9.90485e-01  1.30618e-02  1.24324e-03  
1.28202e-02  1.03516e+00  1.30618e-02  1.28202e-03  
1.32133e-02  1.00096e+00  1.30618e-02  1.32133e-03  
1.36091e-02  9.87137e-01  1.30618e-02  1.36091e-03  
1.40056e-02  9.98063e-01  1.30618e-02  1.40056e-03  
1.43705e-02  9.98780e-01  1.30618e-02  1.43705e-03  
1.47578e-02  9.83287e-01  1.30618e-02  1.47578e-03  
1.51500e-02  9.91894e-01  1.30618e-02  1.51500e-03  
1.55268e-02  9.93975e-01  1.30618e-02  1.55268e-03  
1.58990e-02  1.00675e+00  1.30618e-02  1.58990e-03  
1.63072e-02  1.00687e+00  1.30617e-02  1.63072e-03  
1.66914e-02  9.90032e-01  1.30617e-02  1.66914e-03  
1.70667e-02  9.87867e-01  1.30617e-02  1.70667e-03  
1.74907e-02  9.89008e-01  1.30617e-02  1.74907e-03  
1.78627e-02  9.84732e-01  1.30617e-02  1.78627e-03  
1.82734e-02  1.00568e+00  1.30616e-02  1.82734e-03  
1.86356e-02  1.01125e+00  1.30615e-02  1.86356e-03  
1.90284e-02  1.00110e+00  1.30613e-02  1.90284e-03  
1.93728e-02  1.01212e+00  1.30610e-02  1.93728e-03  
1.98002e-02  1.01920e+00  1.30602e-02  1.98002e-03  
2.01733e-02  9.96020e-01  1.30585e-02  2.01733e-03  
2.05441e-02  1.00468e+00  1.30538e-02  2.05441e-03  
2.09534e-02  1.00232e+00  1.30371e-02  2.09534e-03  
2.13328e-02  9.94869e-01  1.29955e-02  2.13328e-03  
2.17192e-02  9.75997e-01  1.28806e-02  2.17192e-03  
2.21468e-02  9.18761e-01  1.26221e-02  2.21468e-03  
2.25287e-02  8.44828e-01  1.22272e-02  2.25287e-03  
2.28901e-02  8.14452e-01  1.16534e-02  2.28901e-03  
2.32750e-02  6.93578e-01  1.09124e-02  2.32750e-03  
2.36596e-02  5.87393e-01  1.01551e-02  2.36596e-03  
2.40701e-02  4.99087e-01  9.35017e-03  2.40701e-03  
2.44438e-02  4.56978e-01  8.78689e-03  2.44438e-03  
2.48618e-02  4.07703e-01  8.23640e-03  2.48618e-03  
2.52021e-02  3.43894e-01  7.80804e-03  2.52021e-03  
2.56134e-02  3.11772e-01  7.26224e-03  2.56134e-03  
2.60007e-02  2.63487e-01  6.66716e-03  2.60007e-03  
2.50381e-02  3.75181e-01  4.93993e-04  2.50381e-03  
2.74434e-02  1.46436e-01  3.08502e-04  2.74434e-03  
2.98205e-02  1.08185e-01  2.65058e-04  2.98205e-03  
3.22476e-02  5.08260e-02  1.81913e-04  3.22476e-03  
3.46087e-02  4.53089e-02  1.72207e-04  3.46087e-03  
3.71238e-02  2.11735e-02  1.17581e-04  3.71238e-03  
3.95623e-02  2.12832e-02  1.18173e-04  3.95623e-03  
4.19401e-02  1.16091e-02  8.74458e-05  4.19401e-03  
4.44162e-02  9.77905e-03  8.05828e-05  4.44162e-03  
4.67271e-02  7.78124e-03  7.14995e-05  4.67271e-03  
4.91888e-02  4.99193e-03  5.73842e-05  4.91888e-03  
5.16058e-02  4.51951e-03  5.50857e-05  5.16058e-03  
5.40563e-02  3.22935e-03  4.64707e-05  5.40563e-03  
5.64955e-02  2.43792e-03  4.13639e-05  5.64955e-03  
5.87913e-02  2.16246e-03  3.85989e-05  5.87913e-03  
6.12346e-02  1.63066e-03  3.35626e-05  6.12346e-03  
6.36443e-02  1.35819e-03  3.08478e-05  6.36443e-03  
6.61390e-02  1.16843e-03  2.82319e-05  6.61390e-03  
6.85085e-02  9.20552e-04  2.54868e-05  6.85085e-03  
7.08977e-02  7.47073e-04  2.36755e-05  7.08977e-03  
7.34885e-02  6.57384e-04  2.17056e-05  7.34885e-03  
7.58451e-02  5.57215e-04  2.00495e-05  7.58451e-03  
7.84095e-02  4.94398e-04  1.86353e-05  7.84095e-03  
8.05577e-02  4.13948e-04  1.74905e-05  8.05577e-03  
8.31038e-02  3.76556e-04  1.62713e-05  8.31038e-03  
8.54393e-02  3.12746e-04  1.53091e-05  8.54393e-03  
8.79273e-02  2.53501e-04  1.43566e-05  8.79273e-03  
9.01899e-02  2.63296e-04  1.35720e-05  9.01899e-03  
9.28316e-02  2.05896e-04  1.27486e-05  9.28316e-03  
9.51229e-02  1.62975e-04  1.20931e-05  9.51229e-03  
9.75852e-02  1.92426e-04  1.14482e-05  9.75852e-03  
9.99651e-02  1.62875e-04  1.08757e-05  9.99651e-03  
9.49369e-02  1.87236e-04  5.98387e-06  9.49369e-03  
1.01022e-01  1.43352e-04  5.30920e-06  1.01022e-02  
1.07277e-01  1.08262e-04  4.74472e-06  1.07277e-02  
1.13193e-01  9.12506e-05  4.30171e-06  1.13193e-02  
1.19438e-01  6.77384e-05  3.90814e-06  1.19438e-02  
1.25479e-01  5.00029e-05  3.58506e-06  1.25479e-02  
1.31604e-01  4.37971e-05  3.30409e-06  1.31604e-02  
1.37810e-01  3.07356e-05  3.05845e-06  1.37810e-02  
1.43855e-01  2.71027e-05  2.85041e-06  1.43855e-02  
1.49825e-01  1.80033e-05  2.67030e-06  1.49825e-02  
1.39880e-01  3.07958e-05  1.54334e-06  1.39880e-02  
1.48452e-01  2.32180e-05  1.46822e-06  1.48452e-02  
1.56934e-01  1.56836e-05  1.40623e-06  1.56934e-02  
1.65241e-01  1.24433e-05  1.35500e-06  1.65241e-02  
1.73425e-01  1.20122e-05  1.31197e-06  1.73425e-02  
1.82044e-01  5.57649e-06  1.27318e-06  1.82044e-02  
1.90398e-01  5.79390e-06  1.24086e-06  1.90398e-02  
1.99025e-01  2.80155e-06  1.21202e-06  1.99025e-02  
2.07815e-01  3.05430e-06  1.18660e-06  2.07815e-02  
2.15988e-01  4.51508e-06  1.16599e-06  2.15988e-02  
2.24070e-01  2.50231e-06  1.14806e-06  2.24070e-02  
2.32415e-01  1.53499e-06  1.13174e-06  2.32415e-02  
2.40900e-01  1.61758e-06  1.11711e-06  2.40900e-02  
2.49610e-01  1.59202e-06  1.10389e-06  2.49610e-02  
2.75403e-01  1.70057e-07  1.07314e-06  2.75403e-02  
2.92132e-01  1.01892e-07  1.05836e-06  2.92132e-02  
