#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00398e-03  1.01025e+00  1.39985e-02  7.00398e-04  
7.39331e-03  1.00436e+00  1.39985e-02  7.39331e-04  
7.77756e-03  1.02461e+00  1.39985e-02  7.77756e-04  
8.17209e-03  9.88599e-01  1.39985e-02  8.17209e-04  
8.54454e-03  1.00649e+00  1.39985e-02  8.54454e-04  
8.93941e-03  9.86772e-01  1.39985e-02  8.93941e-04  
9.33451e-03  1.00434e+00  1.39985e-02  9.33451e-04  
9.73776e-03  9.96087e-01  1.39985e-02  9.73776e-04  
1.01061e-02  9.85477e-01  1.39985e-02  1.01061e-03  
1.04948e-02  9.84095e-01  1.39985e-02  1.04948e-03  
1.08903e-02  1.00926e+00  1.39985e-02  1.08903e-03  
1.12755e-02  1.01667e+00  1.39985e-02  1.12755e-03  
1.16757e-02  9.94398e-01  1.39985e-02  1.16757e-03  
1.20491e-02  9.96570e-01  1.39985e-02  1.20491e-03  
1.24378e-02  9.96285e-01  1.39985e-02  1.24378e-03  
1.28203e-02  9.91788e-01  1.39985e-02  1.28203e-03  
1.32114e-02  1.01623e+00  1.39985e-02  1.32114e-03  
1.35964e-02  9.91592e-01  1.39985e-02  1.35964e-03  
1.40023e-02  1.01611e+00  1.39985e-02  1.40023e-03  
1.43670e-02  9.99048e-01  1.39985e-02  1.43670e-03  
1.47179e-02  1.01911e+00  1.39985e-02  1.47179e-03  
1.51544e-02  1.01949e+00  1.39985e-02  1.51544e-03  
1.55394e-02  1.00321e+00  1.39985e-02  1.55394e-03  
1.59228e-02  9.91053e-01  1.39985e-02  1.59228e-03  
1.63245e-02  9.85016e-01  1.39985e-02  1.63245e-03  
1.67338e-02  1.00450e+00  1.39985e-02  1.67338e-03  
1.70570e-02  1.00409e+00  1.39985e-02  1.70570e-03  
1.74950e-02  1.00220e+00  1.39985e-02  1.74950e-03  
1.78487e-02  1.00230e+00  1.39985e-02  1.78487e-03  
1.82113e-02  9.96100e-01  1.39985e-02  1.82113e-03  
1.86347e-02  9.92921e-01  1.39985e-02  1.86347e-03  
1.90337e-02  1.00388e+00  1.39985e-02  1.90337e-03  
1.93392e-02  9.95852e-01  1.39982e-02  1.93392e-03  
1.98227e-02  9.97336e-01  1.39928e-02  1.98227e-03  
2.02176e-02  9.70232e-01  1.39730e-02  2.02176e-03  
2.06001e-02  9.48333e-01  1.39117e-02  2.06001e-03  
2.09434e-02  9.60755e-01  1.37599e-02  2.09434e-03  
2.13441e-02  9.22170e-01  1.33889e-02  2.13441e-03  
2.17725e-02  8.06314e-01  1.26653e-02  2.17725e-03  
2.20976e-02  7.65468e-01  1.20876e-02  2.20976e-03  
2.25215e-02  5.96111e-01  1.09381e-02  2.25215e-03  
2.28905e-02  4.76859e-01  9.71069e-03  2.28905e-03  
2.33096e-02  3.80527e-01  8.50319e-03  2.33096e-03  
2.36254e-02  2.84804e-01  7.55562e-03  2.36254e-03  
2.40284e-02  2.04891e-01  6.38578e-03  2.40284e-03  
2.44324e-02  1.46832e-01  5.49160e-03  2.44324e-03  
2.48318e-02  1.10063e-01  4.65147e-03  2.48318e-03  
2.51795e-02  8.81168e-02  4.05733e-03  2.51795e-03  
2.55946e-02  6.14504e-02  3.47727e-03  2.55946e-03  
2.60287e-02  4.96703e-02  3.02007e-03  2.60287e-03  
2.50295e-02  9.47397e-02  2.65908e-04  2.50295e-03  
2.74259e-02  3.01194e-02  1.50685e-04  2.74259e-03  
2.98698e-02  2.86353e-02  1.46885e-04  2.98698e-03  
3.22468e-02  1.38016e-02  1.01449e-04  3.22468e-03  
3.46823e-02  4.53559e-03  5.91430e-05  3.46823e-03  
3.70675e-02  5.61664e-03  6.51823e-05  3.70675e-03  
3.95262e-02  4.58220e-03  5.97507e-05  3.95262e-03  
4.19023e-02  1.94564e-03  3.87613e-05  4.19023e-03  
4.42949e-02  1.28355e-03  3.20965e-05  4.42949e-03  
4.66728e-02  1.63439e-03  3.53798e-05  4.66728e-03  
4.92490e-02  1.03527e-03  2.86912e-05  4.92490e-03  
5.15661e-02  5.05631e-04  2.06219e-05  5.15661e-03  
5.40421e-02  4.93247e-04  2.03587e-05  5.40421e-03  
