#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99974e-03  9.93508e-01  1.30848e-02  6.99974e-04  
7.66250e-03  9.97986e-01  1.30848e-02  7.66250e-04  
8.30619e-03  1.00642e+00  1.30848e-02  8.30619e-04  
8.95175e-03  9.94043e-01  1.30848e-02  8.95175e-04  
9.62352e-03  9.82901e-01  1.30848e-02  9.62352e-04  
1.02687e-02  1.02084e+00  1.30848e-02  1.02687e-03  
1.09493e-02  1.01657e+00  1.30848e-02  1.09493e-03  
1.15699e-02  9.98247e-01  1.30848e-02  1.15699e-03  
1.22500e-02  1.02222e+00  1.30848e-02  1.22500e-03  
1.28975e-02  9.98406e-01  1.30848e-02  1.28975e-03  
1.35734e-02  9.76494e-01  1.30848e-02  1.35734e-03  
1.41922e-02  9.89692e-01  1.30848e-02  1.41922e-03  
1.48728e-02  1.00217e+00  1.30848e-02  1.48728e-03  
1.54908e-02  9.75128e-01  1.30848e-02  1.54908e-03  
1.61564e-02  1.01191e+00  1.30848e-02  1.61564e-03  
1.68470e-02  1.02017e+00  1.30848e-02  1.68470e-03  
1.75072e-02  9.94930e-01  1.30848e-02  1.75072e-03  
1.81451e-02  9.90367e-01  1.30848e-02  1.81451e-03  
1.88263e-02  1.02659e+00  1.30848e-02  1.88263e-03  
1.94332e-02  9.88067e-01  1.30769e-02  1.94332e-03  
2.00943e-02  1.01547e+00  1.29886e-02  2.00943e-03  
2.07186e-02  9.27145e-01  1.25872e-02  2.07186e-03  
2.14328e-02  7.82726e-01  1.15937e-02  2.14328e-03  
2.20628e-02  5.60396e-01  9.91859e-03  2.20628e-03  
2.27318e-02  3.83410e-01  8.14918e-03  2.27318e-03  
2.33580e-02  2.55394e-01  6.57020e-03  2.33580e-03  
2.40158e-02  1.55683e-01  5.35196e-03  2.40158e-03  
2.46944e-02  1.13941e-01  4.40167e-03  2.46944e-03  
2.53513e-02  7.81835e-02  3.63914e-03  2.53513e-03  
2.60130e-02  5.51917e-02  2.96979e-03  2.60130e-03  
2.50094e-02  9.41469e-02  2.48235e-04  2.50094e-03  
2.74319e-02  1.87326e-02  1.10351e-04  2.74319e-03  
2.98114e-02  2.50620e-03  4.11860e-05  2.98114e-03  
3.22598e-02  5.18911e-03  5.91318e-05  3.22598e-03  
3.46653e-02  8.01406e-03  7.30674e-05  3.46653e-03  
3.70964e-02  6.97339e-03  6.78433e-05  3.70964e-03  
3.95032e-02  3.86677e-03  5.16418e-05  3.95032e-03  
4.19191e-02  1.62061e-03  3.34684e-05  4.19191e-03  
4.43424e-02  7.21355e-04  2.27313e-05  4.43424e-03  
4.67229e-02  7.43611e-04  2.35277e-05  4.67229e-03  
4.92872e-02  1.02803e-03  2.68506e-05  4.92872e-03  
5.16311e-02  1.02462e-03  2.67705e-05  5.16311e-03  
5.40464e-02  7.64961e-04  2.36705e-05  5.40464e-03  
5.64488e-02  5.30213e-04  1.93358e-05  5.64488e-03  
5.89841e-02  3.23978e-04  1.56788e-05  5.89841e-03  
6.12881e-02  2.69833e-04  1.43155e-05  6.12881e-03  
6.36673e-02  2.70654e-04  1.42134e-05  6.36673e-03  
6.61714e-02  2.56978e-04  1.41316e-05  6.61714e-03  
6.85709e-02  2.14433e-04  1.34594e-05  6.85709e-03  
7.09829e-02  2.18528e-04  1.23180e-05  7.09829e-03  
7.33288e-02  1.47247e-04  1.11499e-05  7.33288e-03  
7.57599e-02  1.29193e-04  1.02212e-05  7.57599e-03  
7.81026e-02  1.06884e-04  9.67023e-06  7.81026e-03  
8.05154e-02  1.05927e-04  9.30017e-06  8.05154e-03  
8.31128e-02  1.13587e-04  8.91455e-06  8.31128e-03  
8.53369e-02  8.51467e-05  8.52256e-06  8.53369e-03  
8.78086e-02  7.67946e-05  8.04553e-06  8.78086e-03  
9.03217e-02  5.19136e-05  7.58317e-06  9.03217e-03  
9.27993e-02  6.64501e-05  7.19465e-06  9.27993e-03  
9.51133e-02  5.33350e-05  6.89266e-06  9.51133e-03  
9.74737e-02  5.43238e-05  6.62200e-06  9.74737e-03  
1.00087e-01  4.33730e-05  6.34027e-06  1.00087e-02  
9.50445e-02  4.78413e-05  3.63901e-06  9.50445e-03  
1.00991e-01  4.20699e-05  3.34545e-06  1.00991e-02  
1.07067e-01  3.72066e-05  3.07389e-06  1.07067e-02  
1.13514e-01  1.95363e-05  2.83667e-06  1.13514e-02  
1.19463e-01  1.95288e-05  2.65347e-06  1.19463e-02  
1.25377e-01  1.56657e-05  2.49522e-06  1.25377e-02  
1.31725e-01  1.62796e-05  2.34928e-06  1.31725e-02  
1.37848e-01  1.16746e-05  2.22746e-06  1.37848e-02  
1.44045e-01  1.10587e-05  2.11967e-06  1.44045e-02  
1.49747e-01  7.48330e-06  2.03223e-06  1.49747e-02  
1.39819e-01  8.91053e-06  1.32633e-06  1.39819e-02  
1.48237e-01  7.95431e-06  1.28876e-06  1.48237e-02  
1.56683e-01  8.39240e-06  1.25704e-06  1.56683e-02  
1.65123e-01  6.93695e-06  1.23011e-06  1.65123e-02  
1.73477e-01  3.34908e-06  1.20727e-06  1.73477e-02  
1.81913e-01  3.06816e-06  1.18734e-06  1.81913e-02  
1.90432e-01  1.33121e-06  1.16987e-06  1.90432e-02  
1.98772e-01  2.25043e-06  1.15491e-06  1.98772e-02  
2.07113e-01  1.72994e-06  1.14173e-06  2.07113e-02  
2.15985e-01  3.49114e-06  1.12936e-06  2.15985e-02  
2.24495e-01  9.36113e-08  1.11887e-06  2.24495e-02  
2.32798e-01  8.86042e-08  1.10972e-06  2.32798e-02  
2.49015e-01  2.01432e-06  1.09445e-06  2.49015e-02  
2.58032e-01  3.64792e-07  1.08719e-06  2.58032e-02  
2.66148e-01  1.56368e-06  1.08129e-06  2.66148e-02  
2.75031e-01  1.08316e-06  1.07542e-06  2.75031e-02  
2.83510e-01  1.40152e-06  1.07033e-06  2.83510e-02  
3.00195e-01  1.36027e-06  1.06167e-06  3.00195e-02  
