#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00529e-03  9.75084e-01  1.55974e-02  7.00529e-04  
8.00446e-03  1.01096e+00  1.55974e-02  8.00446e-04  
9.00528e-03  9.89031e-01  1.55974e-02  9.00528e-04  
1.00021e-02  1.01727e+00  1.55974e-02  1.00021e-03  
1.10074e-02  9.89131e-01  1.55974e-02  1.10074e-03  
1.20147e-02  1.00285e+00  1.55974e-02  1.20147e-03  
1.29876e-02  1.01373e+00  1.55974e-02  1.29876e-03  
1.39933e-02  9.62140e-01  1.55974e-02  1.39933e-03  
1.49960e-02  1.01263e+00  1.55974e-02  1.49960e-03  
1.59600e-02  1.00161e+00  1.55973e-02  1.59600e-03  
1.70009e-02  9.88527e-01  1.55089e-02  1.70009e-03  
1.80173e-02  8.55207e-01  1.43378e-02  1.80173e-03  
1.90317e-02  4.79437e-01  1.08065e-02  1.90317e-03  
2.00268e-02  2.40174e-01  7.64668e-03  2.00268e-03  
2.10010e-02  1.35282e-01  5.82755e-03  2.10010e-03  
2.19888e-02  1.00654e-01  4.78774e-03  2.19888e-03  
2.30194e-02  5.80210e-02  4.05567e-03  2.30194e-03  
2.39953e-02  4.88846e-02  3.53699e-03  2.39953e-03  
2.50073e-02  4.23883e-02  3.11717e-03  2.50073e-03  
2.59875e-02  3.68412e-02  2.78814e-03  2.59875e-03  
2.50180e-02  4.00811e-02  1.92550e-04  2.50180e-03  
2.74129e-02  2.34037e-02  1.49022e-04  2.74129e-03  
2.98383e-02  1.52275e-02  1.19748e-04  2.98383e-03  
3.22842e-02  1.05044e-02  9.88131e-05  3.22842e-03  
3.46586e-02  7.42585e-03  8.36702e-05  3.46586e-03  
3.71242e-02  5.44124e-03  7.15466e-05  3.71242e-03  
3.95272e-02  4.08139e-03  6.22130e-05  3.95272e-03  
4.19144e-02  3.11127e-03  5.47004e-05  4.19144e-03  
4.44260e-02  2.41942e-03  4.82095e-05  4.44260e-03  
4.67716e-02  1.93417e-03  4.31474e-05  4.67716e-03  
4.91731e-02  1.52323e-03  3.87484e-05  4.91731e-03  
5.16388e-02  1.20239e-03  3.48872e-05  5.16388e-03  
5.40554e-02  1.02756e-03  3.16203e-05  5.40554e-03  
5.64174e-02  8.27571e-04  2.88321e-05  5.64174e-03  
5.88933e-02  7.23982e-04  2.62646e-05  5.88933e-03  
6.12896e-02  5.60740e-04  2.40688e-05  6.12896e-03  
6.35744e-02  4.68583e-04  2.21990e-05  6.35744e-03  
6.60429e-02  3.72369e-04  2.03884e-05  6.60429e-03  
6.85771e-02  3.19352e-04  1.87227e-05  6.85771e-03  
7.10569e-02  3.01093e-04  1.72572e-05  7.10569e-03  
7.33720e-02  2.42354e-04  1.60152e-05  7.33720e-03  
7.58178e-02  2.19205e-04  1.48201e-05  7.58178e-03  
7.81908e-02  2.21473e-04  1.37615e-05  7.81908e-03  
8.06434e-02  1.41368e-04  1.27602e-05  8.06434e-03  
8.31516e-02  1.40028e-04  1.18228e-05  8.31516e-03  
8.54521e-02  1.07416e-04  1.10323e-05  8.54521e-03  
8.79054e-02  8.99461e-05  1.02547e-05  8.79054e-03  
9.04171e-02  6.83862e-05  9.52192e-06  9.04171e-03  
9.27500e-02  6.84983e-05  8.89360e-06  9.27500e-03  
9.51962e-02  6.41492e-05  8.28379e-06  9.51962e-03  
9.75792e-02  3.93307e-05  7.73406e-06  9.75792e-03  
1.00037e-01  3.92206e-05  7.20923e-06  1.00037e-02  
9.48862e-02  6.55184e-05  4.29078e-06  9.48862e-03  
1.01215e-01  3.51588e-05  3.67066e-06  1.01215e-02  
1.07203e-01  2.14792e-05  3.18776e-06  1.07203e-02  
1.13323e-01  1.69029e-05  2.78020e-06  1.13323e-02  
1.19415e-01  1.70961e-05  2.44673e-06  1.19415e-02  
1.25366e-01  1.11878e-05  2.17994e-06  1.25366e-02  
1.31629e-01  6.85455e-06  1.95284e-06  1.31629e-02  
1.37626e-01  4.01854e-06  1.77950e-06  1.37626e-02  
1.43733e-01  4.49944e-06  1.64076e-06  1.43733e-02  
1.49976e-01  1.22489e-06  1.53201e-06  1.49976e-02  
1.39966e-01  2.17617e-06  1.19777e-06  1.39966e-02  
1.48682e-01  1.37601e-06  1.15120e-06  1.48682e-02  
1.56667e-01  5.69587e-07  1.12202e-06  1.56667e-02  
2.07451e-01  8.28596e-07  1.05053e-06  2.07451e-02  
2.15641e-01  8.06586e-07  1.04304e-06  2.15641e-02  
2.23750e-01  1.28580e-06  1.03599e-06  2.23750e-02  
2.32551e-01  1.27124e-06  1.02891e-06  2.32551e-02  
2.65926e-01  6.88172e-07  1.00954e-06  2.65926e-02  
2.74577e-01  8.17719e-07  1.00670e-06  2.74577e-02  
2.83268e-01  9.89835e-08  1.00478e-06  2.83268e-02  
2.91715e-01  7.90920e-07  1.00380e-06  2.91715e-02  
3.00246e-01  1.22631e-06  1.00349e-06  3.00246e-02  
