#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99552e-03  1.00600e+00  1.46550e-02  6.99552e-04  
7.39862e-03  1.02259e+00  1.46550e-02  7.39862e-04  
7.77459e-03  1.00120e+00  1.46550e-02  7.77459e-04  
8.15755e-03  9.70777e-01  1.46550e-02  8.15755e-04  
8.53974e-03  9.63995e-01  1.46550e-02  8.53974e-04  
8.92444e-03  1.00131e+00  1.46550e-02  8.92444e-04  
9.32054e-03  1.01880e+00  1.46550e-02  9.32054e-04  
9.70925e-03  9.76493e-01  1.46550e-02  9.70925e-04  
1.01105e-02  9.83409e-01  1.46550e-02  1.01105e-03  
1.04969e-02  1.01347e+00  1.46550e-02  1.04969e-03  
1.08827e-02  1.01965e+00  1.46550e-02  1.08827e-03  
1.12490e-02  1.02104e+00  1.46550e-02  1.12490e-03  
1.16535e-02  1.00418e+00  1.46550e-02  1.16535e-03  
1.20314e-02  1.03968e+00  1.46550e-02  1.20314e-03  
1.24348e-02  1.01741e+00  1.46550e-02  1.24348e-03  
1.28096e-02  1.01158e+00  1.46550e-02  1.28096e-03  
1.31986e-02  9.92457e-01  1.46550e-02  1.31986e-03  
1.36144e-02  9.97868e-01  1.46550e-02  1.36144e-03  
1.39731e-02  9.80284e-01  1.46550e-02  1.39731e-03  
1.43914e-02  1.00103e+00  1.46530e-02  1.43914e-03  
1.47828e-02  9.91489e-01  1.46359e-02  1.47828e-03  
1.51500e-02  1.00339e+00  1.45250e-02  1.51500e-03  
1.55398e-02  9.50866e-01  1.41148e-02  1.55398e-03  
1.59236e-02  8.21452e-01  1.33339e-02  1.59236e-03  
1.62789e-02  6.99774e-01  1.21420e-02  1.62789e-03  
1.66597e-02  5.02313e-01  1.04719e-02  1.66597e-03  
1.70787e-02  3.26055e-01  8.47664e-03  1.70787e-03  
1.74846e-02  2.06537e-01  6.76822e-03  1.74846e-03  
1.78281e-02  1.39950e-01  5.71138e-03  1.78281e-03  
1.82619e-02  1.07040e-01  4.83219e-03  1.82619e-03  
1.86292e-02  9.42466e-02  4.37841e-03  1.86292e-03  
1.90152e-02  8.19307e-02  4.06038e-03  1.90152e-03  
1.94068e-02  6.78024e-02  3.83423e-03  1.94068e-03  
1.97938e-02  6.27930e-02  3.64738e-03  1.97938e-03  
2.02056e-02  5.89559e-02  3.45702e-03  2.02056e-03  
2.05457e-02  5.27401e-02  3.29478e-03  2.05457e-03  
2.09654e-02  4.70876e-02  3.08261e-03  2.09654e-03  
2.13390e-02  3.43445e-02  2.88162e-03  2.13390e-03  
2.17642e-02  2.84559e-02  2.64156e-03  2.17642e-03  
2.21301e-02  2.94507e-02  2.42730e-03  2.21301e-03  
2.25424e-02  2.61773e-02  2.18134e-03  2.25424e-03  
2.28852e-02  1.76032e-02  1.97995e-03  2.28852e-03  
2.32992e-02  1.31094e-02  1.74402e-03  2.32992e-03  
2.37055e-02  1.19894e-02  1.52360e-03  2.37055e-03  
2.40856e-02  5.58859e-03  1.34075e-03  2.40856e-03  
2.44758e-02  7.03596e-03  1.17982e-03  2.44758e-03  
2.48623e-02  4.43762e-03  1.05128e-03  2.48623e-03  
2.52190e-02  3.60850e-03  9.65707e-04  2.52190e-03  
2.55782e-02  5.42872e-03  9.17735e-04  2.55782e-03  
2.60001e-02  3.85124e-03  8.98578e-04  2.60001e-03  
2.50611e-02  4.66309e-03  6.26004e-05  2.50611e-03  
2.74323e-02  4.45864e-03  6.15012e-05  2.74323e-03  
2.98229e-02  4.34884e-03  6.08009e-05  2.98229e-03  
3.22078e-02  1.80132e-03  3.93235e-05  3.22078e-03  
3.46679e-02  6.04087e-04  2.25001e-05  3.46679e-03  
3.71473e-02  7.76245e-04  2.67547e-05  3.71473e-03  
3.95569e-02  6.18327e-04  2.51293e-05  3.95569e-03  
4.19637e-02  2.94652e-04  1.62562e-05  4.19637e-03  
4.43160e-02  1.36209e-04  1.17147e-05  4.43160e-03  
4.67058e-02  1.72328e-04  1.34523e-05  4.67058e-03  
4.91859e-02  1.66256e-04  1.23150e-05  4.91859e-03  
5.16437e-02  7.60524e-05  8.67395e-06  5.16437e-03  
5.40211e-02  5.10202e-05  7.23985e-06  5.40211e-03  
5.64040e-02  6.08462e-05  7.65570e-06  5.64040e-03  
5.87854e-02  5.29161e-05  6.99546e-06  5.87854e-03  
6.13891e-02  2.24397e-05  5.51907e-06  6.13891e-03  
6.36368e-02  1.50994e-05  5.00310e-06  6.36368e-03  
6.61709e-02  1.03699e-05  4.95119e-06  6.61709e-03  
6.85618e-02  1.86559e-05  4.56596e-06  6.85618e-03  
7.09359e-02  7.61022e-06  4.03874e-06  7.09359e-03  
7.33787e-02  1.04441e-05  3.75302e-06  7.33787e-03  
7.58040e-02  7.21979e-06  3.61147e-06  7.58040e-03  
7.82999e-02  8.25217e-06  3.38688e-06  7.82999e-03  
8.05377e-02  3.38755e-06  3.16432e-06  8.05377e-03  
